AIHsteroid.vs.AIHnosteroid,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5285,ENSG00000197157,1124.959,-0.1669762,0.07796463,-2.141692,0.03221826,0.12066
5286,ENSG00000128594,646.9164,0.4699661,0.1405223,3.344424,0.000824536,0.01110125
5287,ENSG00000106344,242.389,-0.1984817,0.09113559,-2.177873,0.02941553,0.1133274
5288,ENSG00000224940,9.610152,1.351508,0.5144154,2.627269,0.008607329,NA
5289,ENSG00000106348,1590.478,0.4205477,0.1116841,3.765512,0.000166208,0.003803893
5290,ENSG00000135245,8.489057,-0.4758457,0.3558108,-1.337356,0.1811065,NA
5291,ENSG00000165055,82.38445,-0.2752681,0.1605543,-1.714486,0.08643948,0.2283685
5292,ENSG00000205085,26.88313,0.2473684,0.2324843,1.064022,0.2873188,NA
5293,ENSG00000128595,130.7381,-0.007336882,0.1175194,-0.06243126,0.9502194,0.9749502
5294,ENSG00000128617,9.430448,-0.447902,0.4121619,-1.086714,0.2771633,NA
5295,ENSG00000128596,49.40334,-0.09161261,0.2363397,-0.387631,0.6982891,0.8269553
5296,ENSG00000135253,6.421613,-0.04453697,0.5572258,-0.07992625,0.9362959,NA
5297,ENSG00000128524,54.08784,0.1309505,0.1307205,1.00176,0.3164596,0.5176547
5298,ENSG00000272899,12.91358,0.2275211,0.3257582,0.6984357,0.4849048,NA
5299,ENSG00000128604,370.4757,-0.1548243,0.1143761,-1.353642,0.1758507,0.3612133
5300,ENSG00000064419,515.7117,0.3413433,0.07266603,4.697426,2.63E-06,0.000229521
5301,ENSG00000158457,166.6213,0.2340712,0.1907009,1.227426,0.2196625,0.4132925
5302,ENSG00000158467,133.8998,-0.2873563,0.1165933,-2.464604,0.01371649,0.06876154
5303,ENSG00000128578,10.07057,0.1453497,0.3860632,0.376492,0.7065512,NA
5304,ENSG00000106459,236.1915,0.02612377,0.07087589,0.3685846,0.7124373,0.8361642
5305,ENSG00000186591,1433.835,0.2523796,0.1966348,1.283494,0.199319,0.3905387
5306,ENSG00000091732,48.864,-0.2199576,0.186213,-1.181215,0.2375174,0.4330411
5307,ENSG00000128607,197.8009,-0.009739808,0.09213158,-0.1057163,0.9158075,0.9577972
5308,ENSG00000146842,79.18971,-0.2420887,0.1398581,-1.73096,0.08345883,0.223455
5309,ENSG00000158525,5.643513,0.1352183,0.6626075,0.2040699,0.8382989,NA
5310,ENSG00000106477,39.342,-0.0525427,0.2003347,-0.2622746,0.7931098,0.8884989
5311,ENSG00000106484,13.46247,0.03004461,0.3444551,0.08722358,0.9304938,NA
5312,ENSG00000158623,57.43498,0.2026664,0.1810553,1.119362,0.2629858,0.4608474
5313,ENSG00000128585,720.6447,0.01073798,0.06906793,0.1554699,0.8764509,0.937008
5314,ENSG00000128567,104.6587,-0.118545,0.1338751,-0.8854893,0.3758928,0.574914
5315,ENSG00000221866,73.26198,-0.2421833,0.203646,-1.189237,0.2343466,0.4297567
5316,ENSG00000106554,137.4746,0.01750205,0.1059492,0.1651929,0.8687922,0.9311589
5317,ENSG00000131558,429.0526,-0.1352056,0.07100287,-1.904228,0.05688054,0.1751353
5318,ENSG00000155530,5.357651,-1.086187,0.626583,-1.733508,0.08300537,NA
5319,ENSG00000205060,96.97543,-0.1900224,0.1313963,-1.446178,0.1481274,0.3234282
5320,ENSG00000085662,130.4235,0.06602777,0.1301244,0.5074203,0.6118599,0.7666367
5321,ENSG00000172331,841.2044,0.4035341,0.3162837,1.275861,0.2020046,0.3940136
5322,ENSG00000122786,29.53336,0.5868916,0.3078151,1.906637,0.0565676,NA
5323,ENSG00000146856,33.10959,-0.4039103,0.2281369,-1.770473,0.07664834,NA
5324,ENSG00000122783,648.384,0.4783348,0.1198389,3.991482,6.57E-05,0.002016118
5325,ENSG00000146859,763.2616,0.5455221,0.1266389,4.307698,1.65E-05,0.00085083
5326,ENSG00000105875,214.558,-0.0911283,0.08291807,-1.099016,0.271761,0.4702749
5327,ENSG00000080802,294.4755,-0.07221655,0.06846025,-1.054868,0.2914855,0.4915144
5328,ENSG00000155561,304.5001,-0.1803215,0.1045215,-1.725209,0.08448975,0.2247063
5329,ENSG00000243317,408.7882,-0.05025946,0.1688801,-0.2976044,0.7660051,0.8711249
5330,ENSG00000164707,89.85545,0.0116159,0.1357845,0.0855466,0.9318269,0.9654456
5331,ENSG00000105887,1606.579,0.2980465,0.1061852,2.806855,0.005002768,0.03557882
5332,ENSG00000182158,394.0649,-0.04336255,0.08812793,-0.492041,0.6226904,0.7755203
5333,ENSG00000122779,300.6261,-0.000237389,0.08319682,-0.002853336,0.9977234,0.9983011
5334,ENSG00000146858,17.24096,-0.1886651,0.3192627,-0.5909402,0.5545605,NA
5335,ENSG00000105939,1874.492,0.1615036,0.08157699,1.979769,0.04772946,0.155699
5336,ENSG00000105948,30.8645,1.039412,0.3295073,3.154444,0.001608042,NA
5337,ENSG00000157741,448.2389,0.05585021,0.07099929,0.7866306,0.4314982,0.6222543
5338,ENSG00000164898,5.442496,-0.4118334,0.4652266,-0.8852319,0.3760316,NA
5339,ENSG00000146963,225.4164,-0.05619186,0.0858028,-0.6548954,0.5125351,0.6905316
5340,ENSG00000236279,8.350496,0.1667102,0.5356513,0.3112289,0.7556266,NA
5341,ENSG00000064393,984.4106,0.2696773,0.08286799,3.2543,0.001136722,0.01378292
5342,ENSG00000059377,1704.615,0.359639,0.1149529,3.128576,0.001756557,0.01802025
5343,ENSG00000059378,654.1241,-0.09449294,0.1338017,-0.7062162,0.4800537,0.6647144
5344,ENSG00000006459,1153.96,0.2914254,0.08195708,3.55583,0.000376788,0.006609407
5345,ENSG00000157800,246.3605,0.3701536,0.1410357,2.624539,0.008676632,0.05056247
5346,ENSG00000146955,8.673675,-0.1479071,0.3982472,-0.3713952,0.7103432,NA
5347,ENSG00000133606,8939.482,0.1231166,0.2818913,0.4367522,0.6622911,0.8029437
5348,ENSG00000133597,91.23372,-0.2722403,0.136167,-1.999311,0.04557466,0.1507089
5349,ENSG00000090266,57.88701,-0.2360703,0.1722103,-1.370826,0.1704292,0.3540051
5350,ENSG00000157764,455.5462,0.04876734,0.07251878,0.6724788,0.501279,0.6810955
5351,ENSG00000090263,30.03122,-0.3494824,0.2278847,-1.533593,0.1251298,NA
5352,ENSG00000261115,6.502996,-0.5785044,0.5210946,-1.110171,0.2669252,NA
5353,ENSG00000006530,145.0504,-0.1786155,0.1358912,-1.3144,0.1887116,0.3781163
5354,ENSG00000257093,468.9618,-0.2883205,0.1065582,-2.705755,0.006814921,0.04323763
5355,ENSG00000106028,140.4871,-0.02798358,0.1042674,-0.2683828,0.7884047,0.8853327
5356,ENSG00000127362,21.63953,-0.7123185,0.2692182,-2.645878,0.008147918,NA
5357,ENSG00000127364,27.59298,-0.4465938,0.2641657,-1.690582,0.09091671,NA
5358,ENSG00000127366,9.616962,-0.08929218,0.3802006,-0.2348554,0.8143209,NA
5359,ENSG00000257335,2685.237,0.7920713,0.1956813,4.047762,5.17E-05,0.00172772
5360,ENSG00000258227,21.39255,0.726248,0.2795555,2.597867,0.009380486,NA
5361,ENSG00000257743,148.8246,0.5827527,0.2413271,2.414784,0.01574456,0.07535725
5362,ENSG00000275896,17.9387,0.1084766,0.3112336,0.3485377,0.7274364,NA
5363,ENSG00000204983,6.713966,0.5968688,0.5912405,1.00952,0.3127256,NA
5364,ENSG00000106123,162.8882,-0.000808226,0.1179091,-0.006854651,0.9945308,0.996835
5365,ENSG00000165125,8.110807,0.2790349,0.515546,0.5412415,0.5883411,NA
5366,ENSG00000127412,29.45264,0.873604,0.2960306,2.95106,0.003166853,NA
5367,ENSG00000165131,5.473351,0.7977401,0.6169661,1.293005,0.1960094,NA
5368,ENSG00000197993,102.175,0.1298657,0.3349382,0.3877303,0.6982156,0.8269553
5369,ENSG00000221937,13.07681,1.512794,0.4150911,3.644486,0.000267927,NA
5370,ENSG00000197448,746.5379,-0.108391,0.06853181,-1.581616,0.1137373,0.2711231
5371,ENSG00000106144,569.0273,-0.04137305,0.0637681,-0.6488049,0.5164645,0.6935507
5372,ENSG00000159784,16.64232,0.0157828,0.3210933,0.0491533,0.9607971,NA
5373,ENSG00000159840,3102.114,0.4145646,0.1387354,2.988168,0.002806556,0.02442953
5374,ENSG00000146904,110.2862,0.1362295,0.1225364,1.111747,0.2662468,0.464208
5375,ENSG00000185899,11.77001,-0.3121682,0.4318969,-0.7227841,0.4698125,NA
5376,ENSG00000221855,7.999725,-0.3734792,0.4464821,-0.8364931,0.4028776,NA
5377,ENSG00000170379,73.52793,-0.1447365,0.1527546,-0.9475098,0.3433791,0.5446467
5378,ENSG00000198420,53.16618,-0.2828269,0.1755997,-1.610635,0.1072594,0.2619836
5379,ENSG00000243896,5.667836,0.3768592,0.6184019,0.6094082,0.5422539,NA
5380,ENSG00000050327,29.23541,-0.1748032,0.2433245,-0.7183952,0.4725137,NA
5381,ENSG00000196511,145.6842,0.3352806,0.1535489,2.183543,0.02899586,0.112282
5382,ENSG00000174469,22.02878,-0.5844265,0.5234516,-1.116486,0.2642141,NA
5383,ENSG00000055130,323.1009,-0.100733,0.09471205,-1.063571,0.2875232,0.4877685
5384,ENSG00000106462,73.8336,-0.2842969,0.1378438,-2.062457,0.03916428,0.1368416
5385,ENSG00000155660,300.3751,-0.07292732,0.1117016,-0.652876,0.5138362,0.6913614
5386,ENSG00000197362,117.0676,-0.2139603,0.1262653,-1.69453,0.09016464,0.2349766
5387,ENSG00000204947,14.37242,0.4650113,0.3510207,1.32474,0.1852573,NA
5388,ENSG00000197024,371.0203,0.1344135,0.0793892,1.693095,0.09043732,0.2352425
5389,ENSG00000170265,229.4666,0.1561222,0.08651762,1.804513,0.07115095,0.2022893
5390,ENSG00000170260,113.9371,-0.2402861,0.1251424,-1.920101,0.05484517,0.1704887
5391,ENSG00000204946,221.5594,-0.1911846,0.0951359,-2.009594,0.04447414,0.1482042
5392,ENSG00000196453,141.2491,-0.1636608,0.1270227,-1.288438,0.1975937,0.3878178
5393,ENSG00000181220,1388.311,0.3950816,0.1189919,3.320238,0.000899408,0.0118177
5394,ENSG00000133619,93.89885,-0.2509445,0.1297685,-1.933786,0.05313938,0.1665867
5395,ENSG00000181444,1098.749,0.4387908,0.1331311,3.29593,0.000980966,0.0124358
5396,ENSG00000197558,63.7431,0.002981416,0.1996648,0.01493211,0.9880863,0.9942862
5397,ENSG00000106479,250.6456,-0.1951839,0.09491074,-2.0565,0.03973433,0.1381374
5398,ENSG00000171130,111.2658,-0.3449878,0.1561562,-2.209248,0.0271574,0.1077101
5399,ENSG00000106526,54.22231,-0.08005967,0.1968144,-0.4067774,0.6841715,0.8183706
5400,ENSG00000127399,56.24327,0.2549826,0.156864,1.625501,0.1040558,0.2574573
5401,ENSG00000188707,75.43835,0.2455705,0.1596657,1.53803,0.1240414,0.2871677
5402,ENSG00000106538,8.081668,-0.3604505,0.4266195,-0.8448993,0.398167,NA
5403,ENSG00000214022,425.5841,-0.1486906,0.07633662,-1.947828,0.05143552,0.1629184
5404,ENSG00000196456,176.7334,-0.3251306,0.1186608,-2.739999,0.006143943,0.04066356
5405,ENSG00000171115,595.5722,-0.09584838,0.08937568,-1.072421,0.2835308,0.4837663
5406,ENSG00000179144,441.6649,-0.4041546,0.1375455,-2.938334,0.003299814,0.02710711
5407,ENSG00000133574,1641.292,0.103901,0.06776866,1.533172,0.1252335,0.2887793
5408,ENSG00000133561,935.1011,-0.1498073,0.0762545,-1.964571,0.04946397,0.1592
5409,ENSG00000106560,346.1979,0.01411886,0.12767,0.1105887,0.9119425,0.955443
5410,ENSG00000213203,342.4707,-0.2423391,0.09998044,-2.423865,0.01535632,0.07397724
5411,ENSG00000196329,281.3895,-0.4248137,0.1303275,-3.259586,0.001115749,0.01364493
5412,ENSG00000106565,285.805,0.09311924,0.4744527,0.1962667,0.8444014,0.9182744
5413,ENSG00000002933,130.4659,-0.06783906,0.4314026,-0.1572523,0.875046,0.9358921
5414,ENSG00000002726,22.75596,-0.1632659,0.4200763,-0.3886576,0.6975295,NA
5415,ENSG00000055118,87.00571,-0.221148,0.2597444,-0.8514064,0.3945436,0.5912431
5416,ENSG00000164867,20.72158,0.2026593,0.2764755,0.7330101,0.4635523,NA
5417,ENSG00000181652,17.7318,-0.5787926,0.343878,-1.683133,0.09234928,NA
5418,ENSG00000197150,174.2431,-0.22377,0.1174643,-1.905004,0.05677958,0.1749283
5419,ENSG00000213199,15.66349,-0.4445758,0.2558849,-1.737405,0.08231567,NA
5420,ENSG00000164885,34.01544,0.1097633,0.2198659,0.4992283,0.6176186,NA
5421,ENSG00000164889,265.0355,0.05156601,0.09006556,0.5725386,0.5669571,0.7320519
5422,ENSG00000164896,257.0484,-0.003086283,0.1015242,-0.03039948,0.9757485,0.9878129
5423,ENSG00000164897,154.3139,0.1510235,0.1029975,1.466283,0.1425713,0.3147438
5424,ENSG00000133612,272.6572,-0.1817576,0.1125867,-1.614379,0.1064453,0.2610917
5425,ENSG00000033050,191.368,-0.0767652,0.09735819,-0.7884822,0.4304147,0.6212243
5426,ENSG00000033100,706.3955,0.1609006,0.06612032,2.433451,0.01495564,0.07265472
5427,ENSG00000082014,180.6916,0.549175,0.1240578,4.426767,9.57E-06,0.00059381
5428,ENSG00000013374,477.8004,0.01398715,0.0839091,0.1666941,0.8676108,0.9308094
5429,ENSG00000187260,45.39335,-0.4263092,0.2020474,-2.109947,0.03486294,0.126702
5430,ENSG00000106615,144.8527,-0.03046684,0.114946,-0.2650536,0.7909682,0.8868039
5431,ENSG00000106617,377.4279,-0.145025,0.07074831,-2.049873,0.04037687,0.1396687
5432,ENSG00000178234,200.4157,0.05405911,0.09157287,0.5903398,0.5549629,0.7225948
5433,ENSG00000055609,2960.016,0.06148872,0.07393719,0.8316346,0.4056152,0.601248
5434,ENSG00000196584,7.204327,0.00887693,0.3882114,0.02286623,0.981757,NA
5435,ENSG00000133627,65.24787,-0.04689688,0.1400491,-0.3348602,0.7377305,0.8526966
5436,ENSG00000157212,121.8744,-0.1951547,0.1056557,-1.847081,0.0647354,0.190886
5437,ENSG00000186480,275.9403,-0.1385217,0.09265924,-1.494958,0.1349254,0.303487
5438,ENSG00000184863,2223.342,0.05811806,0.05201006,1.117439,0.2638068,0.4619738
5439,ENSG00000105982,30.37696,-0.4285998,0.2092288,-2.048474,0.04051355,NA
5440,ENSG00000105983,356.2508,0.004855717,0.06990907,0.06945761,0.9446254,0.9721754
5441,ENSG00000146909,177.2179,-0.2422351,0.1038974,-2.331484,0.01972787,0.08748612
5442,ENSG00000009335,592.5901,-0.1179692,0.06864688,-1.718493,0.08570682,0.2270694
5443,ENSG00000105993,1147.662,0.06684976,0.08804642,0.7592558,0.4476995,0.6362304
5444,ENSG00000155093,49.46071,0.2086049,0.2112064,0.9876825,0.3233082,0.5246593
5445,ENSG00000146918,73.4583,0.1852335,0.2223194,0.8331862,0.4047397,0.6005348
5446,ENSG00000117868,862.7962,-0.2221424,0.08005309,-2.774939,0.005521206,0.03783102
5447,ENSG00000126870,117.7667,-0.17794,0.1200873,-1.481756,0.1384053,0.3086499
5448,ENSG00000106018,8.33903,-0.6535376,0.528332,-1.236983,0.2160935,NA
5449,ENSG00000172748,28.82368,-0.1335525,0.265301,-0.5033999,0.6146831,NA
5450,ENSG00000147364,135.3232,-0.3025311,0.1333254,-2.269118,0.02326113,0.09764143
5451,ENSG00000180190,14.7286,-0.2919496,0.3505681,-0.83279,0.4049632,NA
5452,ENSG00000104714,1044.114,0.02659069,0.1112022,0.2391201,0.8110124,0.8991301
5453,ENSG00000182372,216.7341,-0.3531108,0.1098199,-3.215363,0.001302797,0.01488461
5454,ENSG00000104728,36.86408,-0.4060909,0.3262162,-1.244852,0.2131862,0.4066678
5455,ENSG00000176595,182.9025,0.09117963,0.1064336,0.8566813,0.3916211,0.5896828
5456,ENSG00000036448,58.86476,0.5287434,0.5109692,1.034785,0.3007692,0.501863
5457,ENSG00000183117,9.647338,-0.6112358,0.569098,-1.074043,0.2828033,NA
5458,ENSG00000147316,135.4713,-0.2015856,0.1180464,-1.707682,0.0876954,0.2306287
5459,ENSG00000091879,79.13262,-0.3010412,0.1624956,-1.852612,0.063938,0.1894385
5460,ENSG00000155189,109.7809,0.05782388,0.1273643,0.4540038,0.6498261,0.7937304
5461,ENSG00000164821,50.22952,3.203567,0.559746,5.723252,1.05E-08,2.64E-06
5462,ENSG00000239839,72.78261,2.38293,0.5431273,4.387425,1.15E-05,0.000679487
5463,ENSG00000275342,239.3404,-0.0493956,0.1169646,-0.4223125,0.672797,0.8098091
5464,ENSG00000253958,11.33097,-0.4096774,0.383208,-1.069073,0.2850368,NA
5465,ENSG00000147324,381.1234,-0.2328098,0.1311154,-1.77561,0.07579714,0.2109501
5466,ENSG00000104626,118.7242,0.257822,0.1036715,2.486913,0.01288568,0.06583828
5467,ENSG00000173281,932.8849,0.6015938,0.1577286,3.814108,0.000136676,0.003341789
5468,ENSG00000173273,390.2127,-0.0907074,0.06164699,-1.4714,0.1411829,0.3128111
5469,ENSG00000175806,146.1392,0.178928,0.1087347,1.645547,0.09985697,0.2510183
5470,ENSG00000253649,15.05954,0.4746413,0.3204207,1.481307,0.1385249,NA
5471,ENSG00000254093,22.87564,-0.3655598,0.2565405,-1.424959,0.1541689,NA
5472,ENSG00000171044,68.97827,-0.2851915,0.1548054,-1.842259,0.06543731,0.1920098
5473,ENSG00000104643,135.6213,-0.001654349,0.1149232,-0.01439525,0.9885146,0.9943887
5474,ENSG00000177710,7.825881,-0.1300769,0.4483925,-0.2900961,0.7717427,NA
5475,ENSG00000154319,16.61857,0.4872533,0.4191081,1.162596,0.2449936,NA
5476,ENSG00000136573,156.7732,0.3936537,0.2208306,1.782605,0.07465062,0.2091064
5477,ENSG00000154328,84.4066,0.06378953,0.1606817,0.3969933,0.6913724,0.8230045
5478,ENSG00000079459,561.7526,0.04231052,0.07819172,0.5411126,0.58843,0.7491011
5479,ENSG00000164733,4673.386,-0.1049389,0.1586436,-0.6614756,0.5083074,0.6868643
5480,ENSG00000226430,5.898114,-1.647119,0.553248,-2.97718,0.002909129,NA
5481,ENSG00000186523,7.849496,-0.9353292,0.4182888,-2.236085,0.02534621,NA
5482,ENSG00000145002,11.03057,0.609216,0.4952189,1.230195,0.218624,NA
5483,ENSG00000154359,189.586,0.3783224,0.1287195,2.939123,0.003291427,0.02705965
5484,ENSG00000164741,11.71901,-0.6117727,0.3784694,-1.616439,0.1059994,NA
5485,ENSG00000038945,31.87466,0.1047241,0.3659336,0.2861834,0.7747377,NA
5486,ENSG00000155970,24.44307,0.3249573,0.3429148,0.947633,0.3433163,NA
5487,ENSG00000104219,397.2908,0.123033,0.1278575,0.9622665,0.3359157,0.5374133
5488,ENSG00000198791,300.4746,-0.02372101,0.08522546,-0.2783324,0.7807572,0.8805603
5489,ENSG00000155975,183.5299,-0.09804922,0.09037574,-1.084906,0.2779631,0.4775677
5490,ENSG00000003987,25.48961,-0.1407363,0.2311916,-0.6087432,0.5426947,NA
5491,ENSG00000129422,22.28957,-0.07162751,0.3985671,-0.1797125,0.8573782,NA
5492,ENSG00000078674,939.9196,-0.1695797,0.06002627,-2.825092,0.004726705,0.03400538
5493,ENSG00000104763,1332.419,0.3033912,0.1070651,2.833708,0.004601133,0.03349715
5494,ENSG00000171428,28.88857,0.03665435,0.2270903,0.1614087,0.8717715,NA
5495,ENSG00000156011,20.26854,0.009042485,0.297839,0.03036031,0.9757797,NA
5496,ENSG00000104611,17.95937,1.050096,0.3540988,2.965545,0.003021472,NA
5497,ENSG00000147408,448.2863,0.7175955,0.1798745,3.989422,6.62E-05,0.002020259
5498,ENSG00000104613,259.2398,-0.09872048,0.08940052,-1.104249,0.2694849,0.4679937
5499,ENSG00000175445,6.558537,0.8980762,0.6933213,1.295325,0.1952083,NA
5500,ENSG00000147416,3071.107,0.3545603,0.1073106,3.304057,0.000952966,0.01219678
5501,ENSG00000061337,12.09303,-0.1973231,0.3929396,-0.5021717,0.6155468,NA
5502,ENSG00000168546,12.77442,-0.01164554,0.404336,-0.02880165,0.9770228,NA
5503,ENSG00000147443,810.7101,-0.07931582,0.09134959,-0.8682669,0.3852482,0.5842406
5504,ENSG00000130227,908.6019,-0.07677817,0.1615533,-0.4752498,0.6346089,0.7837344
5505,ENSG00000158815,7.321908,0.2137112,0.4584427,0.4661677,0.6410954,NA
5506,ENSG00000158856,12827.36,0.08132024,0.3219865,0.2525579,0.8006099,0.8928488
5507,ENSG00000158863,281.4268,-0.2153922,0.0994447,-2.165949,0.03031506,0.1157555
5508,ENSG00000275074,144.4215,0.2222774,0.1122712,1.979826,0.04772311,0.155699
5509,ENSG00000168476,184.6135,0.1197595,0.1087968,1.100763,0.2709998,0.4696515
5510,ENSG00000168487,38.7484,0.3969793,0.236142,1.681104,0.09274277,0.2391107
5511,ENSG00000168495,126.4869,-0.2553381,0.1259159,-2.027847,0.04257585,0.1446212
5512,ENSG00000197181,6.229093,-0.5529537,0.5539349,-0.9982288,0.3181684,NA
5513,ENSG00000104635,35.22045,-0.4495739,0.237064,-1.896424,0.05790395,NA
5514,ENSG00000120910,251.9515,-0.1319522,0.1109012,-1.189818,0.2341178,0.4295751
5515,ENSG00000120896,130.3169,-0.424215,0.1646959,-2.575746,0.0100024,0.05540892
5516,ENSG00000120913,737.1499,0.1461984,0.07917084,1.84662,0.06480225,0.1909079
5517,ENSG00000241852,28.35011,-0.008024229,0.220904,-0.03632451,0.9710236,NA
5518,ENSG00000158941,474.4586,-0.03041283,0.06676476,-0.4555222,0.6487336,0.7933973
5519,ENSG00000147439,448.3487,0.1590582,0.08668038,1.834996,0.06650622,0.1939983
5520,ENSG00000179388,10.67614,0.1445148,0.3971097,0.3639165,0.7159203,NA
5521,ENSG00000008853,128.4125,-0.02555593,0.1107783,-0.2306943,0.8175523,0.9013196
5522,ENSG00000120889,429.4422,-0.117184,0.09545258,-1.227667,0.2195718,0.4132718
5523,ENSG00000173535,4250.922,0.4223618,0.1506923,2.80281,0.005065952,0.0357757
5524,ENSG00000173530,74.37029,0.06752986,0.1546059,0.436787,0.6622658,0.8029437
5525,ENSG00000104689,124.1828,-0.05019945,0.1150846,-0.4361959,0.6626946,0.803245
5526,ENSG00000147457,747.3702,-0.1881995,0.09335525,-2.01595,0.04380521,0.1470148
5527,ENSG00000104679,106.4075,-0.04091242,0.1218494,-0.3357621,0.7370502,0.8522043
5528,ENSG00000134013,57.85719,-0.09216712,0.1805514,-0.5104759,0.6097181,0.7648775
5529,ENSG00000197217,769.7015,0.04439819,0.05289491,0.8393659,0.401264,0.5974363
5530,ENSG00000147454,21284.96,0.2034638,0.2452662,0.8295632,0.4067858,0.6023637
5531,ENSG00000167034,40.76333,-0.4040469,0.4671085,-0.8649958,0.3870411,0.5860165
5532,ENSG00000042980,202.5004,0.005169939,0.1553022,0.03328955,0.9734437,0.9868659
5533,ENSG00000277586,28.47507,-0.4420062,0.35342,-1.250654,0.2110607,NA
5534,ENSG00000147459,3335.329,0.2954616,0.1310469,2.254625,0.0241569,0.09963448
5535,ENSG00000147437,65.8458,0.5294981,0.1814539,2.918086,0.003521871,0.02839132
5536,ENSG00000104756,141.7301,0.09996526,0.1042906,0.9585258,0.3377977,0.5390931
5537,ENSG00000221914,382.3951,0.2273177,0.06970484,3.261146,0.001109627,0.01361361
5538,ENSG00000104765,4235.606,0.01315949,0.2394143,0.05496535,0.9561661,0.9772483
5539,ENSG00000092964,713.5207,-0.1866285,0.1245397,-1.498547,0.1339913,0.3019435
5540,ENSG00000104228,243.5911,-0.0347656,0.09946701,-0.3495189,0.7266998,0.8454379
5541,ENSG00000120899,3187.389,0.1955626,0.08186949,2.388712,0.01690754,0.07877776
5542,ENSG00000120903,46.59226,0.3096346,0.1821263,1.700109,0.0891104,0.2332198
5543,ENSG00000120915,126.3387,-0.5281727,0.2170378,-2.433552,0.01495148,0.07265472
5544,ENSG00000120885,549.085,0.2331836,0.2460665,0.9476447,0.3433104,0.5446467
