AIHnosteroid.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8545,ENSG00000125257,256.4434634,0.316222076,0.205003956,1.542516948,0.122948023,0.540447213
8546,ENSG00000102580,604.104283,0.094477036,0.121357259,0.778503377,0.436272316,0.776505204
8547,ENSG00000102595,27.2884423,0.316647883,0.325894487,0.971627001,0.331236145,0.712667806
8548,ENSG00000139793,194.1346216,-0.146483763,0.119786701,-1.222871663,0.221378173,0.632517048
8549,ENSG00000125249,189.362912,0.172686712,0.14382262,1.200692294,0.229870584,0.641634513
8550,ENSG00000065150,297.0300597,-0.08682011,0.098562461,-0.880863854,0.378391513,0.743145767
8551,ENSG00000152767,66.18037566,0.070325438,0.168266352,0.417941182,0.675990122,0.893729728
8552,ENSG00000102572,541.792656,0.12210104,0.08377884,1.45742099,0.145000207,0.564609088
8553,ENSG00000088387,429.3426485,-0.172359015,0.144504625,-1.192757773,0.232964252,0.643702824
8554,ENSG00000134882,425.2914818,-0.025467542,0.063375309,-0.401852744,0.687792403,0.896642607
8555,ENSG00000125245,147.4623782,-0.227464943,0.128758844,-1.766596658,0.077295801,0.479425498
8556,ENSG00000169508,217.306073,-0.046201011,0.16369599,-0.28223667,0.777762042,0.930862598
8557,ENSG00000125304,978.9550756,0.164228914,0.08184207,2.006656397,0.044786262,0.405380995
8558,ENSG00000125246,48.38515459,-0.207114377,0.203209356,-1.01921674,0.308100081,0.697044706
8559,ENSG00000175198,70.74005256,0.123005884,0.185160718,0.664319543,0.506485816,0.816784988
8560,ENSG00000134864,25.56988194,-0.22611481,0.259321035,-0.871949358,0.383236005,0.746934142
8561,ENSG00000125247,92.11971963,-0.220531574,0.16364879,-1.347590612,0.177790092,0.59838987
8562,ENSG00000134900,524.8181353,-0.009572948,0.089525078,-0.106930354,0.914844232,0.975374176
8563,ENSG00000151287,15.1450742,-0.418439463,0.334420681,-1.2512368,0.210848096,0.62369628
8564,ENSG00000134897,28.28017619,-0.27477151,0.234971781,-1.169380889,0.242250206,0.650577865
8565,ENSG00000134899,124.0777617,-0.158498881,0.106775969,-1.484405928,0.137701263,0.557985401
8566,ENSG00000134884,488.1372776,-0.17175656,0.094549391,-1.816580283,0.069281405,0.466272868
8567,ENSG00000174405,77.20798566,0.055835745,0.174912594,0.319220836,0.749559058,0.920879526
8568,ENSG00000139826,212.076607,0.099715342,0.123888928,0.804876946,0.420890693,0.7683724
8569,ENSG00000102524,416.213283,0.471007678,0.146794641,3.208616307,0.001333754,0.147194832
8570,ENSG00000041515,20.4892878,-0.295575587,0.396174112,-0.746074965,0.455622132,0.787534279
8571,ENSG00000185950,1238.475634,0.048290423,0.188969875,0.255545617,0.798301715,0.936726413
8572,ENSG00000139832,64.57602134,0.495819093,0.21308547,2.326855477,0.019972959,0.322241849
8573,ENSG00000213995,175.174481,-0.154920279,0.108265376,-1.430930967,0.152450001,0.568964998
8574,ENSG00000134905,795.2170188,0.018395647,0.084001567,0.21899171,0.826656506,0.947414452
8575,ENSG00000153487,288.3497326,-0.042006137,0.099566196,-0.42189155,0.673104178,0.892138552
8576,ENSG00000088448,757.4167209,-0.047531897,0.068996899,-0.688899039,0.490886804,0.808686271
8577,ENSG00000102606,469.8550316,-0.114331516,0.070330876,-1.625623374,0.1040298,0.514004273
8578,ENSG00000126216,513.3439946,0.088713389,0.072431496,1.224790224,0.220654269,0.631876315
8579,ENSG00000068650,2207.105958,0.227207823,0.098210798,2.313470904,0.020696763,0.326037397
8580,ENSG00000126217,83.54344644,-0.514318665,0.200569851,-2.564287019,0.010338801,0.257582377
8581,ENSG00000126231,9.796354842,-0.383817344,0.403980997,-0.950087621,0.342067733,0.720393768
8582,ENSG00000126226,190.7086538,-0.158552023,0.138459883,-1.145111635,0.252162916,0.655847069
8583,ENSG00000139842,690.0037733,0.138618997,0.096577846,1.435308438,0.151199224,0.56783237
8584,ENSG00000185896,1034.831826,0.11538762,0.100134789,1.152322994,0.249188371,0.654518177
8585,ENSG00000139835,32.53482273,-0.133387924,0.226606103,-0.588633414,0.556107214,0.839231701
8586,ENSG00000153531,12.6507446,-0.056690968,0.415453515,-0.136455623,0.891461104,0.968720063
8587,ENSG00000150401,132.2547721,-0.098530882,0.113412957,-0.868779763,0.384967604,0.747099648
8588,ENSG00000150403,440.8018113,-0.008008906,0.129174434,-0.062000705,0.95056227,0.987273488
8589,ENSG00000198176,545.1153752,0.810149836,0.227129671,3.566904452,0.000361223,0.103931962
8590,ENSG00000184497,39.55464724,-0.161385131,0.240996415,-0.669657807,0.503075954,0.815205114
8591,ENSG00000183087,99.73607546,0.192895981,0.174055527,1.108243927,0.267756485,0.666899461
8592,ENSG00000185989,1615.18246,-0.105414249,0.089922946,-1.172273084,0.241087434,0.649210842
8593,ENSG00000130177,247.5099515,0.047756036,0.103208589,0.462713778,0.643569541,0.878768848
8594,ENSG00000169062,201.1332339,-0.094859383,0.10942972,-0.866852103,0.38602305,0.747392295
8595,ENSG00000198824,129.2102251,0.016269405,0.116902791,0.139170373,0.88931552,0.968017643
8596,ENSG00000136319,111.556724,0.077578826,0.120629777,0.643115055,0.520149446,0.822234314
8597,ENSG00000100814,45.20479006,-0.197677258,0.191736936,-1.030981625,0.302549437,0.693701485
8598,ENSG00000129484,32.39193974,0.000250783,0.222938529,0.001124899,0.999102461,0.999406856
8599,ENSG00000129566,1027.055431,0.073046463,0.085783873,0.851517435,0.394481982,0.751926133
8600,ENSG00000092094,118.2101569,-0.272163413,0.129181377,-2.106831652,0.035132175,0.374978788
8601,ENSG00000100823,244.4782423,-0.116199121,0.110095395,-1.055440333,0.291223985,0.68591187
8602,ENSG00000165782,189.375188,0.177188698,0.087502755,2.024949934,0.042872505,0.400012188
8603,ENSG00000198805,156.1545863,0.082924376,0.140059007,0.592067431,0.553805435,0.838829867
8604,ENSG00000169413,172.2550949,0.318685562,0.235553998,1.352919348,0.176081398,0.596968199
8605,ENSG00000169397,11.11755843,-0.688286934,0.643050097,-1.070347298,0.284463012,0.678752314
8606,ENSG00000169385,58.17460776,0.58254597,0.372108645,1.565526569,0.117459493,0.533301068
8607,ENSG00000165792,68.81970597,-0.067294774,0.167461021,-0.40185336,0.687791949,0.896642607
8608,ENSG00000165795,39.0412114,0.005539106,0.186821152,0.029649244,0.976346792,0.993692055
8609,ENSG00000165801,1014.284676,0.217760478,0.205588457,1.059205759,0.289506083,0.684074017
8610,ENSG00000165804,188.1933443,-0.120090095,0.216282494,-0.555246488,0.578726075,0.848947208
8611,ENSG00000092199,1898.10469,0.119816861,0.053986829,2.219372077,0.026461422,0.344759773
8612,ENSG00000092200,63.60089441,-0.296124591,0.217373192,-1.362286617,0.173107449,0.594613864
8613,ENSG00000092201,385.6802562,0.014540677,0.086501533,0.168097331,0.866506709,0.960485535
8614,ENSG00000100888,819.6736706,0.050064543,0.074344079,0.673416687,0.500682235,0.813996014
8615,ENSG00000129472,567.5366013,0.443057276,0.28033501,1.580456455,0.114002371,0.528915606
8616,ENSG00000092203,452.8219488,0.075943649,0.075835996,1.001419552,0.316624015,0.703099624
8617,ENSG00000165819,249.0210405,-0.085061872,0.105820057,-0.80383506,0.421492239,0.768390391
8618,ENSG00000165821,17.47550929,-0.123664585,0.337214161,-0.366724174,0.713824772,0.910521986
8619,ENSG00000129562,206.9261532,0.103067439,0.103502008,0.995801345,0.319346677,0.705107583
8620,ENSG00000100439,250.8205316,-0.055119816,0.13967432,-0.394630993,0.693115237,0.899454368
8621,ENSG00000155463,441.2398124,0.076349414,0.069642318,1.09630776,0.272944114,0.670248046
8622,ENSG00000155465,743.2643624,0.523869688,0.120091139,4.362267628,1.29E-05,0.043574875
8623,ENSG00000172590,63.77271387,-0.214591684,0.159591221,-1.344633388,0.178743656,0.599578668
8624,ENSG00000157227,24.29086453,0.051785773,0.338912547,0.152799811,0.878556147,0.964890765
8625,ENSG00000197324,5590.334478,0.254600347,0.143260562,1.777183771,0.075538009,0.478250135
8626,ENSG00000139890,154.0214522,0.018327664,0.16991824,0.107861666,0.914105426,0.975374176
8627,ENSG00000100461,897.1379533,0.016322337,0.090885666,0.179591986,0.857472897,0.957421489
8628,ENSG00000100462,33.92737596,-0.052049183,0.191703053,-0.271509411,0.785999262,0.933607865
8629,ENSG00000092036,73.71662661,0.314684406,0.215803544,1.458198509,0.144785835,0.564609088
8630,ENSG00000129474,7.665465479,-0.656324603,0.536540801,-1.223251991,0.221234534,0.632517048
8631,ENSG00000100802,60.34312588,-0.110977045,0.163746155,-0.677738329,0.49793762,0.812652511
8632,ENSG00000100804,38.10191738,-0.082492521,0.195076145,-0.42287344,0.672387602,0.891819103
8633,ENSG00000139880,7.137676273,-1.076073423,0.456311051,-2.358201537,0.01836372,NA
8634,ENSG00000100813,1593.859704,-0.016102193,0.051109589,-0.315052289,0.752721953,0.922329375
8635,ENSG00000179933,102.6262466,0.098868662,0.127926735,0.772853786,0.439608918,0.778503764
8636,ENSG00000092067,60.37523316,-0.0129584,0.320391001,-0.040445582,0.967737891,0.991385368
8637,ENSG00000092068,28.2546859,-0.606620437,0.371751083,-1.631791982,0.102723315,0.511696148
8638,ENSG00000215271,101.7066672,-0.130800582,0.138871811,-0.94188,0.346254081,0.722950699
8639,ENSG00000235194,216.1637104,-0.252969018,0.112758185,-2.243464805,0.024866857,0.340786064
8640,ENSG00000129473,48.10624898,-0.029384071,0.188607561,-0.155794766,0.876194796,0.964037495
8641,ENSG00000100836,124.1881706,-0.057824334,0.109215994,-0.529449327,0.596493787,0.85601575
8642,ENSG00000092096,21.45982243,-0.438584103,0.356612659,-1.229861284,0.218749054,0.630006871
8643,ENSG00000166091,60.67004097,-0.398628669,0.351799692,-1.133112615,0.257166964,0.658387331
8644,ENSG00000129460,64.71672124,-0.148517885,0.175961658,-0.844035495,0.398649571,0.754389744
8645,ENSG00000136367,25.28652129,-0.631545561,0.256446331,-2.462681216,0.013790247,0.287016336
8646,ENSG00000259431,38.92396261,0.138947457,0.180620596,0.769278032,0.441728276,0.781014479
8647,ENSG00000213983,212.419626,-0.10316975,0.105562559,-0.977332788,0.328404426,0.711353344
8648,ENSG00000092051,9.7147053,-0.124318503,0.436263163,-0.284962181,0.775673116,0.929491021
8649,ENSG00000157326,44.6939898,0.329844694,0.194460941,1.696200239,0.089847965,0.494747726
8650,ENSG00000187630,56.97824862,-0.175749466,0.172740418,-1.017419481,0.308953919,0.697876384
8651,ENSG00000186648,25.19118505,-0.029024738,0.319702313,-0.090786761,0.92766203,0.980056898
8652,ENSG00000100884,10.63159599,0.00068321,0.402733234,0.001696432,0.998646443,0.999191208
8653,ENSG00000129535,20.25330008,-0.158894919,0.305760569,-0.519671061,0.60329286,0.859518891
8654,ENSG00000100889,163.6834864,0.211295611,0.134240401,1.57400908,0.11548535,0.530798346
8655,ENSG00000100897,498.2253464,0.198424601,0.119787175,1.656476171,0.097625427,0.505088048
8656,ENSG00000092010,877.061949,0.193436222,0.085070016,2.273847239,0.022975173,0.331939434
8657,ENSG00000100908,19.08625962,-0.175627436,0.285752021,-0.614614852,0.538809104,0.830295178
8658,ENSG00000100911,248.138429,0.340610696,0.128423641,2.652242943,0.007995899,0.242247672
8659,ENSG00000092098,265.8148967,-0.054944903,0.111268271,-0.493805672,0.621443427,0.867866496
8660,ENSG00000259529,32.86909417,0.146265793,0.251222959,0.582215071,0.560421823,0.84130486
8661,ENSG00000213928,70.29440537,0.216213589,0.165316918,1.307873336,0.190916275,0.608039721
8662,ENSG00000100918,136.3031911,0.056653286,0.143554037,0.394647811,0.693102824,0.899454368
8663,ENSG00000100926,14.82912292,0.223367105,0.285041697,0.783629576,0.433257496,0.775990071
8664,ENSG00000139908,92.43071817,-0.109438752,0.126836511,-0.862833193,0.388229186,0.748585216
8665,ENSG00000254505,19.60760842,0.247871938,0.268217001,0.924147005,0.355409783,0.729171211
8666,ENSG00000129559,41.25504258,0.451943326,0.209745174,2.154725744,0.031183302,0.365333814
8667,ENSG00000100938,437.3810757,0.086597506,0.100617078,0.860664093,0.389423075,0.749250663
8668,ENSG00000092330,412.3317358,0.00857069,0.073245394,0.117013364,0.906849463,0.973169962
8669,ENSG00000092295,20.14667854,-0.141952047,0.372976676,-0.380592288,0.703505805,0.9052657
8670,ENSG00000100949,141.2651696,-0.016111863,0.11347993,-0.14197985,0.887095922,0.967217385
8671,ENSG00000157379,126.5048068,0.087868137,0.124600117,0.70520108,0.480685109,0.803262189
8672,ENSG00000196943,130.6368244,-0.047146876,0.121625746,-0.387638948,0.698283242,0.901992113
8673,ENSG00000213906,30.94761612,0.021275016,0.225639924,0.094287462,0.92488081,0.978753959
8674,ENSG00000213903,660.6433371,0.204809343,0.145042025,1.412068967,0.157929655,0.576136156
8675,ENSG00000129467,103.3237378,0.160682645,0.166716971,0.963804972,0.335143714,0.715211023
8676,ENSG00000129465,147.8308573,0.144553639,0.109249146,1.323155785,0.185783577,0.602443232
8677,ENSG00000205978,7.258884847,-0.941076773,0.522374576,-1.801536323,0.071618387,0.469158698
8678,ENSG00000139899,12.14969656,-0.727049748,0.439116379,-1.655710836,0.097780392,0.505088048
8679,ENSG00000100441,718.826242,-0.009273688,0.072547376,-0.127829405,0.898283979,0.970543036
8680,ENSG00000100445,17.85762659,0.023468119,0.257962582,0.090974895,0.927512539,0.980056898
8681,ENSG00000100448,20.27624011,-0.218875039,0.707128728,-0.309526441,0.756921102,0.923133853
8682,ENSG00000100450,138.8195208,-0.059458026,0.332721628,-0.178702017,0.858171685,0.957591705
8683,ENSG00000100453,174.3119181,-0.340515294,0.205432508,-1.657553118,0.097407699,0.505088048
8684,ENSG00000092140,143.6156987,-0.108443636,0.1432628,-0.756956004,0.449076221,0.783030953
8685,ENSG00000092108,223.8568894,0.100682229,0.097614519,1.031426775,0.30234073,0.693440589
8686,ENSG00000100473,8.265054179,-0.391443529,0.516033484,-0.758562266,0.448114452,0.782288868
8687,ENSG00000196792,172.0934059,0.084021934,0.108571325,0.773886978,0.438997631,0.778140455
8688,ENSG00000100478,114.3503233,-0.08477598,0.132049654,-0.642000771,0.520872682,0.822981345
8689,ENSG00000092148,848.8649575,0.027305046,0.05688308,0.480020534,0.631212792,0.873732903
8690,ENSG00000129493,108.8517581,0.051893238,0.144458074,0.359226985,0.719425291,0.912191952
8691,ENSG00000129480,25.47130328,-0.351280838,0.235263165,-1.493139983,0.135400548,0.55517184
8692,ENSG00000151413,32.35856588,-0.118037027,0.213529625,-0.552789931,0.580407264,0.849462746
8693,ENSG00000100852,212.8311368,-0.184311731,0.135394214,-1.361296957,0.173419864,0.594883305
8694,ENSG00000151320,27.55162827,-0.511501195,0.359273226,-1.423710867,0.154530187,0.571707775
8695,ENSG00000129521,33.48022325,-0.147354185,0.275203706,-0.535436775,0.592347866,0.855150547
8696,ENSG00000165389,62.27295348,-0.063453948,0.171013217,-0.371047039,0.710602497,0.908910937
8697,ENSG00000129518,108.8104052,-0.01076865,0.102374096,-0.105189208,0.916225674,0.975773282
8698,ENSG00000129515,366.0128546,0.147935805,0.094460497,1.566112921,0.117322184,0.533301068
8699,ENSG00000165410,32.2045394,-0.612450872,0.252177115,-2.428653656,0.015155002,0.293813603
8700,ENSG00000198604,888.6247293,0.223687635,0.10611129,2.108047458,0.035026885,0.374599409
8701,ENSG00000100883,201.2180507,-0.085718,0.103282709,-0.829935624,0.406575182,0.75968292
8702,ENSG00000151327,223.7865373,0.051095519,0.122780814,0.41615231,0.677298554,0.894325549
8703,ENSG00000092020,121.8550481,-0.034341025,0.149240955,-0.230104564,0.818010518,0.943824953
8704,ENSG00000100890,52.21886835,-0.215638167,0.196374913,-1.098094274,0.272163326,0.670125575
8705,ENSG00000100902,46.80494943,-0.338385579,0.201756923,-1.677194389,0.093504476,0.500940606
8706,ENSG00000100906,1010.768826,0.191973072,0.138137739,1.389722123,0.164613274,0.584991842
8707,ENSG00000174373,347.5101785,0.057586145,0.108922402,0.528689639,0.597020765,0.856363169
8708,ENSG00000100916,11.3781126,-0.198092245,0.39953977,-0.495801068,0.620034772,0.866889511
8709,ENSG00000151332,40.57392176,0.192640901,0.241764488,0.796812228,0.425560092,0.770560336
8710,ENSG00000100934,265.7707883,0.064318998,0.082004973,0.784330451,0.432846236,0.775732753
8711,ENSG00000092208,26.14602395,-0.102515857,0.252236284,-0.406427874,0.684428242,0.895892333
8712,ENSG00000182400,144.6960422,-0.005232307,0.12792118,-0.040902589,0.967373554,0.991378609
8713,ENSG00000100941,402.7684896,0.015628429,0.086146929,0.181415975,0.85604108,0.956601162
8714,ENSG00000150527,50.99527486,0.188774704,0.177511195,1.063452389,0.287576846,0.681969432
8715,ENSG00000165355,304.3118709,0.08357487,0.099985892,0.835866619,0.403229944,0.757609699
8716,ENSG00000179476,28.60894698,-0.294565147,0.241704867,-1.218697624,0.22295898,0.634476338
8717,ENSG00000179454,253.9305088,0.06154537,0.100742123,0.610919921,0.541252596,0.831158008
8718,ENSG00000198718,109.5293706,-0.161133474,0.127276394,-1.266012247,0.205508698,0.619450476
8719,ENSG00000185246,103.03215,-0.133025174,0.133477571,-0.996610689,0.318953516,0.704857132
8720,ENSG00000100442,52.24088148,-0.026107283,0.180077511,-0.144978034,0.884728215,0.966007287
8721,ENSG00000187790,64.98728421,-0.205347351,0.185289546,-1.108251143,0.267753369,0.666899461
8722,ENSG00000129534,307.7293002,0.183466551,0.099975971,1.835106471,0.066489915,0.46174001
8723,ENSG00000213741,245.4826158,0.064830689,0.188145382,0.344577629,0.730411927,0.915364394
8724,ENSG00000165501,29.66102344,-0.050403295,0.234798403,-0.214666261,0.830027529,0.948716409
8725,ENSG00000165502,238.8279222,0.084736243,0.105975137,0.799586062,0.423950666,0.769886666
8726,ENSG00000165506,71.92045312,-0.112814162,0.200929653,-0.561460992,0.574483315,0.846711927
8727,ENSG00000100479,34.74457755,0.203173713,0.28147634,0.721814533,0.470408513,0.797865815
8728,ENSG00000197776,36.45951206,-0.189651603,0.263059663,-0.720945206,0.470943228,0.798146196
8729,ENSG00000165516,196.4797577,-0.057311354,0.098924063,-0.579346949,0.562355093,0.84241011
8730,ENSG00000165525,335.470516,-0.185328532,0.087409598,-2.120230923,0.033986576,0.373887957
8731,ENSG00000165527,1274.6115,0.003529095,0.067102979,0.05259222,0.958056816,0.987998442
8732,ENSG00000100483,158.2135195,0.09869864,0.137887,0.715793653,0.474118772,0.799246119
8733,ENSG00000100485,873.0727383,0.195828912,0.129015213,1.517874579,0.129046019,0.547578547
8734,ENSG00000087299,25.46403394,-0.20474886,0.235446742,-0.869618572,0.384508885,0.746934142
8735,ENSG00000125375,137.8890401,-0.137914582,0.131820782,-1.046227913,0.295455819,0.689459666
8736,ENSG00000100490,46.61731269,-0.024673608,0.201019395,-0.122742425,0.902311067,0.971634245
8737,ENSG00000012983,185.8479573,-0.013560924,0.119409866,-0.113566197,0.909581685,0.97438369
