Non-elite.vs.elite,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8883,ENSG00000100714,139.9580383,0.029022553,0.132971044,0.218262201,0.827224823,0.991512695
8884,ENSG00000089775,350.551921,0.033829473,0.128140474,0.264003027,0.791777586,0.990228822
8885,ENSG00000179841,73.7178474,0.128473607,0.19984152,0.642877453,0.520303621,0.980069924
8886,ENSG00000126804,290.416791,0.114822524,0.129517834,0.886538331,0.375327508,0.976993107
8887,ENSG00000126803,7.882971602,-0.203558448,0.560260484,-0.363328227,0.71635971,0.988030617
8888,ENSG00000126822,2051.030443,-0.077466913,0.140369249,-0.551879516,0.581030903,0.988030617
8889,ENSG00000070182,1895.421204,-0.171554222,0.370300875,-0.463283329,0.643161294,0.988030617
8890,ENSG00000258289,330.3812403,0.140530742,0.099379544,1.414081182,0.157338068,0.974955382
8891,ENSG00000176153,102.8139384,-0.16426514,0.151237237,-1.086142164,0.2774161,0.974955382
8892,ENSG00000139998,166.7220864,-0.099240024,0.120149498,-0.825971192,0.408820434,0.976993107
8893,ENSG00000257365,56.0366274,0.152403902,0.156541856,0.97356647,0.330271842,0.974955382
8894,ENSG00000125952,839.9251338,-0.01724673,0.090600559,-0.190360084,0.849026974,0.991650156
8895,ENSG00000033170,178.6187685,0.027060312,0.158920823,0.170275434,0.86479353,0.991650156
8896,ENSG00000196553,8.759891498,0.246765099,0.496374399,0.497135025,0.619093837,0.988030617
8897,ENSG00000171723,80.61207274,0.190014671,0.160545665,1.183555288,0.236589148,0.974955382
8898,ENSG00000072415,117.1748113,0.188749341,0.130209827,1.449578308,0.147176149,0.974955382
8899,ENSG00000100554,149.7906186,-0.186366063,0.128262493,-1.453005146,0.146222325,0.974955382
8900,ENSG00000134001,152.7214656,-0.116024943,0.131668946,-0.88118684,0.378216701,0.976993107
8901,ENSG00000100558,124.9974883,-0.049492264,0.334739201,-0.147853205,0.882458619,0.991992121
8902,ENSG00000198133,324.4685004,0.134301605,0.120752457,1.112205979,0.266049598,0.974955382
8903,ENSG00000054690,20.15795562,0.26996014,0.374428365,0.720992759,0.47091397,0.976993107
8904,ENSG00000100564,48.10947221,0.230615897,0.199399161,1.156554002,0.247454624,0.974955382
8905,ENSG00000081181,26.74311995,0.493544244,0.25593101,1.928426903,0.053802048,0.974955382
8906,ENSG00000100568,184.6765237,-0.048021775,0.151701052,-0.316555322,0.751581042,0.989754705
8907,ENSG00000072042,118.1338542,-0.036655748,0.130428773,-0.281040351,0.778679451,0.990228822
8908,ENSG00000072121,550.4740403,-0.045921004,0.089046464,-0.515697106,0.606065976,0.988030617
8909,ENSG00000182185,89.05425879,-0.059586553,0.172248529,-0.345933594,0.729392621,0.988332289
8910,ENSG00000185650,2922.176267,-0.159666445,0.131846148,-1.211005755,0.225893199,0.974955382
8911,ENSG00000072110,3431.384704,-0.187101605,0.150132244,-1.246245306,0.212674351,0.974955382
8912,ENSG00000139990,601.6427547,0.057490783,0.06416331,0.896007115,0.370248963,0.976993107
8913,ENSG00000081177,52.01694738,0.237942266,0.194558028,1.22298868,0.221333972,0.974955382
8914,ENSG00000100632,32.60006543,-0.037739715,0.264760058,-0.142543082,0.886651052,0.992297911
8915,ENSG00000029364,315.9175413,0.003809909,0.082276409,0.046306218,0.963066183,0.994342611
8916,ENSG00000175985,7.78402476,-1.168693536,0.545326814,-2.143106677,0.032104533,0.974955382
8917,ENSG00000100647,1887.15322,-0.146461136,0.125375038,-1.168184176,0.242732482,0.974955382
8918,ENSG00000100650,1348.126354,0.045162681,0.063764056,0.708278043,0.47877261,0.977249009
8919,ENSG00000100652,91.73531474,-0.094386444,0.135761246,-0.695238491,0.486905854,0.977749716
8920,ENSG00000100678,10.69457775,-0.162555842,0.494403812,-0.328791643,0.74231318,0.989754705
8921,ENSG00000133983,8.517326844,0.08265348,0.474733125,0.174105145,0.86178283,0.991650156
8922,ENSG00000213463,105.6432314,0.155265371,0.167227254,0.928469294,0.353164189,0.974955382
8923,ENSG00000134007,13.67856687,-0.047410306,0.441545255,-0.107373605,0.914492593,0.993543133
8924,ENSG00000133997,102.7510712,-0.055701646,0.136160407,-0.409088418,0.682474775,0.988030617
8925,ENSG00000133985,223.1961159,-0.163244272,0.135605711,-1.203815611,0.228660854,0.974955382
8926,ENSG00000006432,69.53934322,0.059401085,0.234311946,0.253512832,0.799871947,0.990983236
8927,ENSG00000100731,2547.990304,-0.097651703,0.106605075,-0.916013646,0.359659738,0.976569782
8928,ENSG00000197555,1275.919401,-0.161975698,0.114846588,-1.410365781,0.158431704,0.974955382
8929,ENSG00000182732,56.1960224,0.110550705,0.340965453,0.324228463,0.745765075,0.989754705
8930,ENSG00000205683,26.97609641,-0.201202643,0.322227078,-0.624412584,0.532356663,0.982046701
8931,ENSG00000119599,68.14446812,0.320219602,0.2122949,1.50837162,0.131459442,0.974955382
8932,ENSG00000165861,322.3477183,-0.077836019,0.099661729,-0.781002099,0.43480126,0.976993107
8933,ENSG00000119707,925.3360824,0.054285378,0.078315836,0.693159659,0.488209361,0.977749716
8934,ENSG00000080815,1060.95506,-0.069675115,0.098753191,-0.705547988,0.480469279,0.977249009
8935,ENSG00000100767,58.46335307,-0.378340102,0.240478655,-1.57327935,0.115654149,0.974955382
8936,ENSG00000133961,1868.693364,-0.155683585,0.1416265,-1.099254624,0.271657019,0.974955382
8937,ENSG00000187105,45.67024655,-0.361789099,0.204715174,-1.767280323,0.077181294,0.974955382
8938,ENSG00000170468,118.8439167,-0.021770766,0.127356275,-0.170943805,0.864267952,0.991650156
8939,ENSG00000119673,70.05305421,0.016350513,0.235316107,0.069483185,0.944605016,0.993543133
8940,ENSG00000177465,5.010744264,-0.494452801,0.651932251,-0.758442001,0.448186422,0.976993107
8941,ENSG00000119661,24.82476031,0.072159699,0.301913476,0.239007879,0.811099473,0.991512695
8942,ENSG00000176903,191.805983,-0.048830495,0.135726506,-0.359771249,0.719018205,0.988030617
8943,ENSG00000156030,1302.613042,-0.086115501,0.068081952,-1.264880013,0.205914343,0.974955382
8944,ENSG00000140043,10.59258408,0.007931819,0.334880943,0.02368549,0.98110348,0.996554211
8945,ENSG00000119725,49.44097584,0.042815475,0.198183448,0.216039614,0.828956869,0.991512695
8946,ENSG00000156050,36.66245,-0.015257303,0.220813503,-0.069095878,0.944913302,0.993543133
8947,ENSG00000119723,26.1470482,0.026320709,0.304824212,0.086347174,0.931190439,0.993543133
8948,ENSG00000187097,119.7589597,-0.205560561,0.190515857,-1.078968251,0.280601881,0.974955382
8949,ENSG00000119636,79.79895454,-0.374742449,0.326477241,-1.147836364,0.251036122,0.974955382
8950,ENSG00000119711,60.53008815,-0.182062464,0.191332088,-0.951552172,0.341324147,0.974955382
8951,ENSG00000205659,43.75354604,0.162375181,0.217364674,0.747017345,0.455053091,0.976993107
8952,ENSG00000119688,200.0088621,-0.054056537,0.108077904,-0.500162709,0.616960514,0.988030617
8953,ENSG00000119655,232.9551123,0.089363069,0.119787302,0.74601454,0.455658632,0.976993107
8954,ENSG00000165898,42.0798051,-0.139003573,0.214263691,-0.648750015,0.516499971,0.980069924
8955,ENSG00000119681,114.6899614,-0.394970038,0.186673724,-2.115830922,0.03435919,0.974955382
8956,ENSG00000119682,866.8991287,-0.134217394,0.108353622,-1.238697801,0.215457433,0.974955382
8957,ENSG00000119616,124.5510852,0.212205656,0.133365571,1.591157705,0.111574089,0.974955382
8958,ENSG00000119596,841.7942257,-0.024189593,0.093021987,-0.26004167,0.794831631,0.990281914
8959,ENSG00000119608,28.96524979,0.358476863,0.288049204,1.244498708,0.213316075,0.974955382
8960,ENSG00000119689,432.983756,-0.017267457,0.081380172,-0.21218261,0.831964573,0.991512695
8961,ENSG00000198208,38.54983328,0.430243126,0.255548323,1.683607704,0.092257509,0.974955382
8962,ENSG00000119630,26.52838533,0.731086133,0.700248959,1.044037443,0.296468067,0.974955382
8963,ENSG00000119718,81.30797903,0.02114444,0.163762154,0.129116769,0.897265253,0.993543133
8964,ENSG00000119684,169.886869,0.011522663,0.13598015,0.084737832,0.932469819,0.993543133
8965,ENSG00000119640,35.43060255,0.084531639,0.214870286,0.393407767,0.694018334,0.988030617
8966,ENSG00000119703,11.40185062,0.17043408,0.395561858,0.430865809,0.666565945,0.988030617
8967,ENSG00000119638,658.5196351,-0.080795263,0.078395402,-1.03061227,0.30272268,0.974955382
8968,ENSG00000170348,641.6185775,0.12382477,0.078923847,1.568914531,0.116667855,0.974955382
8969,ENSG00000170345,875.3986801,-0.132734734,0.178396301,-0.744044205,0.456849732,0.976993107
8970,ENSG00000140044,315.3183998,-0.055286121,0.187297271,-0.295178464,0.767857553,0.990228822
8971,ENSG00000156127,65.37971059,0.09730881,0.182714005,0.532574446,0.594328196,0.988030617
8972,ENSG00000119686,63.86362844,0.004738457,0.198177121,0.023910213,0.980924228,0.996554211
8973,ENSG00000119685,155.1040787,0.086012005,0.116981285,0.735262951,0.462179367,0.976993107
8974,ENSG00000133935,68.82209358,0.260253,0.178632386,1.456919466,0.145138612,0.974955382
8975,ENSG00000119650,27.35970759,-0.203016408,0.298506954,-0.680106127,0.496437266,0.977847249
8976,ENSG00000119699,24.08601599,0.244418092,0.320956971,0.761529159,0.446341069,0.976993107
8977,ENSG00000089916,844.1512955,0.011174429,0.062250148,0.17950847,0.857538467,0.991650156
8978,ENSG00000071246,136.3759139,-0.242505862,0.205942234,-1.177543126,0.238978795,0.974955382
8979,ENSG00000013523,167.3002083,-0.044689897,0.144862141,-0.308499495,0.757702285,0.990228822
8980,ENSG00000100565,6.904462218,-0.284737703,0.598606467,-0.475667603,0.634311205,0.988030617
8981,ENSG00000119669,621.0259233,-0.150956179,0.160867943,-0.938385714,0.348046225,0.974955382
8982,ENSG00000198894,93.77382194,0.180869221,0.15820277,1.143274681,0.252924564,0.974955382
8983,ENSG00000165548,43.64004138,0.06360471,0.360494198,0.176437541,0.859950214,0.991650156
8984,ENSG00000009830,45.17746428,0.225538644,0.241892732,0.932391155,0.351134414,0.974955382
8985,ENSG00000100577,89.45644003,0.258541638,0.172134452,1.501974972,0.133103573,0.974955382
8986,ENSG00000100580,285.2530187,-0.089086469,0.131456355,-0.677688567,0.497969177,0.977847249
8987,ENSG00000100583,9.875046292,0.116615408,0.498845703,0.233770497,0.815163155,0.991512695
8988,ENSG00000165555,15.34873715,-0.565312431,0.355636854,-1.589577753,0.111930015,0.974955382
8989,ENSG00000151445,178.40133,-0.196022731,0.105531382,-1.857482836,0.063242491,0.974955382
8990,ENSG00000100591,137.7681812,-0.005410843,0.107568568,-0.050301336,0.959882259,0.993961188
8991,ENSG00000100596,855.1898682,0.006699561,0.116411732,0.057550562,0.95410663,0.99374769
8992,ENSG00000100601,66.5046789,-0.1034666,0.168163515,-0.615273772,0.538373936,0.982643336
8993,ENSG00000119705,33.1027287,0.063681729,0.223301038,0.285183312,0.775503705,0.990228822
8994,ENSG00000100603,185.0863851,-0.023126224,0.09915782,-0.233226429,0.815585584,0.991512695
8995,ENSG00000063761,69.00270494,-0.134864077,0.206558606,-0.652909503,0.513814622,0.980069924
8996,ENSG00000021645,17.38718614,-0.433602233,0.591115978,-0.733531573,0.463234279,0.976993107
8997,ENSG00000100629,100.0277871,0.006206185,0.167997084,0.036942216,0.970531079,0.994712269
8998,ENSG00000165409,12.92262027,0.225151195,0.431433165,0.521868074,0.601762188,0.988030617
8999,ENSG00000165417,327.0878967,-0.075778123,0.090552176,-0.836844854,0.402679781,0.976993107
9000,ENSG00000140022,102.3398345,0.075779029,0.232613435,0.325772366,0.744596588,0.989754705
9001,ENSG00000071537,889.2985142,-0.095285829,0.08826613,-1.079528798,0.280352063,0.974955382
9002,ENSG00000054983,307.6672542,-0.092397824,0.081163673,-1.138413538,0.254947844,0.974955382
9003,ENSG00000140030,238.2689751,-0.005177684,0.136803262,-0.037847663,0.969809142,0.994712269
9004,ENSG00000042317,16.14189371,0.345970208,0.37319328,0.927053692,0.353898658,0.974955382
9005,ENSG00000100722,167.1888708,0.106779486,0.109609792,0.974178348,0.329967993,0.974955382
9006,ENSG00000165521,33.3810987,0.606593491,0.246238218,2.463441687,0.013761028,0.939739775
9007,ENSG00000165533,14.19707447,0.079280122,0.424243378,0.186874153,0.851759305,0.991650156
9008,ENSG00000053254,1042.52951,-0.099240885,0.079083546,-1.254886636,0.209519916,0.974955382
9009,ENSG00000140025,14.1703994,-0.003666528,0.376842515,-0.009729603,0.992237023,0.998440746
9010,ENSG00000042088,179.6370031,0.020679337,0.117602046,0.175841641,0.860418354,0.991650156
9011,ENSG00000152315,11.97220274,-0.198134011,0.453269998,-0.437121389,0.662023316,0.988030617
9012,ENSG00000100764,91.99216293,0.121708793,0.128978654,0.943635166,0.345356116,0.974955382
9013,ENSG00000119720,371.3329138,-0.080590803,0.072268348,-1.115160447,0.264781672,0.974955382
9014,ENSG00000198668,1805.53693,-0.010584543,0.057218219,-0.18498554,0.853240377,0.991650156
9015,ENSG00000165914,86.24069831,-0.328987742,0.244152307,-1.347469312,0.177829131,0.974955382
9016,ENSG00000100784,697.5524486,0.001150225,0.102584234,0.011212496,0.99105391,0.998440746
9017,ENSG00000133943,1467.490045,-0.304985968,0.123589247,-2.46773869,0.013596954,0.939739775
9018,ENSG00000119714,273.6520698,-0.427236995,0.140853615,-3.033198641,0.002419763,0.705501908
9019,ENSG00000015133,2035.935626,-0.025327259,0.092015822,-0.275248958,0.783124976,0.990228822
9020,ENSG00000100796,998.8041939,0.050600606,0.053557288,0.944794027,0.344764042,0.974955382
9021,ENSG00000133962,24.47245875,0.243619117,0.290026279,0.839989803,0.400914104,0.976993107
9022,ENSG00000165929,586.8465593,0.270083885,0.161001429,1.677524772,0.09343991,0.974955382
9023,ENSG00000140092,28.88202487,0.49110708,0.384908004,1.275907686,0.201988154,0.974955382
9024,ENSG00000100815,232.5234348,0.169543246,0.129850691,1.305678425,0.191661938,0.974955382
9025,ENSG00000066427,314.4285501,0.107770733,0.093485729,1.152804113,0.248990796,0.974955382
9026,ENSG00000183648,81.41386553,-0.1118302,0.147303239,-0.759183581,0.447742746,0.976993107
9027,ENSG00000165934,380.4521732,-0.053922012,0.07796933,-0.691579779,0.489201264,0.977749716
9028,ENSG00000140090,637.6093005,-0.065624611,0.180593757,-0.363382504,0.71631917,0.988030617
9029,ENSG00000100599,2890.618438,-0.106726415,0.093401634,-1.142661103,0.253179325,0.974955382
9030,ENSG00000100600,32.91122708,0.056073029,0.292482689,0.191714011,0.847966231,0.991650156
9031,ENSG00000066455,173.503686,-0.024891231,0.122253212,-0.203603899,0.838663046,0.991650156
9032,ENSG00000100604,119.51524,-0.171360087,0.208946406,-0.820115023,0.412150539,0.976993107
9033,ENSG00000100605,2003.417719,-0.131908121,0.150720401,-0.875184248,0.381473662,0.976993107
9034,ENSG00000165943,113.5536034,-0.053384048,0.13417469,-0.397869736,0.69072621,0.988030617
9035,ENSG00000153485,10.84288933,0.308404031,0.442858592,0.696393919,0.48618217,0.977582638
9036,ENSG00000170270,14.28190494,0.188124338,0.384886139,0.488779196,0.624998028,0.988030617
9037,ENSG00000012963,80.18127148,0.069095978,0.167048598,0.413628002,0.679146563,0.988030617
9038,ENSG00000011114,319.6482929,0.043823174,0.089162975,0.491495196,0.623076249,0.988030617
9039,ENSG00000100628,49.86883423,0.063113807,0.238536655,0.264587457,0.791327283,0.990228822
9040,ENSG00000089723,38.38279015,-0.198179285,0.250094639,-0.792417167,0.428117473,0.976993107
9041,ENSG00000089737,639.7834583,0.056418556,0.092169638,0.612116501,0.540460681,0.983014805
9042,ENSG00000165948,13.20854475,0.376951195,0.427808519,0.881121292,0.378252174,0.976993107
9043,ENSG00000165949,124.6458618,-0.539636608,0.662047319,-0.815102777,0.415013482,0.976993107
9044,ENSG00000119632,23.33420331,-0.056143384,0.278723214,-0.201430599,0.840361891,0.991650156
9045,ENSG00000119698,5.848603559,1.130379654,0.635264885,1.779383183,0.075176962,0.974955382
9046,ENSG00000197249,4518.756753,-0.171680983,0.143034275,-1.200278628,0.230031147,0.974955382
9047,ENSG00000100697,1487.392097,0.025742204,0.125245987,0.205533161,0.837155592,0.991650156
9048,ENSG00000165959,418.011516,0.033346014,0.140474718,0.237380896,0.812361309,0.991512695
9049,ENSG00000176438,1493.347265,-0.008661294,0.074577092,-0.116138805,0.907542535,0.993543133
9050,ENSG00000182512,1200.500873,-0.398922076,0.350998167,-1.136536067,0.25573228,0.974955382
9051,ENSG00000100721,93.94516116,0.785614688,0.497292055,1.57978532,0.114156039,0.974955382
9052,ENSG00000227051,28.28481169,0.112085483,0.374406093,0.299368748,0.764658705,0.990228822
9053,ENSG00000066739,431.3070378,-0.183434764,0.086585352,-2.118542686,0.034129134,0.974955382
9054,ENSG00000100744,64.39834832,-0.085333052,0.171578435,-0.497341362,0.618948349,0.988030617
9055,ENSG00000090060,1429.609872,0.056979952,0.064780167,0.879589468,0.379081747,0.976993107
9056,ENSG00000100749,104.6786038,0.14427797,0.236251105,0.610697546,0.541399831,0.983014805
9057,ENSG00000127152,1242.726269,-0.006660319,0.147037241,-0.04529682,0.963870722,0.994385637
9058,ENSG00000183576,263.2237405,0.012498551,0.102574772,0.121848201,0.903019239,0.993543133
9059,ENSG00000090061,112.787738,-0.073620116,0.132463741,-0.555775604,0.578364265,0.988030617
9060,ENSG00000205476,185.5517605,-0.163768245,0.12209424,-1.341326542,0.179814456,0.974955382
9061,ENSG00000036530,7.434909333,-0.08735957,0.665443159,-0.131280289,0.895553584,0.993543133
9062,ENSG00000196405,2683.223977,0.005740741,0.113166888,0.0507281,0.959542185,0.993961188
9063,ENSG00000168350,90.51027853,-0.206900963,0.193915932,-1.066962165,0.285988921,0.974955382
9064,ENSG00000100811,1013.051997,-0.050359741,0.061139177,-0.823690209,0.410115604,0.976993107
9065,ENSG00000197119,211.5862176,0.123319713,0.224035043,0.550448319,0.582011915,0.988030617
9066,ENSG00000140105,846.368554,-0.048162705,0.169464909,-0.284204589,0.776253599,0.990228822
9067,ENSG00000176473,64.82048481,-0.146744431,0.163942273,-0.895098187,0.370734603,0.976993107
9068,ENSG00000183092,35.25906662,-0.084902307,0.308543222,-0.27517152,0.783184467,0.990228822
9069,ENSG00000078304,1645.670939,-0.035488925,0.057520368,-0.616980147,0.537247821,0.982245047
9070,ENSG00000197102,1947.797758,-0.129059278,0.091105283,-1.416594885,0.156601405,0.974955382
9071,ENSG00000080824,818.5785119,0.043746784,0.150644319,0.290397833,0.771511902,0.990228822
9072,ENSG00000140153,336.3067209,-0.017927537,0.084366964,-0.21249475,0.831721073,0.991512695
9073,ENSG00000080823,25.30108589,-0.378903328,0.327109389,-1.15833828,0.246726015,0.974955382
9074,ENSG00000022976,94.02041022,0.080561369,0.15668294,0.514168097,0.607134471,0.988030617
