row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
ENSG00000266964,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,FXYD1
ENSG00000221946,5.86101,3.178062,2.645429,1.201341,0.2296189,0.9994807,FXYD7
ENSG00000089327,527.5812,-0.5696676,0.505508,-1.126921,0.2597759,0.9994807,FXYD5
ENSG00000105699,105.684,-0.5042363,0.7008774,-0.7194358,0.4718725,0.9994807,LSR
ENSG00000105698,608.9545,-0.5132033,0.4719473,-1.087417,0.2768527,0.9994807,USF2
ENSG00000105697,0.6572353,2.229456,4.93851,0.4514431,0.6516702,0.9994807,HAMP
ENSG00000105695,0.6572353,2.229456,4.93851,0.4514431,0.6516702,0.9994807,MAG
ENSG00000012124,203.6846,-1.651142,0.6100465,-2.706584,0.006797935,0.9994807,CD22
ENSG00000126266,1.457003,-0.8078003,4.775731,-0.1691469,0.8656811,0.9994807,FFAR1
ENSG00000185897,2.430071,-0.7099301,4.118423,-0.1723791,0.8631395,0.9994807,FFAR3
ENSG00000126251,2.207281,0.9774659,4.373987,0.2234725,0.8231678,0.9994807,GPR42
ENSG00000126262,1478.175,0.6991269,0.479329,1.458553,0.1446881,0.9994807,FFAR2
ENSG00000188508,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,KRTDAP
ENSG00000161249,6.880309,4.446448,2.605204,1.706757,0.0878673,0.9994807,DMKN
ENSG00000105675,1.490156,1.332453,4.820354,0.2764223,0.7822237,0.9994807,ATP4A
ENSG00000249115,51.22033,-0.9648966,0.9454679,-1.020549,0.3074681,0.9994807,HAUS5
ENSG00000126254,236.2392,-0.4972435,0.5545336,-0.8966878,0.3698855,0.9994807,RBM42
ENSG00000105672,4.853619,3.955941,2.901109,1.363596,0.1726947,0.9994807,ETV2
ENSG00000126267,157.5242,-0.05809696,0.6135746,-0.09468606,0.9245642,0.9994807,COX6B1
ENSG00000105668,1.174907,-0.5882098,4.796759,-0.1226265,0.9024029,0.9994807,UPK1A
ENSG00000011590,23.41454,-0.948868,1.270523,-0.7468324,0.4551647,0.9994807,ZBTB32
ENSG00000272333,899.6441,-0.1415836,0.4517614,-0.3134036,0.7539741,0.9994807,KMT2B
ENSG00000126246,14.59765,0.09953193,1.527751,0.06514931,0.9480551,0.9994807,IGFLR1
ENSG00000161265,4.2138,-1.096375,2.682979,-0.4086411,0.6828031,0.9994807,U2AF1L4
ENSG00000205155,1.415097,2.651227,4.766187,0.5562574,0.5780349,0.9994807,PSENEN
ENSG00000004776,1.739099,-0.9760973,4.7621,-0.204972,0.837594,0.9994807,HSPB6
ENSG00000167595,65.11307,0.3225692,0.8175191,0.3945709,0.6931596,0.9994807,PROSER3
ENSG00000004777,28.38409,0.2781424,1.154149,0.2409935,0.8095602,0.9994807,ARHGAP33
ENSG00000161270,4.272029,3.753692,3.615751,1.03815,0.2992001,0.9994807,NPHS1
ENSG00000126259,1.596567,1.357794,4.775585,0.2843199,0.7761653,0.9994807,KIRREL2
ENSG00000105290,0.4033838,0.2971606,4.967803,0.0598173,0.9523011,0.9994807,APLP1
ENSG00000167604,153.8443,-0.3175853,0.6467109,-0.4910776,0.6233716,0.9994807,NFKBID
ENSG00000126264,8.430935,1.225873,2.343075,0.5231897,0.6008422,0.9994807,HCST
ENSG00000011600,1822.74,-0.05088451,0.4761563,-0.1068651,0.914896,0.9994807,TYROBP
ENSG00000126243,52.02503,-1.015691,0.9297443,-1.092441,0.2746393,0.9994807,LRFN3
ENSG00000205138,52.91101,0.1970285,0.8940163,0.2203858,0.8255707,0.9994807,SDHAF1
ENSG00000181392,5.886642,0.8086943,2.293451,0.3526103,0.7243806,0.9994807,SYNE4
ENSG00000239382,5.221465,1.628755,2.558986,0.6364845,0.5244607,0.9994807,ALKBH6
ENSG00000105270,20.37417,-1.316465,1.353737,-0.9724671,0.3308182,0.9994807,CLIP3
ENSG00000161277,19.65846,0.08670719,1.337264,0.06483926,0.948302,0.9994807,THAP8
ENSG00000075702,17.14273,0.168478,1.533633,0.1098555,0.912524,0.9994807,WDR62
ENSG00000105258,0.6830952,2.417146,4.915446,0.491745,0.6228996,0.9994807,POLR2I
ENSG00000105254,141.264,-1.01116,0.6552451,-1.543178,0.1227876,0.9994807,TBCB
ENSG00000126247,719.3882,-0.7665782,0.4865091,-1.575671,0.1151017,0.9994807,CAPNS1
ENSG00000161281,16.81908,-0.1668347,1.464976,-0.1138822,0.9093311,0.9994807,COX7A1
ENSG00000196357,14.04276,-2.343576,1.676829,-1.397623,0.1622263,0.9994807,ZNF565
ENSG00000167635,81.97338,-0.2190954,0.7739715,-0.2830794,0.777116,0.9994807,ZNF146
ENSG00000142065,44.22787,-0.1957891,0.954604,-0.2050998,0.8374941,0.9994807,ZFP14
ENSG00000181007,29.62962,0.136489,1.165922,0.1170653,0.9068083,0.9994807,ZFP82
ENSG00000186017,22.76587,1.475871,1.469427,1.004385,0.3151932,0.9994807,ZNF566
ENSG00000254004,36.0815,1.541968,1.039187,1.483822,0.1378563,0.9994807,ZNF260
ENSG00000186020,43.74667,0.4337498,1.006132,0.4311062,0.6663911,0.9994807,ZNF529
ENSG00000161298,32.91396,0.8683095,1.08285,0.8018746,0.4226255,0.9994807,ZNF382
ENSG00000197808,16.61051,-1.517682,1.500943,-1.011153,0.3119433,0.9994807,ZNF461
ENSG00000189042,30.04326,0.09694852,1.13699,0.08526769,0.9320486,0.9994807,ZNF567
ENSG00000267041,34.31181,0.9162133,1.150594,0.7962959,0.4258601,0.9994807,ZNF850
ENSG00000197863,25.27101,-0.6982469,1.200158,-0.5817959,0.5607042,0.9994807,ZNF790
ENSG00000251247,39.42532,-0.5916929,1.048222,-0.5644728,0.5724324,0.9994807,ZNF345
ENSG00000185869,13.16522,0.9053288,1.649416,0.5488783,0.583089,0.9994807,ZNF829
ENSG00000198453,26.76923,0.3450972,1.214214,0.2842144,0.7762461,0.9994807,ZNF568
ENSG00000197050,23.68279,1.632124,1.323629,1.233067,0.2175507,0.9994807,ZNF420
ENSG00000267360,1.011713,3.5373,4.854002,0.7287387,0.4661615,0.9994807,
ENSG00000196967,54.75671,-0.3043949,0.8796948,-0.3460234,0.7293252,0.9994807,ZNF585A
ENSG00000181666,110.0548,0.3350333,0.7698776,0.4351773,0.6634337,0.9994807,HKR1
ENSG00000189164,23.28371,0.1551412,1.23859,0.1252563,0.9003207,0.9994807,ZNF527
ENSG00000196437,17.85645,-0.09726363,1.402849,-0.06933294,0.9447246,0.9994807,ZNF569
ENSG00000171827,18.65365,-0.264967,1.415736,-0.1871584,0.8515364,0.9994807,ZNF570
ENSG00000188227,15.78794,-2.021795,1.548162,-1.305933,0.1915755,0.9994807,ZNF793
ENSG00000180479,7.956743,-0.2619383,1.996007,-0.1312311,0.8955925,0.9994807,ZNF571
ENSG00000120784,37.57202,-0.8357586,1.024279,-0.8159482,0.4145298,0.9994807,ZFP30
ENSG00000196381,8.2613,-0.7236533,1.970103,-0.3673175,0.7133822,0.9994807,ZNF781
ENSG00000198182,19.40278,-0.1491001,1.340803,-0.1112021,0.9114561,0.9994807,ZNF607
ENSG00000189144,38.39606,0.07288095,1.003883,0.07259908,0.9421252,0.9994807,ZNF573
ENSG00000171804,1.971706,3.103229,4.847664,0.6401493,0.5220755,0.9994807,WDR87
ENSG00000105738,491.3175,-0.5660655,0.4838207,-1.16999,0.242005,0.9994807,SIPA1L3
ENSG00000011332,8.227794,-0.1343311,2.381372,-0.05640914,0.9550159,0.9994807,DPF1
ENSG00000167642,137.1115,-0.36962,0.6505833,-0.5681363,0.5699424,0.9994807,SPINT2
ENSG00000167641,8.21327,-2.812261,2.317752,-1.213357,0.2249933,0.9994807,PPP1R14A
ENSG00000167645,105.7834,-0.3343656,0.7674641,-0.435676,0.6630718,0.9994807,YIF1B
ENSG00000099337,181.0538,-0.78877,0.7396598,-1.066396,0.2862448,0.9994807,KCNK6
ENSG00000099338,44.06863,-0.5808386,0.9524536,-0.609834,0.5419718,0.9994807,CATSPERG
ENSG00000099341,141.7261,-0.4368334,0.6791693,-0.6431878,0.5201023,0.9994807,PSMD8
ENSG00000179168,3.396543,0.8111837,3.327523,0.2437801,0.8074012,0.9994807,GGN
ENSG00000188766,7.470362,3.747705,2.43559,1.538726,0.1238713,0.9994807,SPRED3
ENSG00000130244,135.6476,0.0806852,0.6866741,0.1175014,0.9064627,0.9994807,FAM98C
ENSG00000171777,1300.143,0.3832882,0.4386929,0.8737051,0.3822789,0.9994807,RASGRP4
ENSG00000196218,33.89053,0.43112,1.072172,0.4020996,0.6876107,0.9994807,RYR1
ENSG00000104814,134.5128,-0.05573941,0.6883464,-0.08097581,0.9354612,0.9994807,MAP4K1
ENSG00000178982,309.0845,-0.3738027,0.5275276,-0.7085936,0.4785767,0.9994807,EIF3K
ENSG00000182472,12.47842,2.246642,1.6731,1.342802,0.179336,0.9994807,CAPN12
ENSG00000171747,2.576635,3.008422,3.645267,0.8252954,0.4092039,0.9994807,LGALS4
ENSG00000104823,61.45583,-0.07974846,0.8350222,-0.0955046,0.923914,0.9994807,ECH1
ENSG00000104824,505.0531,-0.1389849,0.4834852,-0.2874646,0.7737566,0.9994807,HNRNPL
ENSG00000187994,122.8026,-0.1685542,0.6618201,-0.2546827,0.7989682,0.9994807,RINL
ENSG00000068903,191.8903,-0.3031415,0.6299169,-0.4812405,0.6303456,0.9994807,SIRT2
ENSG00000104825,126.3371,-0.2110751,0.6656524,-0.3170951,0.7511715,0.9994807,NFKBIB
ENSG00000262484,3.327789,1.977952,3.379916,0.5852074,0.5584082,0.9994807,CCER2
ENSG00000104835,3.902216,-4.847399,3.427299,-1.41435,0.1572593,0.9994807,SARS2
ENSG00000128626,35.10477,-0.377496,1.045408,-0.3610994,0.7180251,0.9994807,MRPS12
ENSG00000269190,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,FBXO17
ENSG00000161243,3.614794,3.606475,3.87416,0.9309051,0.3519027,0.9994807,FBXO27
ENSG00000183760,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,ACP7
ENSG00000130669,52.17925,-0.5373845,0.8992458,-0.5975947,0.5501104,0.9994807,PAK4
ENSG00000188505,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,NCCRP1
ENSG00000183709,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,IFNL2
ENSG00000182393,1.44125,4.092011,4.827308,0.8476798,0.3966163,0.9994807,IFNL1
ENSG00000128011,174.3791,-0.0542128,0.5965605,-0.09087561,0.9275914,0.9994807,LRFN1
ENSG00000130755,583.6108,0.4188347,0.4738827,0.8838361,0.3767847,0.9994807,GMFG
ENSG00000006712,205.7031,-0.187674,0.575362,-0.3261842,0.744285,0.9994807,PAF1
ENSG00000063322,261.2482,0.05016514,0.542022,0.09255186,0.9262596,0.9994807,MED29
ENSG00000128016,2246.255,0.311098,0.4281352,0.7266349,0.4674497,0.9994807,ZFP36
ENSG00000090924,118.5671,-0.3248335,0.6668433,-0.4871212,0.6261725,0.9994807,PLEKHG2
ENSG00000105193,863.5262,-0.5563921,0.4787692,-1.16213,0.2451826,0.9994807,RPS16
ENSG00000196235,646.8368,-0.3919304,0.4683182,-0.8368892,0.4026549,0.9994807,SUPT5H
ENSG00000105197,58.22592,-1.337809,0.858847,-1.55768,0.119309,0.9994807,TIMM50
ENSG00000090932,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,DLL3
ENSG00000186838,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,SELENOV
ENSG00000176401,10.53065,-0.7089031,1.925348,-0.3681948,0.712728,0.9994807,EID2B
ENSG00000176396,34.66588,-2.827239,1.251178,-2.259662,0.02384226,0.9994807,EID2
ENSG00000105205,89.31688,-0.319937,0.7530074,-0.424879,0.6709249,0.9994807,CLC
ENSG00000105204,211.9548,0.4805839,0.5861627,0.8198813,0.4122838,0.9994807,DYRK1B
ENSG00000105202,139.6792,-0.3076478,0.6344527,-0.4849026,0.6277454,0.9994807,FBL
ENSG00000275395,115.6715,-1.198183,0.6775324,-1.768452,0.07698545,0.9994807,FCGBP
ENSG00000013275,148.2006,-0.7743402,0.6286493,-1.231752,0.2180416,0.9994807,PSMC4
ENSG00000187187,45.96013,0.3899527,0.9674283,0.4030817,0.6868881,0.9994807,ZNF546
ENSG00000128000,117.758,0.07708024,0.6744725,0.1142823,0.9090141,0.9994807,ZNF780B
ENSG00000197782,124.9062,0.2789072,0.6840502,0.4077292,0.6834725,0.9994807,ZNF780A
ENSG00000130758,67.55454,-0.4339098,0.8113632,-0.534791,0.5927944,0.9994807,MAP3K10
ENSG00000174521,4.272029,3.753692,3.615751,1.03815,0.2992001,0.9994807,TTC9B
ENSG00000105219,1.46711,3.931392,4.841161,0.8120762,0.4167479,0.9994807,CNTD2
ENSG00000105221,944.1259,0.2687748,0.4632703,0.5801685,0.561801,0.9994807,AKT2
ENSG00000160392,76.33701,-0.7283295,0.7845877,-0.9282959,0.3532541,0.9994807,C19orf47
ENSG00000105223,358.161,-0.7569019,0.6248787,-1.211278,0.2257888,0.9994807,PLD3
ENSG00000160396,4.482821,-1.750903,2.943561,-0.5948247,0.5519607,0.9994807,HIPK4
ENSG00000105227,26.53601,-0.2992939,1.172906,-0.2551729,0.7985895,0.9994807,PRX
ENSG00000197019,38.02749,-0.3598279,1.022146,-0.352032,0.7248143,0.9994807,SERTAD1
ENSG00000167565,79.3387,0.1753763,0.8248811,0.2126079,0.8316328,0.9994807,SERTAD3
ENSG00000090013,2305.122,-0.2671104,0.5020333,-0.532057,0.5946865,0.9994807,BLVRB
ENSG00000160460,8.805494,3.810135,2.363238,1.612252,0.1069071,0.9994807,SPTBN4
ENSG00000160410,2182.699,0.1634825,0.4420707,0.3698107,0.7115235,0.9994807,SHKBP1
ENSG00000090006,174.5097,-0.8722817,0.599462,-1.455108,0.1456395,0.9994807,LTBP4
ENSG00000105245,53.76375,0.3507563,0.9426298,0.372104,0.7098154,0.9994807,NUMBL
ENSG00000123815,200.6994,0.5592161,0.6055097,0.9235461,0.3557227,0.9994807,COQ8B
ENSG00000086544,115.0426,0.5447887,0.7487413,0.7276061,0.4668548,0.9994807,ITPKC
ENSG00000188493,44.67468,0.1438076,0.9657227,0.1489119,0.8816232,0.9994807,C19orf54
ENSG00000077312,59.99162,-0.2775863,0.8439692,-0.3289057,0.742227,0.9994807,SNRPA
ENSG00000269858,262.4109,-0.5058266,0.5411183,-0.9347801,0.3499016,0.9994807,EGLN2
ENSG00000255974,8.453243,3.571235,2.091757,1.707289,0.08776828,0.9994807,CYP2A6
ENSG00000198077,0.556316,2.763778,4.892473,0.5649041,0.572139,0.9994807,CYP2A7
ENSG00000197408,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,CYP2B6
ENSG00000197838,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,CYP2A13
ENSG00000197446,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,CYP2F1
ENSG00000167600,14.55751,-0.4214219,1.730523,-0.2435229,0.8076004,0.9994807,CYP2S1
ENSG00000105323,1203.795,-0.2238987,0.4416179,-0.5069964,0.6121573,0.9994807,HNRNPUL1
ENSG00000105329,2493.722,-0.2879909,0.433832,-0.6638306,0.5067987,0.9994807,TGFB1
ENSG00000142039,374.0329,-0.06213832,0.5100006,-0.1218397,0.903026,0.9994807,CCDC97
ENSG00000142046,84.60387,1.158399,0.7945976,1.457844,0.1448836,0.9994807,TMEM91
ENSG00000123810,91.95768,-0.1350696,0.7253994,-0.1862004,0.8522876,0.9994807,B9D2
ENSG00000077348,76.91125,0.8577531,0.7853904,1.092136,0.2747733,0.9994807,EXOSC5
ENSG00000248098,9.270893,0.2711424,2.044445,0.132624,0.8944908,0.9994807,BCKDHA
ENSG00000177191,230.2084,0.3118368,0.5847856,0.5332499,0.5938606,0.9994807,B3GNT8
ENSG00000105341,79.36923,0.453329,0.7663995,0.5915049,0.5541822,0.9994807,DMAC2
ENSG00000204978,0.2276984,1.542608,4.955333,0.3113025,0.7555707,0.9994807,ERICH4
ENSG00000007129,72.47322,0.5598046,0.7877156,0.7106685,0.4772897,0.9994807,CEACAM21
ENSG00000105388,0.6830952,2.417146,4.915446,0.491745,0.6228996,0.9994807,CEACAM5
ENSG00000105352,654.0204,1.017883,0.5224658,1.948228,0.0513877,0.9994807,CEACAM4
ENSG00000086548,24.99065,-0.2509356,1.203862,-0.2084422,0.8348837,0.9994807,CEACAM6
ENSG00000170956,558.3107,0.2942526,0.5211192,0.5646551,0.5723084,0.9994807,CEACAM3
ENSG00000273111,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,LYPD4
ENSG00000105372,822.4759,-0.2753945,0.4623231,-0.5956755,0.551392,0.9994807,RPS19
ENSG00000105369,270.7141,-0.7563089,0.6396848,-1.182315,0.2370807,0.9994807,CD79A
ENSG00000076928,2758.191,-0.0844093,0.4224193,-0.1998235,0.8416186,0.9994807,ARHGEF1
ENSG00000268041,17.41548,0.2634912,1.416608,0.1860015,0.8524436,0.9994807,
ENSG00000105404,258.5646,-0.1834542,0.5448735,-0.3366913,0.7363496,0.9994807,RABAC1
ENSG00000105409,19.07801,-0.3583583,1.389179,-0.2579642,0.7964346,0.9994807,ATP1A3
ENSG00000105737,11.10791,2.651743,1.882597,1.408556,0.1589666,0.9994807,GRIK5
ENSG00000105732,68.97976,-0.699726,0.8228985,-0.8503187,0.3951479,0.9994807,ZNF574
ENSG00000028277,464.866,-0.9588209,0.5636708,-1.70103,0.08893733,0.9994807,POU2F2
ENSG00000160570,965.7065,0.2769221,0.4496808,0.6158192,0.5380138,0.9994807,DEDD2
ENSG00000167625,136.0965,-0.8507505,0.6427963,-1.323515,0.1856642,0.9994807,ZNF526
ENSG00000105723,341.7537,-0.1133687,0.5445917,-0.2081719,0.8350947,0.9994807,GSK3A
ENSG00000105722,257.1932,-0.1307947,0.5435338,-0.2406376,0.809836,0.9994807,ERF
ENSG00000079432,1056.375,-0.3403295,0.4509245,-0.7547373,0.4504066,0.9994807,CIC
ENSG00000079462,8.705713,-0.2833214,1.912369,-0.148152,0.8822228,0.9994807,PAFAH1B3
ENSG00000188368,4.14185,1.445543,3.295119,0.4386921,0.6608846,0.9994807,PRR19
ENSG00000167619,2.628941,3.334889,4.433316,0.7522336,0.4519106,0.9994807,TMEM145
ENSG00000105429,94.35024,-0.1345547,0.7219064,-0.186388,0.8521405,0.9994807,MEGF8
ENSG00000105427,1.739099,-0.9760973,4.7621,-0.204972,0.837594,0.9994807,CNFN
ENSG00000079435,82.14182,0.1342558,0.7529333,0.1783103,0.8584793,0.9994807,LIPE
ENSG00000189377,6.03539,2.347011,2.606089,0.9005876,0.3678076,0.9994807,CXCL17
ENSG00000079385,124.6368,1.011923,0.686572,1.473878,0.1405144,0.9994807,CEACAM1
ENSG00000124469,53.35234,-0.5004766,0.9740695,-0.5137997,0.607392,0.9994807,CEACAM8
ENSG00000231924,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,PSG1
ENSG00000170848,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,PSG6
ENSG00000243130,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,PSG11
ENSG00000242221,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,PSG2
ENSG00000204941,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,PSG5
ENSG00000243137,2.300324,3.224123,4.697102,0.6864069,0.4924566,0.9994807,PSG4
ENSG00000183668,3.943412,3.682712,3.736744,0.9855404,0.3243587,0.9994807,PSG9
ENSG00000204936,239.6116,2.29413,0.7488552,3.063516,0.002187526,0.9994807,CD177
ENSG00000131126,0.8556739,-0.506158,4.845719,-0.1044547,0.9168085,0.9994807,TEX101
ENSG00000124466,12.65867,3.424073,1.947135,1.758519,0.07865931,0.9994807,LYPD3
ENSG00000176531,46.44315,-0.9805759,0.9542246,-1.027615,0.3041308,0.9994807,PHLDB3
ENSG00000105755,6.900018,-0.2961111,2.137397,-0.1385382,0.8898151,0.9994807,ETHE1
ENSG00000176472,43.19528,0.3592494,0.959249,0.3745111,0.7080241,0.9994807,ZNF575
ENSG00000073050,71.99927,0.5465084,0.7952688,0.6871996,0.4919569,0.9994807,XRCC1
ENSG00000234465,6.958143,-5.057656,2.81647,-1.795743,0.07253539,0.9994807,PINLYP
ENSG00000167378,102.0535,-0.5073197,0.7931842,-0.6395989,0.5224334,0.9994807,IRGQ
ENSG00000124444,29.47506,-1.022833,1.17339,-0.8716906,0.3833772,0.9994807,ZNF576
ENSG00000226763,11.34149,-0.4277791,1.808167,-0.2365816,0.8129814,0.9994807,SRRM5
ENSG00000131116,31.04648,-1.15834,1.102963,-1.050208,0.2936225,0.9994807,ZNF428
ENSG00000105767,18.92769,-1.238438,1.370194,-0.9038412,0.3660796,0.9994807,CADM4
ENSG00000011422,503.828,0.3653767,0.5138072,0.7111163,0.4770122,0.9994807,PLAUR
ENSG00000124449,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,IRGC
ENSG00000105771,101.4071,-0.2232701,0.7407274,-0.3014201,0.7630942,0.9994807,SMG9
ENSG00000104783,61.63864,-0.8802187,0.8544698,-1.030134,0.302947,0.9994807,KCNN4
ENSG00000159871,1.694808,4.076952,4.837161,0.8428398,0.3993181,0.9994807,LYPD5
ENSG00000167637,34.97228,-0.2691428,1.059202,-0.2540996,0.7994187,0.9994807,ZNF283
ENSG00000176222,6.468389,-0.498494,2.278676,-0.2187647,0.8268333,0.9994807,ZNF404
ENSG00000124459,54.4067,-0.2375463,0.8843328,-0.2686164,0.7882249,0.9994807,ZNF45
ENSG00000159905,5.65728,3.129228,2.664492,1.174418,0.2402275,0.9994807,ZNF221
ENSG00000204920,9.584461,0.5499563,2.035035,0.2702442,0.7869724,0.9994807,ZNF155
ENSG00000159882,72.28697,0.3041605,0.7865644,0.386695,0.698982,0.9994807,ZNF230
ENSG00000159885,10.48634,-0.231956,1.770849,-0.1309858,0.8957866,0.9994807,ZNF222
ENSG00000178386,0.6107139,0.2950867,4.933207,0.05981641,0.9523019,0.9994807,ZNF223
ENSG00000186026,9.491557,2.807313,2.236361,1.255304,0.2093685,0.9994807,ZNF284
ENSG00000267680,37.55568,-0.1343932,1.018532,-0.1319479,0.8950255,0.9994807,ZNF224
ENSG00000256294,33.50105,-0.3602194,1.074734,-0.3351707,0.7374963,0.9994807,ZNF225
ENSG00000263002,43.53301,0.07448264,0.9564909,0.07787073,0.9379309,0.9994807,ZNF234
ENSG00000167380,84.06391,-0.5489104,0.7485075,-0.7333399,0.4633512,0.9994807,ZNF226
ENSG00000131115,44.89056,-0.5248794,0.9458898,-0.5549055,0.5789593,0.9994807,ZNF227
ENSG00000159917,33.46109,-0.9772565,1.071422,-0.9121118,0.3617099,0.9994807,ZNF235
ENSG00000159915,4.349471,0.1495654,2.637425,0.05670888,0.9547771,0.9994807,ZNF233
ENSG00000062370,3.190456,3.942211,3.421636,1.152142,0.2492628,0.9994807,ZNF112
ENSG00000267508,5.343987,-0.8501731,2.460613,-0.3455127,0.729709,0.9994807,ZNF285
ENSG00000278318,3.550579,0.7304593,3.293762,0.2217705,0.8244925,0.9994807,ZNF229
ENSG00000167384,53.13739,-0.319382,0.891443,-0.3582753,0.7201373,0.9994807,ZNF180
ENSG00000273777,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,CEACAM20
ENSG00000216588,2.427458,-4.526372,4.135223,-1.09459,0.2736965,0.9994807,IGSF23
ENSG00000073008,68.42888,-0.6966335,0.8462835,-0.823168,0.4104125,0.9994807,PVR
ENSG00000186567,11.7299,3.044479,2.029253,1.500295,0.1335379,0.9994807,CEACAM19
ENSG00000213892,3.614794,3.606475,3.87416,0.9309051,0.3519027,0.9994807,CEACAM16
ENSG00000069399,626.5099,0.1882802,0.5520436,0.3410604,0.7330581,0.9994807,BCL3
ENSG00000142273,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,CBLC
ENSG00000187244,141.657,-0.38099,0.7687108,-0.495622,0.6201611,0.9994807,BCAM
ENSG00000130202,173.214,1.374922,0.9599517,1.432282,0.1520631,0.9994807,NECTIN2
ENSG00000130204,69.71358,-0.2247743,0.8370576,-0.2685291,0.7882921,0.9994807,TOMM40
ENSG00000130203,4.971371,2.170968,2.775653,0.7821468,0.4341283,0.9994807,APOE
ENSG00000104853,463.9293,-0.1109857,0.4876018,-0.2276153,0.8199453,0.9994807,CLPTM1
ENSG00000104856,254.0774,-0.3752798,0.579407,-0.6476964,0.5171813,0.9994807,RELB
ENSG00000104859,323.3332,-0.2859852,0.5272501,-0.5424091,0.5875367,0.9994807,CLASRP
ENSG00000170684,48.80587,0.3374034,0.922182,0.365875,0.7144583,0.9994807,ZNF296
ENSG00000007047,247.4955,0.5813464,0.5502096,1.056591,0.2906983,0.9994807,MARK4
ENSG00000104866,105.2877,-0.271751,0.7002572,-0.3880732,0.6979619,0.9994807,PPP1R37
ENSG00000179846,13.13638,-1.410114,1.611557,-0.8750008,0.3815735,0.9994807,NKPD1
ENSG00000007255,61.88201,-1.323608,0.8450165,-1.566369,0.1172621,0.9994807,TRAPPC6A
ENSG00000104879,4.176309,4.381675,3.120012,1.404377,0.1602065,0.9994807,CKM
ENSG00000104892,147.4638,-0.9101573,0.7337165,-1.240475,0.2147996,0.9994807,KLC3
ENSG00000104884,58.32271,0.4453456,0.8578283,0.5191548,0.6036528,0.9994807,ERCC2
ENSG00000104881,16.75091,0.1742276,1.546997,0.1126231,0.9103294,0.9994807,PPP1R13L
ENSG00000117877,1.734101,-1.250156,4.785327,-0.2612477,0.7939015,0.9994807,CD3EAP
ENSG00000012061,72.94349,-0.5447033,0.785277,-0.6936448,0.487905,0.9994807,ERCC1
ENSG00000125740,22.79398,-0.9455916,1.264451,-0.7478279,0.454564,0.9994807,FOSB
ENSG00000125744,46.21426,0.1568727,0.9444454,0.1661003,0.868078,0.9994807,RTN2
ENSG00000213889,16.23495,0.3692554,1.451046,0.2544754,0.7991283,0.9994807,PPM1N
ENSG00000125753,3000.53,0.02392024,0.460684,0.05192333,0.9585898,0.9994807,VASP
ENSG00000125741,165.807,0.1304518,0.6465288,0.2017726,0.8400945,0.9994807,OPA3
ENSG00000177464,1.267949,1.166281,4.796697,0.2431425,0.807895,0.9994807,GPR4
