AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10002,ENSG00000168404,556.2594262,0.006100959,0.132774156,0.045949898,0.963350183,0.994439375
10003,ENSG00000103091,268.7275259,-0.008257946,0.10700054,-0.077176676,0.938482996,0.992241856
10004,ENSG00000186187,47.60143149,0.152325993,0.194268177,0.784101622,0.432980484,0.903263175
10005,ENSG00000166816,19.8721999,0.941187842,0.385690478,2.440267251,0.0146764,0.633887767
10006,ENSG00000184517,33.0573221,0.03610014,0.23265684,0.155164748,0.876691439,0.984522503
10007,ENSG00000153774,70.4550497,0.023656347,0.184906806,0.127936596,0.89819915,0.987201016
10008,ENSG00000166822,186.633933,-0.209302629,0.119693464,-1.748655462,0.080350593,0.772826087
10009,ENSG00000205084,7.490844785,-0.851051909,0.551927645,-1.541962822,0.123082628,0.804663303
10010,ENSG00000034713,772.6092602,0.235773059,0.214597222,1.098677124,0.271908924,0.867294593
10011,ENSG00000065457,281.60285,0.001124733,0.107265178,0.01048554,0.991633903,0.998711985
10012,ENSG00000065427,361.4699509,0.155766709,0.090802442,1.715446244,0.086263443,0.783461598
10013,ENSG00000166848,467.2186184,0.089181592,0.114996601,0.775515024,0.438035392,0.903372885
10014,ENSG00000103111,571.094121,-0.075438581,0.086730657,-0.869802952,0.384408098,0.896737428
10015,ENSG00000205078,11.56680417,-0.47283737,0.517991939,-0.91282766,0.361333188,0.890469466
10016,ENSG00000140876,7.724040889,-0.0924946,0.584949954,-0.158123954,0.874359125,0.984522503
10017,ENSG00000186153,66.10716575,0.085904996,0.201625711,0.426061714,0.670062877,0.951518034
10018,ENSG00000178573,371.9353212,0.132715957,0.145426878,0.912595795,0.361455167,0.890582055
10019,ENSG00000166446,122.3948924,0.31216196,0.145240416,2.14927751,0.031612408,0.684509679
10020,ENSG00000103121,67.1654271,0.120198316,0.179949836,0.667954573,0.50416259,0.920082376
10021,ENSG00000166451,14.15805658,-0.353900454,0.391312127,-0.904394292,0.365786364,0.892904116
10022,ENSG00000166454,207.4837903,-0.054556197,0.117605422,-0.463891851,0.642725231,0.945420608
10023,ENSG00000261609,124.8795682,-0.071048894,0.139941105,-0.50770568,0.611659765,0.943067056
10024,ENSG00000153815,1690.289666,0.113994928,0.107712608,1.058324835,0.289907374,0.873146868
10025,ENSG00000197943,1931.468829,0.094200377,0.117661003,0.800608313,0.423358437,0.903157251
10026,ENSG00000184860,61.76843934,-0.086868529,0.2403988,-0.361351756,0.717836508,0.958841729
10027,ENSG00000135698,53.72693778,0.068438189,0.227402,0.300956845,0.763447402,0.963452374
10028,ENSG00000140945,17.99731632,0.105082046,0.374080879,0.280907292,0.778781508,0.966774853
10029,ENSG00000230989,144.7925654,0.261125864,0.13594549,1.920812993,0.054755288,0.737738817
10030,ENSG00000103150,420.8455924,-0.091589523,0.110753845,-0.826964724,0.408257056,0.900735483
10031,ENSG00000260300,29.28439645,-0.131843502,0.313802236,-0.420148382,0.67437706,0.951620176
10032,ENSG00000140961,28.68582617,-0.380598543,0.313444796,-1.214244254,0.224654466,0.849537131
10033,ENSG00000103154,37.08208218,0.062825744,0.378466821,0.166000666,0.868156426,0.983410438
10034,ENSG00000140943,684.4775137,-0.038912778,0.091392614,-0.425775956,0.670271108,0.951518034
10035,ENSG00000103160,89.3245377,-0.154973766,0.160198409,-0.967386422,0.333350895,0.883820304
10036,ENSG00000154099,6.55354384,-1.070191302,0.550360285,-1.944528579,0.051831743,0.737738817
10037,ENSG00000103168,241.5626105,-0.296614794,0.14287982,-2.075974012,0.037896355,0.709355375
10038,ENSG00000064270,22.38271447,-0.366512652,0.396887452,-0.923467473,0.355763643,0.888780785
10039,ENSG00000140950,84.65498131,-0.318714574,0.177718658,-1.79336586,0.072914443,0.758263742
10040,ENSG00000103187,5811.936163,0.218450732,0.116566357,1.874046138,0.060924066,0.740455472
10041,ENSG00000135686,835.5287014,-0.115426514,0.074599291,-1.547287001,0.121794055,0.803225594
10042,ENSG00000103194,735.2519195,0.203993629,0.127302079,1.602437525,0.109058893,0.797162813
10043,ENSG00000103196,1127.516698,0.528061611,0.244251623,2.161957429,0.030621458,0.681689747
10044,ENSG00000153786,893.9279206,0.220519015,0.093733154,2.352625558,0.018641395,0.635794588
10045,ENSG00000135709,1999.760416,0.186341611,0.137701009,1.353233449,0.175981063,0.836413945
10046,ENSG00000131149,1769.173513,0.165635469,0.190881407,0.867740192,0.385536578,0.896737428
10047,ENSG00000131153,14.7200184,-0.628326883,0.362132023,-1.735076832,0.082727197,0.775235758
10048,ENSG00000154102,58.5714656,0.162465737,0.242128905,0.670988611,0.502227785,0.918851119
10049,ENSG00000131148,106.9953315,0.070078432,0.135936705,0.515522517,0.606187939,0.941822098
10050,ENSG00000131143,548.5375223,0.216391228,0.114553577,1.88899582,0.058892389,0.740455472
10051,ENSG00000140968,574.3413823,-0.045967665,0.117078204,-0.392623588,0.694597515,0.957108014
10052,ENSG00000103248,184.5077526,-0.103996655,0.118884753,-0.874768653,0.381699797,0.896737428
10053,ENSG00000260456,6.201395159,-0.600896445,0.502938858,-1.194770369,0.23217676,0.852012614
10054,ENSG00000103264,180.4700555,-0.208416794,0.151284837,-1.377644966,0.16831293,0.830103193
10055,ENSG00000140941,718.4016309,0.130732973,0.153707465,0.850531061,0.395029899,0.898675787
10056,ENSG00000140948,240.1689662,-0.216972661,0.107658983,-2.015369778,0.043865919,0.718175155
10057,ENSG00000154118,17.20042427,-0.283364626,0.336036631,-0.843255169,0.39908575,0.898675787
10058,ENSG00000104731,453.5597133,-0.315871324,0.139701065,-2.261051648,0.023756059,0.656859919
10059,ENSG00000103257,634.9414074,0.460819754,0.332598122,1.3855152,0.165894988,0.828843369
10060,ENSG00000172530,871.2294986,0.035401033,0.096223493,0.367904263,0.712944622,0.957882289
10061,ENSG00000225614,140.904936,-0.09600862,0.181626478,-0.528604756,0.59707966,0.940143522
10062,ENSG00000179588,175.1575601,-0.263000621,0.153107642,-1.717749798,0.085842262,0.783461598
10063,ENSG00000158545,589.9579504,-0.009741305,0.095570897,-0.10192753,0.918814198,0.989546176
10064,ENSG00000051523,3875.742707,0.11128449,0.099467795,1.118799205,0.263225811,0.860926395
10065,ENSG00000167508,116.0795169,-0.376048818,0.142445321,-2.639952066,0.008291775,0.592587499
10066,ENSG00000185669,163.2405561,-0.161099143,0.139451041,-1.155238008,0.247992974,0.858205241
10067,ENSG00000158717,1026.203074,0.037419987,0.105264358,0.355485823,0.722225664,0.959246742
10068,ENSG00000174177,56.08275115,-0.157640184,0.208286445,-0.756843221,0.449143795,0.908415911
10069,ENSG00000103335,1184.55952,-0.104042107,0.122217269,-0.851288099,0.394609334,0.898675787
10070,ENSG00000167513,47.1203505,-0.25496029,0.262590448,-0.970942743,0.331576792,0.883820304
10071,ENSG00000198931,261.7442499,0.064374996,0.128345858,0.501574391,0.615966937,0.943067056
10072,ENSG00000141012,511.6993133,-0.111170658,0.110629435,-1.004892213,0.314948755,0.879561749
10073,ENSG00000167515,72.01802307,0.000840605,0.160735753,0.005229734,0.995827295,0.998788353
10074,ENSG00000205022,8.278267605,-0.24652497,0.450452488,-0.547282958,0.58418435,0.935197586
10075,ENSG00000129993,522.053573,0.021122435,0.135206351,0.156223689,0.875856705,0.984522503
10076,ENSG00000176715,616.144531,-0.075662507,0.097557058,-0.775571845,0.43800183,0.903372885
10077,ENSG00000170100,128.9160372,-0.243288941,0.142634035,-1.70568645,0.088066474,0.783461598
10078,ENSG00000167522,2142.240537,-0.076869844,0.070416828,-1.091640249,0.274991258,0.868758384
10079,ENSG00000197912,647.9174055,-0.164662146,0.079849731,-2.062150278,0.039193431,0.716817714
10080,ENSG00000167526,4816.911254,-0.102697465,0.143105514,-0.71763458,0.47298263,0.915125407
10081,ENSG00000131165,646.9444455,-0.01633015,0.105685302,-0.154516758,0.877202299,0.984522503
10082,ENSG00000167523,28.91840924,-0.512402252,0.266520968,-1.922558876,0.054535473,0.737738817
10083,ENSG00000185324,185.6962482,-0.101644123,0.149488478,-0.679946205,0.496538524,0.917135015
10084,ENSG00000158792,103.5414859,0.104234199,0.173889304,0.599428465,0.5488872,0.926919638
10085,ENSG00000075399,155.7227595,-0.086712384,0.169415691,-0.511832069,0.608768544,0.94241016
10086,ENSG00000158805,781.1381484,-0.046543668,0.088271125,-0.527280783,0.597998617,0.940168409
10087,ENSG00000187741,125.2177717,-0.153557727,0.176474827,-0.870139551,0.384224146,0.896737428
10088,ENSG00000204991,42.40184837,-0.348078002,0.243216257,-1.431146119,0.152388342,0.823551379
10089,ENSG00000141002,816.9527271,-0.083588281,0.072199584,-1.157739093,0.246970525,0.858205241
10090,ENSG00000258839,49.6342594,-0.170606341,0.223478517,-0.763412715,0.445217299,0.90568999
10091,ENSG00000140995,1136.483578,-0.000622521,0.126973132,-0.004902778,0.996088165,0.998864606
10092,ENSG00000177946,13.88693369,0.454345307,0.401098045,1.132753729,0.257317687,0.860385029
10093,ENSG00000003249,27.91627499,-0.350869949,0.332446334,-1.055418315,0.29123405,0.873995718
10094,ENSG00000141013,20.11925357,0.164111894,0.362815082,0.452329305,0.651031767,0.947840183
10095,ENSG00000272636,14.39278934,0.572623501,0.655821707,0.873138987,0.382587326,0.896737428
10096,ENSG00000181031,42.76085819,-0.592161784,0.253246106,-2.338285843,0.019372425,0.641573938
10097,ENSG00000187624,33.57745108,-0.078467412,0.251871998,-0.311536862,0.755392524,0.962453869
10098,ENSG00000183688,1074.943835,0.029164567,0.177296203,0.164496286,0.86934047,0.98351056
10099,ENSG00000141252,695.2999502,0.053006474,0.082215979,0.644722294,0.519107166,0.922359622
10100,ENSG00000167695,31.31568509,-0.077171748,0.236754317,-0.325957088,0.744456822,0.960908841
10101,ENSG00000179409,173.1554156,-0.088060583,0.141627702,-0.621775131,0.534089741,0.923221511
10102,ENSG00000167699,160.7443365,-0.009854673,0.122175537,-0.08065995,0.935712388,0.992068905
10103,ENSG00000171861,35.78209186,0.207574542,0.259305292,0.800502528,0.423419699,0.903157251
10104,ENSG00000167693,14.38556514,-0.035498305,0.468178395,-0.075822177,0.939560572,0.992241856
10105,ENSG00000177370,118.7550938,0.242146619,0.148748628,1.62789144,0.103547907,0.797162813
10106,ENSG00000159842,1632.794004,0.098667545,0.085340665,1.156160952,0.247615328,0.858205241
10107,ENSG00000108953,620.4973255,0.208108086,0.07688003,2.706919943,0.006791063,0.592587499
10108,ENSG00000167193,469.9525511,0.062434844,0.124304022,0.502275334,0.615473857,0.943067056
10109,ENSG00000197879,150.9278308,-0.148129484,0.155261125,-0.954066793,0.340049834,0.883820304
10110,ENSG00000132376,660.7036109,-0.028922513,0.143116703,-0.202090406,0.839846048,0.980620402
10111,ENSG00000174238,747.3273861,0.112232601,0.122703702,0.914663526,0.360368298,0.889848679
10112,ENSG00000167703,2847.899363,0.087733332,0.143358868,0.611983987,0.540548352,0.92513532
10113,ENSG00000074660,415.6999071,0.041475633,0.215676193,0.192305107,0.847503218,0.981147635
10114,ENSG00000167705,604.6180103,0.352280454,0.297323248,1.184839922,0.236080745,0.85351052
10115,ENSG00000174231,1688.739629,-0.133154193,0.106718073,-1.24771924,0.212133893,0.84717882
10116,ENSG00000185561,11.24813444,-0.25647266,0.508175623,-0.504692962,0.613774505,0.943067056
10117,ENSG00000167716,600.0569526,-0.089328957,0.096376983,-0.926870239,0.353993911,0.888475269
10118,ENSG00000167711,9.48856312,-0.609961044,0.506984423,-1.203115946,0.228931455,0.85195242
10119,ENSG00000132386,55.36990178,-0.360083087,0.189406159,-1.901116043,0.057286815,0.740455472
10120,ENSG00000186532,176.7264078,-0.164773787,0.152577709,-1.079933555,0.28017177,0.87244594
10121,ENSG00000132383,409.3459372,-0.039887008,0.101265084,-0.393887081,0.693664409,0.957108014
10122,ENSG00000108963,88.36310921,0.061903289,0.18805498,0.329176547,0.742022249,0.960908841
10123,ENSG00000177374,83.3406876,0.285558424,0.226413416,1.261225723,0.207227533,0.844313052
10124,ENSG00000070366,304.6071675,-0.183171106,0.118592399,-1.544543395,0.122456747,0.804614137
10125,ENSG00000167720,19.04946936,0.059900729,0.330127163,0.181447442,0.856016383,0.982743646
10126,ENSG00000167721,89.48188662,0.106775053,0.148647815,0.718308927,0.472566827,0.915125407
10127,ENSG00000141258,312.0043838,-0.229805982,0.112756014,-2.038081819,0.041541751,0.718175155
10128,ENSG00000070444,564.6176378,0.045910588,0.091538529,0.501543873,0.615988409,0.943067056
10129,ENSG00000127804,230.3756039,-0.045185465,0.122249963,-0.369615366,0.7116691,0.957882289
10130,ENSG00000007168,684.0761858,0.047776463,0.080371128,0.594448078,0.55221246,0.927136359
10131,ENSG00000132361,263.3680379,-0.165928295,0.130568993,-1.270809336,0.203796487,0.843475707
10132,ENSG00000132359,1182.095749,-0.056903961,0.09017374,-0.631048033,0.528009118,0.923221511
10133,ENSG00000167723,8.29736157,-0.981206108,0.630485187,-1.556271467,0.119643553,0.798524533
10134,ENSG00000196689,8.887109071,0.133555098,0.548955839,0.24328933,0.80778127,0.974854959
10135,ENSG00000040531,103.2103762,-0.094942028,0.147886988,-0.641990412,0.520879408,0.922359622
10136,ENSG00000257950,18.42269986,-0.238229265,0.323357364,-0.736736786,0.461282432,0.913709135
10137,ENSG00000083454,76.79537197,-0.09738231,0.23541761,-0.413657711,0.679124802,0.953659546
10138,ENSG00000083457,75.10606896,-0.232103942,0.159068681,-1.459142928,0.144525773,0.818431242
10139,ENSG00000074356,440.2828494,-0.113780322,0.077294395,-1.472038447,0.141010495,0.817294969
10140,ENSG00000004660,188.1366364,0.124189752,0.197384338,0.629177336,0.529232965,0.923221511
10141,ENSG00000108405,388.8055475,0.168252506,0.197812842,0.850564117,0.395011529,0.898675787
10142,ENSG00000074370,3844.108388,-0.125749324,0.082467719,-1.524830876,0.127301287,0.805178867
10143,ENSG00000074755,1875.963772,-0.068426519,0.07655763,-0.893790979,0.371433736,0.894788231
10144,ENSG00000167740,71.254643,0.098298822,0.157090789,0.625745292,0.53148202,0.923221511
10145,ENSG00000185722,752.5680956,0.071595389,0.097792935,0.732112076,0.464100164,0.914104827
10146,ENSG00000132388,313.8723544,0.031652302,0.091527895,0.345821369,0.729476964,0.960791773
10147,ENSG00000182557,73.55280816,-0.278179664,0.265411504,-1.04810703,0.294589298,0.873995718
10148,ENSG00000183018,41.24829315,-0.124542717,0.238211949,-0.52282313,0.601097342,0.940751237
10149,ENSG00000132382,260.1005691,-0.070216858,0.132258439,-0.530906446,0.59548361,0.93888405
10150,ENSG00000161905,157.7741239,-0.540285074,0.457092012,-1.182005068,0.23720369,0.853882451
10151,ENSG00000141456,199.2137582,-0.229231611,0.134201175,-1.708119258,0.087614216,0.783461598
10152,ENSG00000141480,3606.426812,0.17160228,0.1399856,1.225856661,0.220252621,0.847347694
10153,ENSG00000161920,20.54985089,-0.559727449,0.307964277,-1.817507716,0.069139408,0.758263742
10154,ENSG00000161921,530.0197059,0.151341762,0.192611572,0.785735561,0.432022425,0.903263175
10155,ENSG00000141497,20.4182567,-0.322039718,0.391512266,-0.822553331,0.410762047,0.901152571
10156,ENSG00000182853,6.378810192,-0.906476094,0.824518371,-1.099400723,0.271593316,0.867294593
10157,ENSG00000182327,21.96752326,0.165948072,0.364039086,0.455852348,0.648496158,0.947124374
10158,ENSG00000142507,91.68350811,0.065486312,0.177904698,0.368097709,0.712800379,0.957882289
10159,ENSG00000129219,111.3321579,0.018972765,0.166285966,0.114097212,0.909160732,0.989026631
10160,ENSG00000141503,853.9314889,-0.195654944,0.109120868,-1.793011256,0.072971124,0.758263742
10161,ENSG00000108556,8.194791405,0.424746867,0.602284713,0.705226047,0.480669574,0.915125407
10162,ENSG00000205710,11.14296244,-0.309126532,0.51524577,-0.599959379,0.548533307,0.926919638
10163,ENSG00000185245,150.6965706,-0.360626321,0.189450621,-1.903537281,0.056970474,0.740455472
10164,ENSG00000108528,279.4146323,-0.074073792,0.104643035,-0.70787121,0.47902524,0.915125407
10165,ENSG00000108523,508.3380121,0.060394622,0.094399609,0.639776187,0.522318116,0.922359622
10166,ENSG00000108518,1443.453958,0.045070035,0.081908872,0.550246072,0.582150607,0.934528714
10167,ENSG00000108515,71.54852782,-0.093897983,0.170433657,-0.55093568,0.581677767,0.934255231
10168,ENSG00000091640,87.42273275,0.055574458,0.158798936,0.349967442,0.726363132,0.960545618
10169,ENSG00000108509,374.3342412,-0.081754866,0.093657445,-0.872913694,0.382710122,0.896737428
10170,ENSG00000196388,20.93592155,-0.148456084,0.288933198,-0.513807639,0.607386487,0.941822098
10171,ENSG00000129250,295.4974993,0.022307082,0.090902505,0.245395676,0.806150076,0.974153224
10172,ENSG00000132517,12.14902772,0.31886314,0.447367631,0.712754162,0.475997895,0.915125407
10173,ENSG00000180787,77.47654568,-0.240603462,0.188320997,-1.277624196,0.201381965,0.843475707
10174,ENSG00000167840,32.70107733,-0.151488919,0.306062688,-0.494960428,0.620628054,0.94329912
10175,ENSG00000129204,13.29528238,-0.687499146,0.462884037,-1.485251359,0.137477251,0.813955115
10176,ENSG00000180626,86.8352952,0.00541186,0.181922744,0.029748121,0.976267934,0.997144888
10177,ENSG00000161929,239.7620438,0.359434253,0.156487782,2.296883815,0.021625398,0.65358885
10178,ENSG00000029725,390.2128617,-0.050527869,0.102433426,-0.493275202,0.621818148,0.943405022
10179,ENSG00000108559,202.5831312,0.011073031,0.14357597,0.07712315,0.938525577,0.992241856
10180,ENSG00000129197,150.0966705,-0.179688836,0.123571118,-1.454132961,0.145909447,0.818718479
10181,ENSG00000108561,159.1717686,0.166869293,0.136549074,1.222046319,0.221690111,0.847347694
10182,ENSG00000005100,94.10237092,0.020799033,0.142802014,0.145649435,0.884198141,0.986135623
10183,ENSG00000072849,141.8586135,-0.003117082,0.12421855,-0.025093528,0.979980362,0.997435317
10184,ENSG00000167842,60.58649181,0.046955969,0.203821789,0.230377572,0.817798388,0.976692309
10185,ENSG00000091592,2818.340646,-0.111394351,0.08796836,-1.266300193,0.205405628,0.843475707
10186,ENSG00000091622,10.27344784,-0.763921262,0.515062268,-1.48316293,0.138031128,0.813955115
10187,ENSG00000198920,153.2530267,-0.077189909,0.127200953,-0.60683436,0.543960843,0.925795561
10188,ENSG00000129235,37.11491341,0.43042588,0.227998779,1.887842916,0.059047042,0.740455472
10189,ENSG00000108590,30.2863046,0.158384507,0.283058455,0.559546992,0.57578847,0.93313668
10190,ENSG00000256806,9.42503101,-0.028178931,0.478464976,-0.058894449,0.95303618,0.993396983
10191,ENSG00000141485,7.137878701,-1.260220331,0.775741511,-1.624536411,0.104261376,0.797162813
10192,ENSG00000132530,460.2075984,0.290718574,0.305906239,0.950351896,0.341933478,0.883820304
