AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11723,ENSG00000126243,84.48101398,-0.185082594,0.24038834,-0.769931659,0.441340433,NA
11724,ENSG00000205138,78.61862628,-0.095506896,0.183922129,-0.519278985,0.603566206,NA
11725,ENSG00000181392,11.69810023,0.171666881,0.528082052,0.325076151,0.745123438,NA
11726,ENSG00000239382,16.31515568,-0.036233694,0.33397786,-0.108491307,0.913605976,NA
11727,ENSG00000105270,33.21193853,-0.429637146,0.262955543,-1.633877502,0.102284575,NA
11728,ENSG00000161277,41.42602115,-0.268405959,0.239682876,-1.119837859,0.262782863,NA
11729,ENSG00000075702,27.47206706,-0.673844871,0.368211755,-1.830047145,0.067242889,NA
11730,ENSG00000105261,9.309057088,-0.010899838,0.515552589,-0.021142049,0.983132342,NA
11731,ENSG00000105254,242.6524586,0.056551489,0.124793307,0.453161237,0.650432642,0.781619636
11732,ENSG00000126247,948.115443,0.201336837,0.099435176,2.024804959,0.042887396,0.142993306
11733,ENSG00000161281,24.8352641,0.355377267,0.260117454,1.366218458,0.171870406,NA
11734,ENSG00000196357,23.26414487,-0.580172812,0.263621466,-2.200779857,0.027751612,NA
11735,ENSG00000167635,174.4292335,-0.22660994,0.148409477,-1.526923643,0.12678,NA
11736,ENSG00000142065,88.94970976,-0.066719427,0.166991952,-0.399536779,0.689497729,NA
11737,ENSG00000181007,43.8889588,-0.496303385,0.244293008,-2.031590624,0.042195117,NA
11738,ENSG00000186017,47.30076782,-0.74176555,0.255418771,-2.90411526,0.003682925,NA
11739,ENSG00000254004,62.00024917,-0.730810774,0.221489503,-3.299527801,0.000968476,NA
11740,ENSG00000186020,104.456907,-0.448662632,0.16836723,-2.664785959,0.007703734,NA
11741,ENSG00000161298,48.45988745,-0.423724354,0.246417486,-1.719538502,0.085516363,NA
11742,ENSG00000197808,37.997238,0.10058845,0.272978053,0.368485484,0.712511267,NA
11743,ENSG00000189042,56.70793315,-0.445536071,0.221092247,-2.015159179,0.043887973,NA
11744,ENSG00000267041,57.72307024,-0.356890564,0.20331891,-1.75532401,0.079203902,NA
11745,ENSG00000197863,62.0523197,-0.244654534,0.219004361,-1.117121745,0.263942274,NA
11746,ENSG00000251247,66.90496695,-0.255576547,0.193369135,-1.321702905,0.186267101,NA
11747,ENSG00000185869,27.53864927,-0.466599284,0.308366806,-1.513130708,0.130246461,NA
11748,ENSG00000198453,72.58726752,-0.151826268,0.199480651,-0.761107742,0.446592716,NA
11749,ENSG00000197050,35.89402586,-0.418673261,0.326992837,-1.280374411,0.200413489,NA
11750,ENSG00000196967,96.29526013,-0.163619929,0.160846895,-1.017240209,0.309039173,NA
11751,ENSG00000245680,80.70626954,-0.14707025,0.1893003,-0.776915038,0.437208898,NA
11752,ENSG00000188283,129.6239893,-0.440067181,0.152229963,-2.890805287,0.003842561,NA
11753,ENSG00000181666,225.2181276,-0.260686781,0.128292963,-2.031964773,0.042157222,0.141948448
11754,ENSG00000189164,46.02731045,-0.245994829,0.237865322,-1.034176935,0.301053455,NA
11755,ENSG00000196437,40.67623894,-0.377455105,0.246484606,-1.531353669,0.125682008,NA
11756,ENSG00000171827,52.20259478,-0.194878064,0.208272658,-0.935687217,0.349434254,NA
11757,ENSG00000188227,46.58204606,-0.340308148,0.244707696,-1.390672029,0.164324903,NA
11758,ENSG00000171817,40.77456632,-0.501601563,0.326330414,-1.53709719,0.124269511,NA
11759,ENSG00000180479,28.45444643,-0.699846808,0.31087242,-2.251234792,0.02437067,NA
11760,ENSG00000120784,68.22490736,-0.116051789,0.225865585,-0.513809081,0.607385478,NA
11761,ENSG00000196381,10.48021869,-1.354024187,0.457298449,-2.960920137,0.003067215,NA
11762,ENSG00000198182,27.89794074,-0.765021983,0.287286701,-2.66292168,0.007746544,NA
11763,ENSG00000189144,71.16324639,-0.297801205,0.193024422,-1.542816203,0.122875377,NA
11764,ENSG00000105738,710.085759,-0.176838272,0.09927354,-1.781323325,0.074859646,0.197212126
11765,ENSG00000167642,223.7926398,-0.039288052,0.135619913,-0.289692353,0.772051607,0.86355876
11766,ENSG00000167641,12.174182,0.034865407,0.399995578,0.08716448,0.930540773,NA
11767,ENSG00000167645,167.0572979,-0.031096102,0.113843716,-0.273147287,0.784739998,NA
11768,ENSG00000099337,298.0797496,0.026898297,0.111784566,0.240626214,0.809844831,0.888194383
11769,ENSG00000099338,94.06486078,-0.189306553,0.191239446,-0.989892813,0.322226513,NA
11770,ENSG00000099341,274.6723026,-0.001348931,0.111023485,-0.012149961,0.990305972,0.9969548
11771,ENSG00000179168,23.30100904,-0.318696551,0.314483506,-1.013396711,0.31087071,NA
11772,ENSG00000188766,12.69737428,-0.792490537,0.491061794,-1.613830575,0.106564181,NA
11773,ENSG00000130244,192.7247787,-0.011141566,0.111663656,-0.099777907,0.920520648,NA
11774,ENSG00000171777,1424.179534,0.351580481,0.156241808,2.250233053,0.024434155,0.10517988
11775,ENSG00000196218,40.36858006,-0.312150609,0.320422777,-0.974183583,0.329965394,NA
11776,ENSG00000104814,284.2786489,-0.209812866,0.13319971,-1.575175089,0.115216036,0.260809925
11777,ENSG00000178982,504.4853773,0.005163366,0.07438732,0.069411912,0.944661748,0.973680968
11778,ENSG00000130402,2402.28798,0.259099615,0.128858765,2.010725573,0.044354451,0.145495573
11779,ENSG00000182472,26.32281929,-0.256266535,0.356944089,-0.717945873,0.472790662,NA
11780,ENSG00000171747,7.494406567,-0.15013767,0.524294175,-0.286361507,0.774601253,NA
11781,ENSG00000104823,124.5132659,-0.062450603,0.132117109,-0.472691259,0.636433464,NA
11782,ENSG00000104824,775.9961619,0.104560586,0.060523689,1.727597699,0.084060376,0.212131823
11783,ENSG00000187994,166.4901358,-0.18511011,0.112177394,-1.650155206,0.098911196,NA
11784,ENSG00000068903,323.2838938,0.096689419,0.10246197,0.943661525,0.345342641,0.520714966
11785,ENSG00000104825,149.28876,-0.023808117,0.14242312,-0.167164689,0.867240468,NA
11786,ENSG00000128626,69.18745371,-0.247736228,0.205906923,-1.203146668,0.228919569,NA
11787,ENSG00000130669,107.6371466,-0.275741514,0.159082,-1.733329438,0.083037131,NA
11788,ENSG00000128011,206.0447956,0.093934938,0.196531848,0.47796293,0.63267659,0.768310891
11789,ENSG00000130755,686.4910138,0.322111975,0.119770903,2.689400897,0.00715804,0.05883933
11790,ENSG00000179134,547.1191083,0.156914541,0.100378536,1.563228036,0.117998968,0.264627515
11791,ENSG00000006712,268.3453428,0.111770572,0.125968341,0.887290978,0.374922262,0.549100503
11792,ENSG00000063322,307.9950964,-0.202507434,0.107721023,-1.879924908,0.060118313,0.174472393
11793,ENSG00000128016,2605.339656,0.263648963,0.120663725,2.184989415,0.028889623,0.115430187
11794,ENSG00000090924,189.4579602,-0.197880749,0.128404178,-1.541077179,0.123298003,NA
11795,ENSG00000105193,1822.693097,-0.255822196,0.131726216,-1.942075035,0.052128017,0.160425905
11796,ENSG00000196235,901.6581305,0.14477247,0.09508767,1.522515687,0.127879918,0.277785029
11797,ENSG00000105197,123.8799265,-0.141884086,0.146563646,-0.968071481,0.333008672,NA
11798,ENSG00000176401,8.646830347,-0.400934844,0.508503827,-0.788459835,0.430427783,NA
11799,ENSG00000176396,47.86808045,0.247463242,0.225509545,1.097351517,0.272487759,NA
11800,ENSG00000105205,191.2317265,0.302058024,0.346917562,0.870691072,0.383922855,NA
11801,ENSG00000105204,307.3840615,0.169112421,0.13173442,1.283737548,0.199233802,0.364679979
11802,ENSG00000105202,277.071492,-0.235316441,0.145699821,-1.615077079,0.106294004,0.246997431
11803,ENSG00000275395,196.4666188,-0.664190235,0.331788857,-2.001846118,0.045301284,NA
11804,ENSG00000013275,225.304707,-0.048571966,0.105358922,-0.461014259,0.644788375,0.777886946
11805,ENSG00000187187,90.28963532,-0.508437765,0.176907042,-2.874039161,0.004052587,NA
11806,ENSG00000128000,282.6897119,-0.445812654,0.142691991,-3.124300468,0.001782284,0.033639044
11807,ENSG00000197782,208.9146463,-0.038106196,0.127382509,-0.299147792,0.764827282,0.858333075
11808,ENSG00000130758,140.8122747,-0.28322046,0.118439171,-2.391273581,0.016790036,NA
11809,ENSG00000105221,1274.755586,0.226333668,0.098475737,2.298369873,0.021540747,0.097931224
11810,ENSG00000160392,115.6274068,-0.247710604,0.14050246,-1.763033933,0.077894767,NA
11811,ENSG00000105223,581.8696684,-0.126217838,0.127097701,-0.993077271,0.3206723,0.49698222
11812,ENSG00000105227,37.72780828,-0.246221489,0.28444312,-0.865626454,0.386695044,NA
11813,ENSG00000197019,80.39732698,-0.227797507,0.171686375,-1.326823447,0.184567092,NA
11814,ENSG00000167565,149.5030267,0.131192652,0.140553283,0.933401552,0.350612679,NA
11815,ENSG00000090013,2330.529084,0.756918408,0.32287507,2.344307377,0.019062454,0.092516064
11816,ENSG00000160460,9.642902098,-1.993426019,0.636749229,-3.130629657,0.00174432,NA
11817,ENSG00000160410,1836.163787,0.21442455,0.147341198,1.455292563,0.145588285,0.300070852
11818,ENSG00000090006,337.7677936,-0.300810346,0.152619861,-1.970977726,0.048726424,0.153655664
11819,ENSG00000105245,61.94894876,-0.16222602,0.211845694,-0.765774452,0.443810518,NA
11820,ENSG00000123815,228.9449621,-0.020012266,0.107665008,-0.185875308,0.852542546,0.916372892
11821,ENSG00000086544,95.0983675,0.32379376,0.17198809,1.882652226,0.059747514,NA
11822,ENSG00000188493,67.82284564,0.104239124,0.198278691,0.525720255,0.599082588,NA
11823,ENSG00000077312,120.6805459,-0.122369957,0.154705137,-0.790988325,0.428950804,NA
11824,ENSG00000167578,66.88794224,-0.03374771,0.154989442,-0.217741995,0.827630141,NA
11825,ENSG00000269858,384.6205442,0.064377784,0.105957935,0.607578694,0.543466935,0.697487997
11826,ENSG00000255974,17.55931795,-0.56103606,0.444577556,-1.261953179,0.206965635,NA
11827,ENSG00000167600,40.25751106,0.154511137,0.334968694,0.461270382,0.644604632,NA
11828,ENSG00000167601,11.84570597,-0.877835967,0.517464967,-1.696416228,0.089807083,NA
11829,ENSG00000105323,1654.102944,0.153467627,0.081272771,1.888303114,0.058985269,0.171923588
11830,ENSG00000105329,3289.872237,0.127595781,0.106701951,1.195814878,0.231768809,0.404490149
11831,ENSG00000142039,586.281747,0.066273007,0.078112898,0.848425912,0.396200817,0.568486107
11832,ENSG00000142046,92.75443462,0.147778798,0.197461008,0.748394833,0.454222038,NA
11833,ENSG00000123810,94.7456769,0.010554186,0.182217016,0.057920966,0.953811583,NA
11834,ENSG00000077348,94.29825073,-0.401293355,0.143205604,-2.802218241,0.005075253,NA
11835,ENSG00000248098,16.00568091,0.373226639,0.352975093,1.057373869,0.290340993,NA
11836,ENSG00000177191,218.7428206,0.241142281,0.187410227,1.286708228,0.198196004,0.36346419
11837,ENSG00000105341,131.8472849,-0.207320833,0.159786402,-1.297487336,0.19446356,NA
11838,ENSG00000007129,135.3909019,-0.065139971,0.134247743,-0.485222096,0.62751881,NA
11839,ENSG00000105352,432.9263084,0.381876651,0.196890526,1.939537969,0.052435866,0.161006146
11840,ENSG00000086548,13.87040053,-0.241885426,0.441517317,-0.547850372,0.583794648,NA
11841,ENSG00000170956,816.2067998,0.337511782,0.191023404,1.766860895,0.077251528,0.201159549
11842,ENSG00000105372,1429.839077,-0.098608104,0.121470111,-0.811789029,0.416912698,0.587596539
11843,ENSG00000105369,385.5683558,-0.708825845,0.322257556,-2.199563153,0.027837904,0.113203158
11844,ENSG00000076928,4097.609538,-0.13459714,0.085238593,-1.579063373,0.114321522,0.259190598
11845,ENSG00000268041,32.8215502,0.281460451,0.232825759,1.208888798,0.22670557,NA
11846,ENSG00000105404,346.3254977,0.186598209,0.114811608,1.625255608,0.104108106,0.243701455
11847,ENSG00000105409,39.08402181,0.084526028,0.282361954,0.299353459,0.764670369,NA
11848,ENSG00000105737,8.927498654,0.214670509,0.601163224,0.357091885,0.721023019,NA
11849,ENSG00000105732,87.94565058,-0.02220343,0.136949788,-0.162128255,0.871204856,NA
11850,ENSG00000028277,817.2512198,0.011076522,0.111671614,0.099188338,0.920988734,0.960490183
11851,ENSG00000160570,1181.519831,0.281876427,0.121116773,2.327311239,0.019948706,0.094376087
11852,ENSG00000167625,215.0442435,-0.190957379,0.117398626,-1.626572522,0.103827919,0.243284164
11853,ENSG00000105723,401.2674431,0.317564176,0.152503464,2.082340735,0.037311358,0.132854029
11854,ENSG00000105722,320.3752867,0.190897521,0.139223052,1.371163165,0.170324098,0.331796998
11855,ENSG00000079432,1287.35151,0.04593156,0.099131657,0.463338974,0.643121414,0.776478965
11856,ENSG00000079462,16.4750911,-0.056227679,0.402339387,-0.139751862,0.888856048,NA
11857,ENSG00000105429,163.1678691,-0.499010032,0.172398394,-2.894516704,0.003797427,NA
11858,ENSG00000079435,180.7994344,-0.119854678,0.097768813,-1.225898877,0.220236731,NA
11859,ENSG00000079385,184.5957931,0.448231451,0.197045422,2.274762064,0.022920207,NA
11860,ENSG00000124469,36.79344992,-0.504980783,0.53139427,-0.950293994,0.34196289,NA
11861,ENSG00000204936,37.20587104,0.856231235,0.736486735,1.162588808,0.244996374,NA
11862,ENSG00000124466,9.1444139,-1.368051539,0.544946661,-2.510432005,0.012058354,NA
11863,ENSG00000176531,78.11853004,-0.295627665,0.181732362,-1.626719978,0.103796584,NA
11864,ENSG00000105755,17.52528945,-0.387172881,0.367964365,-1.052202109,0.292706832,NA
11865,ENSG00000176472,54.8090574,0.144367931,0.208361711,0.692871694,0.488390075,NA
11866,ENSG00000073050,105.3106839,0.14580865,0.154638631,0.942899257,0.345732435,NA
11867,ENSG00000234465,9.970807006,0.286209336,0.536284499,0.533689369,0.593556465,NA
11868,ENSG00000167378,190.7486976,-0.024163084,0.119380673,-0.202403647,0.839601177,NA
11869,ENSG00000124444,51.51291974,-0.138064467,0.228159114,-0.605123612,0.545096867,NA
11870,ENSG00000226763,17.42128579,-0.758980562,0.372967205,-2.034979354,0.04185295,NA
11871,ENSG00000131116,41.66961453,0.063015101,0.239026978,0.263631753,0.792063689,NA
11872,ENSG00000105767,36.15678707,-0.045692148,0.236382473,-0.19329753,0.846725961,NA
11873,ENSG00000011422,663.0977181,0.697050683,0.167388034,4.164280231,3.12E-05,0.010537446
11874,ENSG00000105771,199.1252104,-0.318006503,0.133559592,-2.381008353,0.01726532,0.08811667
11875,ENSG00000104783,162.4703174,-0.41718936,0.178332767,-2.339387021,0.019315413,NA
11876,ENSG00000167637,65.76952852,-0.45502455,0.208168337,-2.185848995,0.028826655,NA
11877,ENSG00000176222,6.527071557,-0.70148135,0.557784355,-1.257621058,0.208528834,NA
11878,ENSG00000124459,114.5213206,-0.066799876,0.146119642,-0.457158769,0.647556932,NA
11879,ENSG00000159905,13.26066092,-0.882646317,0.509777879,-1.731433147,0.083374539,NA
11880,ENSG00000204920,24.0683732,0.518150026,0.339708146,1.525279957,0.127189285,NA
11881,ENSG00000159882,99.43521312,0.16814937,0.166578722,1.009428864,0.312769001,NA
11882,ENSG00000159885,15.18537765,0.567860605,0.412341345,1.377161449,0.168462338,NA
11883,ENSG00000178386,8.756823565,0.057663741,0.606760244,0.095035464,0.924286659,NA
11884,ENSG00000186026,15.70299685,-0.434315565,0.302945754,-1.433641368,0.151674632,NA
11885,ENSG00000267680,74.55715227,-0.206591031,0.196798431,-1.049759543,0.29382868,NA
11886,ENSG00000256294,65.81547184,-0.484731264,0.172174238,-2.815353036,0.004872368,NA
11887,ENSG00000263002,91.49252631,-0.293192751,0.170670008,-1.71789264,0.0858162,NA
11888,ENSG00000167380,186.3329216,-0.176301593,0.162946983,-1.081956779,0.279271733,NA
11889,ENSG00000131115,81.18399589,-0.080830009,0.173387724,-0.466180694,0.641086167,NA
11890,ENSG00000159917,54.41913296,-0.273942376,0.203385047,-1.346915026,0.178007602,NA
11891,ENSG00000159915,23.00516579,0.05401983,0.320114689,0.168751487,0.865992119,NA
11892,ENSG00000267508,8.711208104,-0.726691682,0.577376024,-1.258610769,0.208170955,NA
11893,ENSG00000278318,5.989717773,-0.684786727,0.636545885,-1.075785333,0.282023273,NA
11894,ENSG00000167384,100.943285,-0.114491349,0.171285414,-0.668424393,0.503862729,NA
11895,ENSG00000073008,117.5717308,0.111876995,0.20083731,0.557052847,0.577491323,NA
11896,ENSG00000186567,20.85194483,-0.190992529,0.403324169,-0.473545956,0.635823722,NA
11897,ENSG00000069399,764.8544521,0.406081354,0.187205811,2.169170665,0.030069729,0.118352164
11898,ENSG00000187244,127.2879179,2.508979032,0.539540845,4.650211481,3.32E-06,NA
11899,ENSG00000130202,88.51674735,-0.134540219,0.464776406,-0.289472995,0.772219442,NA
11900,ENSG00000130204,142.9784951,-0.171737109,0.146587167,-1.171569873,0.241369789,NA
11901,ENSG00000104853,625.160963,0.075581072,0.098649577,0.766157085,0.44358284,0.609587619
11902,ENSG00000104856,345.912789,0.185394134,0.143908775,1.288275397,0.197650114,0.362896366
11903,ENSG00000104859,499.3084771,0.020341496,0.097933283,0.20770769,0.835457213,0.905763815
11904,ENSG00000170684,74.5982144,0.090117796,0.170037586,0.529987504,0.596120595,NA
11905,ENSG00000142252,37.9853418,0.010281401,0.19714441,0.052151622,0.95840788,NA
11906,ENSG00000007047,320.7016069,-0.035187558,0.110426814,-0.318650485,0.749991566,0.849910321
11907,ENSG00000104866,142.8753518,-0.181603703,0.137841688,-1.317480263,0.187677693,NA
11908,ENSG00000179846,15.90738949,-0.701147445,0.37891927,-1.850387404,0.064257733,NA
11909,ENSG00000007255,103.3606598,-0.31056254,0.192580259,-1.61263954,0.106822843,NA
11910,ENSG00000189114,198.1808986,-0.046110258,0.108316014,-0.425701211,0.67032558,NA
11911,ENSG00000104879,7.504180528,-0.471959911,0.656993215,-0.718363448,0.472533218,NA
11912,ENSG00000104892,143.1135434,1.167171927,0.38401801,3.039367675,0.002370753,NA
11913,ENSG00000104884,100.1801114,-0.344087435,0.163564737,-2.103677372,0.0354066,NA
11914,ENSG00000104881,29.67017866,-0.422262881,0.291535527,-1.448409686,0.147502508,NA
11915,ENSG00000012061,146.4733318,-0.186989737,0.127050103,-1.471779491,0.141080434,NA
11916,ENSG00000125740,27.51898591,-0.237155391,0.348336164,-0.680823341,0.495983279,NA
11917,ENSG00000125744,48.94456717,0.289198137,0.259969324,1.112431776,0.265952548,NA
11918,ENSG00000213889,37.59728705,0.110981126,0.291977954,0.380101045,0.70387041,NA
11919,ENSG00000125753,3110.231817,0.342913366,0.147298008,2.32802447,0.019910804,0.094362179
11920,ENSG00000125741,246.0828191,0.068427708,0.0930226,0.735603042,0.461972311,0.626011242
11921,ENSG00000125746,182.3370068,-0.114652362,0.149133694,-0.76878912,0.442018509,NA
11922,ENSG00000010310,35.64593836,-0.521510637,0.309184952,-1.686727101,0.091655838,NA
11923,ENSG00000125743,87.86782792,-0.130668672,0.244879161,-0.533604703,0.593615054,NA
11924,ENSG00000011478,36.43752577,-0.519361432,0.261926927,-1.982848565,0.047384347,NA
11925,ENSG00000177051,240.6802672,-0.167593894,0.11126151,-1.506306116,0.131988609,0.282917073
11926,ENSG00000104936,59.62950866,-0.350859653,0.251179339,-1.396849177,0.16245893,NA
11927,ENSG00000185800,164.3687657,-0.153922101,0.134279659,-1.146280097,0.251679275,NA
11928,ENSG00000125755,689.2487027,-0.039037468,0.074771648,-0.522089171,0.601608246,0.744427389
11929,ENSG00000170604,260.0370672,-0.03695631,0.12631549,-0.29257148,0.769849716,0.862167794
