AIHelite.vs.AIHpartial,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4061,ENSG00000169045,1651.967973,-0.136088435,0.091674017,-1.484482068,0.137681077,0.814137503
4062,ENSG00000127022,1068.91127,-0.116571738,0.097158849,-1.19980568,0.230214818,0.843982989
4063,ENSG00000161021,1170.174443,0.217478688,0.080879636,2.688917734,0.007168408,0.767901283
4064,ENSG00000161013,446.9527962,0.098707123,0.10982897,0.89873485,0.368793909,0.877647955
4065,ENSG00000161011,1150.367408,0.201826453,0.09618783,2.098253524,0.035882756,0.807632706
4066,ENSG00000161010,193.0960694,-0.151527893,0.129413202,-1.170884348,0.241645267,0.844093866
4067,ENSG00000197226,672.9471284,-0.033158372,0.098348704,-0.337151082,0.736003011,0.957863681
4068,ENSG00000113269,1238.854071,0.125092409,0.134192734,0.932184669,0.351241097,0.877647955
4069,ENSG00000050748,177.9113436,-0.200781516,0.128981236,-1.556672291,0.119548311,0.814137503
4070,ENSG00000113300,320.4136342,0.140654302,0.090176137,1.559772979,0.118813539,0.814137503
4071,ENSG00000037280,46.64778947,0.57387618,0.350660022,1.636560039,0.101722431,0.808449263
4072,ENSG00000131446,2248.435208,0.064682711,0.090282997,0.716443993,0.473717239,0.900869845
4073,ENSG00000196670,146.3342216,-0.124837543,0.158393499,-0.788148146,0.430610056,0.89409179
4074,ENSG00000113303,161.1046463,0.580760962,0.260272699,2.231355664,0.025657579,0.807632706
4075,ENSG00000168903,37.35141511,0.38954314,0.832100255,0.468144478,0.639681274,0.941604142
4076,ENSG00000165810,7.44810894,0.21958886,0.758869498,0.289363139,0.7723035,0.963095456
4077,ENSG00000146054,24.9249075,-0.402852015,0.282130746,-1.427891222,0.153323171,0.82223693
4078,ENSG00000146063,223.002736,0.203782849,0.106918031,1.905972696,0.056653748,0.807632706
4079,ENSG00000204628,2721.582274,-0.136318051,0.101847512,-1.338452438,0.180748995,0.825867691
4080,ENSG00000183718,227.3378084,0.028147464,0.120480647,0.233626434,0.815275004,0.968908949
4081,ENSG00000112679,661.1173051,-0.060706287,0.084511294,-0.718321595,0.472559018,0.900869845
4082,ENSG00000137265,227.2821029,-0.029353472,0.164318093,-0.178638103,0.858221874,0.975535911
4083,ENSG00000112685,305.1259536,0.05848271,0.118660105,0.49285908,0.622112163,0.938505575
4084,ENSG00000188996,9.98452482,0.129324122,0.476161914,0.271596947,0.785931947,0.965637069
4085,ENSG00000112699,110.420255,-0.04021154,0.138553902,-0.290223077,0.771645583,0.963095456
4086,ENSG00000145949,14.03468629,-0.273739154,0.45881034,-0.596628127,0.550755688,0.923256324
4087,ENSG00000124535,326.0367129,-0.013865625,0.090250278,-0.153635264,0.877897331,0.978108624
4088,ENSG00000021355,901.6532782,0.149177434,0.157723279,0.945817476,0.34424169,0.874961194
4089,ENSG00000170542,639.3922901,-0.086035909,0.113696638,-0.756714621,0.449220853,0.898189649
4090,ENSG00000124570,264.1309255,-0.110804434,0.132090629,-0.838851584,0.4015526,0.886774822
4091,ENSG00000124588,599.3149552,0.26384178,0.185938568,1.41897285,0.155906932,0.82223693
4092,ENSG00000137275,400.8917494,0.109524104,0.102354981,1.070041767,0.284600509,0.852885632
4093,ENSG00000137274,21.74065643,0.252304316,0.332293478,0.759281578,0.447684135,0.897716463
4094,ENSG00000137267,349.2940411,1.023374828,0.677575626,1.510347759,0.130954711,0.814137503
4095,ENSG00000180822,258.3936581,-0.036427776,0.153640957,-0.237096777,0.812581712,0.968908949
4096,ENSG00000137266,317.1839864,0.060552082,0.145034269,0.417501897,0.676311337,0.947616255
4097,ENSG00000168994,7.471063753,-0.034214013,0.55628506,-0.061504462,0.950957461,0.991252313
4098,ENSG00000145945,51.33778758,-0.417931595,0.261791517,-1.596429096,0.110393024,0.808449263
4099,ENSG00000112739,500.6163729,-0.087412556,0.086231024,-1.013701936,0.310725,0.861858692
4100,ENSG00000145975,6.063029563,-0.44026372,0.557181459,-0.790162186,0.429433057,0.89409179
4101,ENSG00000185689,5.56248549,0.297349574,0.72393476,0.410740843,0.681262575,0.948591141
4102,ENSG00000198721,26.93504185,-0.371485481,0.320947737,-1.157464093,0.247082801,0.845469076
4103,ENSG00000153046,456.9339358,0.097838322,0.219807864,0.445108377,0.656241435,0.945486602
4104,ENSG00000124787,12.66799546,0.308600548,0.450659812,0.684774945,0.493485948,0.903976953
4105,ENSG00000219607,11.49999093,-0.648963818,0.505221577,-1.284513265,0.198962425,0.83412935
4106,ENSG00000214113,47.20161288,-0.235001144,0.247839627,-0.948198425,0.343028449,0.874412354
4107,ENSG00000145982,110.2917419,0.156939947,0.161987723,0.968838532,0.332625758,0.870971344
4108,ENSG00000124785,10.61374584,-0.122867099,0.5731836,-0.214359062,0.830267064,0.971536817
4109,ENSG00000124491,1293.713885,-0.000830603,0.290617246,-0.002858066,0.997719596,0.99961126
4110,ENSG00000112799,76.26279707,-0.345362865,0.220517185,-1.566149433,0.117313638,0.814137503
4111,ENSG00000124782,1031.738118,0.050824475,0.066268726,0.766945105,0.443114155,0.897375798
4112,ENSG00000124783,691.6492577,-0.147711281,0.076136472,-1.940085695,0.052369276,0.807632706
4113,ENSG00000124784,81.04549712,-0.167685367,0.176898932,-0.947916221,0.343172107,0.874412354
4114,ENSG00000096696,28.38847212,0.317317689,0.692722537,0.458073286,0.646899791,0.943972135
4115,ENSG00000168566,119.8563909,0.042851086,0.149363088,0.286892071,0.774194961,0.963299249
4116,ENSG00000153162,76.46309412,0.284951897,0.261425512,1.089992688,0.275716365,0.851916086
4117,ENSG00000239264,17.798014,0.420784601,0.343294513,1.22572481,0.22030225,0.843041821
4118,ENSG00000188428,45.09042627,-0.038238967,0.231919743,-0.164880173,0.869038298,0.976174942
4119,ENSG00000124802,11.68544717,-0.237227084,0.42940002,-0.552461745,0.580632037,0.927442148
4120,ENSG00000124786,98.86542251,-0.277332146,0.167699003,-1.653749518,0.098178417,0.808449263
4121,ENSG00000111846,86.84670983,0.087849881,0.202240155,0.434383968,0.664009638,0.946007392
4122,ENSG00000111845,25.00281335,-0.313905873,0.334898859,-0.937315445,0.34859632,0.877647955
4123,ENSG00000111843,75.8080599,-0.049472062,0.230170676,-0.214936426,0.829816885,0.971536817
4124,ENSG00000137210,98.80039209,0.153554812,0.150110352,1.022946185,0.306333291,0.86166293
4125,ENSG00000111837,171.0832746,0.321523362,0.224920673,1.429496714,0.152861519,0.82223693
4126,ENSG00000153157,5.777852312,0.105418375,0.942955054,0.111795758,0.910985351,0.985894921
4127,ENSG00000224531,37.05101961,-0.464724746,0.228811618,-2.031036493,0.042251293,0.807632706
4128,ENSG00000244476,29.2096204,-0.051463479,0.30809525,-0.167037562,0.867340494,0.976174942
4129,ENSG00000111859,1523.241186,0.323028458,0.167501551,1.928510253,0.05379169,0.807632706
4130,ENSG00000205269,451.3568769,-0.131818762,0.161668377,-0.815365155,0.414863323,0.889172924
4131,ENSG00000111863,44.07090804,-0.221780336,0.336753447,-0.658583715,0.510163123,0.909345662
4132,ENSG00000095951,478.5426171,0.029310827,0.079494892,0.368713345,0.712341401,0.954137044
4133,ENSG00000112137,158.3000703,-0.169075064,0.165191939,-1.023506748,0.306068311,0.861585957
4134,ENSG00000145979,102.0226635,-0.176263404,0.158752504,-1.110303145,0.266868418,0.849866627
4135,ENSG00000145990,213.5630596,0.033254417,0.195922446,0.169732554,0.865220471,0.976174942
4136,ENSG00000124523,94.01678416,-0.255067276,0.183464576,-1.390280794,0.164443628,0.82223693
4137,ENSG00000225921,149.7488935,-0.002462185,0.138699452,-0.017751947,0.98583674,0.997187575
4138,ENSG00000010017,231.9970059,0.030413712,0.122401418,0.248475161,0.803766786,0.968244161
4139,ENSG00000050393,102.6754046,0.25573703,0.173473568,1.474213234,0.140424188,0.815398691
4140,ENSG00000180537,72.72696227,-0.353575054,0.814502691,-0.434099308,0.664216328,0.946007392
4141,ENSG00000112149,43.52634799,-0.402693708,0.266266288,-1.512372113,0.130439225,0.814137503
4142,ENSG00000008083,1196.566129,-0.000501441,0.109776895,-0.00456782,0.99635542,0.99961126
4143,ENSG00000047579,165.4463335,0.047434198,0.111316523,0.426120014,0.670020397,0.946454207
4144,ENSG00000007944,553.4388327,0.248125085,0.124646056,1.99063727,0.04652078,0.807632706
4145,ENSG00000137198,1269.055822,0.372154337,0.40795652,0.9122402,0.361642287,0.877647955
4146,ENSG00000124788,1162.353314,0.244083056,0.09931823,2.457585649,0.013987445,0.77486964
4147,ENSG00000137414,812.6429623,0.082031247,0.157766523,0.519953445,0.603096024,0.935519377
4148,ENSG00000124789,639.2602802,0.135479265,0.095146215,1.423905996,0.154473686,0.82223693
4149,ENSG00000137177,691.2526658,0.234425858,0.173276835,1.352897849,0.176088267,0.823507234
4150,ENSG00000187566,8.958202027,-0.667665096,0.62871757,-1.06194757,0.288259488,0.856364022
4151,ENSG00000137364,46.16754068,-0.41292506,0.234136247,-1.76361014,0.077797639,0.808449263
4152,ENSG00000165097,413.0257018,0.08219398,0.12737044,0.645314408,0.518723458,0.910848441
4153,ENSG00000124795,432.2698316,-0.108930584,0.118481556,-0.919388536,0.357892383,0.877647955
4154,ENSG00000137393,637.1803276,0.222357135,0.172978973,1.285457602,0.198632424,0.83412935
4155,ENSG00000172197,187.8554027,-0.070405268,0.143959919,-0.489061597,0.624798089,0.938544999
4156,ENSG00000112242,392.1987017,0.202170066,0.172406163,1.172638277,0.240940893,0.843995871
4157,ENSG00000145996,163.8507144,0.002723064,0.1518263,0.017935391,0.985690395,0.997187575
4158,ENSG00000124766,84.72162144,-0.200985314,0.166593426,-1.206442045,0.227647093,0.843982989
4159,ENSG00000124532,116.4016446,-0.219015938,0.181984846,-1.203484481,0.228788893,0.843982989
4160,ENSG00000112293,21.00561662,0.294265495,0.36656839,0.802757419,0.422114958,0.891289363
4161,ENSG00000112294,176.4936317,0.425749115,0.27001652,1.576752099,0.114852577,0.814137503
4162,ENSG00000137261,59.21886928,0.741509524,0.337945943,2.194166078,0.028223472,0.807632706
4163,ENSG00000111802,387.6423999,0.069565821,0.135599964,0.513022417,0.60793564,0.937825094
4164,ENSG00000112304,122.3074414,-0.150156792,0.130503606,-1.150594961,0.249898907,0.845469076
4165,ENSG00000112308,2098.917731,0.06372032,0.123577704,0.515629584,0.606113144,0.936739325
4166,ENSG00000112312,19.11474373,-0.368364121,0.348771985,-1.056174628,0.29088844,0.856385363
4167,ENSG00000260286,10.32689537,0.651657548,0.554172411,1.175911204,0.239630361,0.843995871
4168,ENSG00000111913,8069.705594,0.28701373,0.135333906,2.120782132,0.033940141,0.807632706
4169,ENSG00000079691,102.9787992,0.103577495,0.202924016,0.51042502,0.609753732,0.938131028
4170,ENSG00000112343,956.2514034,0.016377023,0.09927882,0.16495989,0.868975553,0.976174942
4171,ENSG00000275714,42.86958716,-0.038474745,0.256042435,-0.150267063,0.880553918,0.978409422
4172,ENSG00000278637,33.9262942,-0.581856866,0.273731825,-2.125645664,0.033532774,0.807632706
4173,ENSG00000278705,215.2917011,-0.158880898,0.171870907,-0.924419965,0.355267704,0.877647955
4174,ENSG00000274267,145.230423,0.265572177,0.29006645,0.915556336,0.359899642,0.877647955
4175,ENSG00000278463,28.73361412,0.430003733,0.364764769,1.178852154,0.238457052,0.843995871
4176,ENSG00000276410,18.51855684,0.38751128,0.42016838,0.922276162,0.356384545,0.877647955
4177,ENSG00000278272,89.01306974,0.128717459,0.299700511,0.429486952,0.667568887,0.946007392
4178,ENSG00000187837,1092.625638,-0.053679858,0.122519529,-0.438133074,0.66128982,0.945967955
4179,ENSG00000010704,65.89643268,-0.202508595,0.210017354,-0.964246961,0.334922125,0.872203619
4180,ENSG00000197061,295.105813,-0.157785305,0.211111436,-0.747402928,0.454820379,0.898290372
4181,ENSG00000187475,13.66777187,-0.145045766,0.487868639,-0.29730496,0.766233695,0.962209567
4182,ENSG00000180596,102.2196123,0.222424549,0.166921199,1.332512288,0.182691906,0.828337547
4183,ENSG00000180573,450.4153477,0.082991288,0.19451612,0.426655064,0.669630585,0.946454207
4184,ENSG00000168298,1509.032058,-0.032832266,0.117434337,-0.279579776,0.779799925,0.965535003
4185,ENSG00000158373,382.9329939,-0.006889352,0.129966624,-0.053008627,0.957725034,0.993033609
4186,ENSG00000274290,103.26075,0.378793626,0.210916647,1.795939916,0.072504073,0.808449263
4187,ENSG00000277157,109.7896991,0.020395519,0.1895535,0.107597693,0.914314827,0.986620552
4188,ENSG00000197409,381.2891132,0.157873845,0.138179803,1.142524753,0.253235963,0.845469076
4189,ENSG00000196866,19.64285336,-0.226453228,0.279237604,-0.810969673,0.417383087,0.889172924
4190,ENSG00000277224,136.7146582,0.117785245,0.170525237,0.690720311,0.489741323,0.903976953
4191,ENSG00000276966,669.338425,-0.129951614,0.144407032,-0.899898105,0.368174479,0.877647955
4192,ENSG00000273802,84.04926123,0.02030648,0.182334597,0.11136932,0.911323488,0.986099125
4193,ENSG00000277075,31.64260937,0.181862329,0.264743455,0.686937959,0.492121825,0.903976953
4194,ENSG00000274750,19.01257322,-0.359666547,0.43483975,-0.827124352,0.408166583,0.887480375
4195,ENSG00000124575,510.9975378,-0.1378445,0.154011278,-0.895028608,0.370771795,0.877647955
4196,ENSG00000274618,136.4370721,-0.218840333,0.236969267,-0.923496686,0.355748426,0.877647955
4197,ENSG00000277775,77.85200559,0.067932607,0.270026426,0.251577624,0.801367556,0.968106026
4198,ENSG00000275713,111.7882908,0.321391818,0.172635476,1.861678871,0.062648369,0.808449263
4199,ENSG00000273983,55.97330267,0.567645378,0.345339535,1.643731228,0.100231732,0.808449263
4200,ENSG00000278588,75.25140998,-0.039673573,0.220459985,-0.17995816,0.857185416,0.975377929
4201,ENSG00000158406,295.3336386,0.00796758,0.145955475,0.054589113,0.956465812,0.992783395
4202,ENSG00000186470,894.3571848,0.30921182,0.171923102,1.79854724,0.07209033,0.808449263
4203,ENSG00000124508,150.50566,-0.061231117,0.137875121,-0.444105629,0.656966217,0.945486602
4204,ENSG00000026950,1278.179196,0.055051314,0.128246991,0.429260081,0.667733964,0.946007392
4205,ENSG00000111801,557.9238465,-0.112664403,0.124259029,-0.906689867,0.364570823,0.877647955
4206,ENSG00000112763,725.1286647,0.119543075,0.111353289,1.073547771,0.283025417,0.852653383
4207,ENSG00000124557,11.98237474,-0.376336973,0.403230149,-0.933305641,0.350662183,0.877647955
4208,ENSG00000182952,225.0259622,0.035564202,0.123741838,0.287406448,0.773801124,0.963095456
4209,ENSG00000146109,226.7548343,0.019315428,0.118308781,0.163262842,0.870311489,0.976600656
4210,ENSG00000181315,69.65116823,-0.18511093,0.199261344,-0.928985653,0.352896522,0.877647955
4211,ENSG00000124635,124.6224904,0.015670836,0.183272228,0.085505785,0.931859296,0.99041716
4212,ENSG00000196787,241.8254918,0.155545794,0.195810406,0.794369392,0.426980417,0.893732531
4213,ENSG00000276180,118.9835931,0.176868677,0.176891515,0.999870892,0.317372993,0.863402594
4214,ENSG00000197903,727.4556586,-0.13197813,0.129811131,-1.016693476,0.30929927,0.861858692
4215,ENSG00000124613,19.73275274,-0.064257449,0.36711817,-0.175032058,0.861054444,0.975879455
4216,ENSG00000096654,52.35830359,-0.20922218,0.23658626,-0.884337831,0.376513872,0.87903063
4217,ENSG00000185130,39.88243858,0.324710143,0.265139827,1.224675099,0.22069766,0.843041821
4218,ENSG00000278828,491.1626366,0.624132667,0.20432876,3.05455124,0.002253975,0.65392253
4219,ENSG00000273703,43.49226032,0.039558243,0.296056189,0.133617349,0.893705165,0.981403784
4220,ENSG00000197238,20.97836146,0.037838798,0.426128308,0.088796724,0.929243462,0.990259606
4221,ENSG00000273542,36.7321031,-0.001100686,0.297097047,-0.003704803,0.997044002,0.99961126
4222,ENSG00000233822,140.7385585,-0.094794251,0.169926478,-0.557854505,0.57694374,0.926372611
4223,ENSG00000276903,9.905936968,0.403666342,0.455739263,0.885739665,0.375757829,0.879022275
4224,ENSG00000184357,196.8778735,0.085129141,0.263938844,0.322533584,0.747048499,0.959827683
4225,ENSG00000275379,180.5583075,0.209044412,0.162446852,1.286848037,0.19814726,0.83412935
4226,ENSG00000275126,55.33791935,-0.076700676,0.279947741,-0.273982123,0.78409836,0.965637069
4227,ENSG00000197153,60.94683641,0.254369336,0.332004782,0.766161664,0.443580116,0.897375798
4228,ENSG00000274641,58.17706346,0.205353711,0.298350079,0.688297826,0.49126525,0.903976953
4229,ENSG00000196812,44.56322201,-0.471652743,0.254276756,-1.854879504,0.063613435,0.808449263
4230,ENSG00000198315,261.9934275,-0.181931532,0.130232137,-1.396978781,0.162419952,0.82223693
4231,ENSG00000137185,49.4357597,-0.175047576,0.252905265,-0.692146823,0.488845129,0.903976953
4232,ENSG00000187626,69.41432976,-0.003995766,0.17738663,-0.022525744,0.982028576,0.997187575
4233,ENSG00000189134,11.20447297,0.537465429,0.408985936,1.31414159,0.18879856,0.83412935
4234,ENSG00000197062,46.03409656,-0.082147661,0.221638424,-0.370638177,0.710907043,0.952926721
4235,ENSG00000137338,7.138469721,-0.270316501,0.55112875,-0.490477953,0.623795727,0.938544999
4236,ENSG00000235109,38.99257574,-0.118723193,0.279721615,-0.424433387,0.671249776,0.946599026
4237,ENSG00000189298,90.97390288,-0.13587591,0.147577161,-0.920710961,0.357201352,0.877647955
4238,ENSG00000158691,46.02037737,-0.043679686,0.263436066,-0.165807539,0.868308413,0.976174942
4239,ENSG00000187987,8.968105713,-0.601688567,0.561986379,-1.070646174,0.284328553,0.852653383
4240,ENSG00000204713,854.9115384,0.036947765,0.095641067,0.386316945,0.699261952,0.951155438
4241,ENSG00000204681,324.465881,-0.141359207,0.14136366,-0.999968499,0.317325753,0.863402594
4242,ENSG00000204644,6.824136456,0.023596302,1.047839717,0.022518999,0.982033956,0.997187575
4243,ENSG00000204642,951.0949135,-0.075078985,0.104518935,-0.718329023,0.472554439,0.900869845
4244,ENSG00000204632,8.70751855,-0.114135481,0.384501274,-0.29684032,0.766588421,0.962209567
4245,ENSG00000206503,10082.11131,0.052145372,0.119680521,0.435704755,0.663050955,0.946007392
4246,ENSG00000066379,15.47994079,0.091036327,0.338988705,0.268552685,0.788273927,0.965637069
4247,ENSG00000204619,278.6592938,0.021566187,0.105901108,0.20364458,0.838631253,0.973104808
4248,ENSG00000204618,19.65094401,-0.060093933,0.317538852,-0.189249073,0.849897608,0.974191558
4249,ENSG00000204614,7.170515297,0.167438397,0.604757248,0.276868774,0.781880871,0.965637069
4250,ENSG00000204613,137.7784487,0.402215426,0.381182167,1.055179022,0.291343457,0.856385363
4251,ENSG00000234127,459.6249298,-0.110510712,0.094092428,-1.17449102,0.240198407,0.843995871
4252,ENSG00000204599,61.82150893,0.132260203,0.184093952,0.718438608,0.472486889,0.900869845
4253,ENSG00000204592,18157.31606,0.17180011,0.127039712,1.352333899,0.176268525,0.823507234
