,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,replicate,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8721,ENSG00000131969,169.2269946,-0.462778659,0.232965585,-1.986467914,0.046981392,0.717711679,8721,ENSG00000131969,169.2269946,-0.462778659,0.232965585,-1.986467914,0.046981392,0.717711679
8722,ENSG00000100505,24.05568208,-0.094384441,0.423109017,-0.223073576,0.823478244,0.969519722,8722,ENSG00000100505,24.05568208,-0.094384441,0.423109017,-0.223073576,0.823478244,0.969519722
8723,ENSG00000139921,186.241233,0.113202917,0.148279138,0.763444666,0.44519825,0.872376787,8723,ENSG00000139921,186.241233,0.113202917,0.148279138,0.763444666,0.44519825,0.872376787
8724,ENSG00000186469,519.9188609,0.091255603,0.101416121,0.899813574,0.36821947,0.848187934,8724,ENSG00000186469,519.9188609,0.091255603,0.101416121,0.899813574,0.36821947,0.848187934
8725,ENSG00000087302,122.4315289,0.261567601,0.141540627,1.848003684,0.06460181,0.721938419,8725,ENSG00000087302,122.4315289,0.261567601,0.141540627,1.848003684,0.06460181,0.721938419
8726,ENSG00000087303,12.74226942,0.346486873,0.387784964,0.8935026,0.37158808,0.849262264,8726,ENSG00000087303,12.74226942,0.346486873,0.387784964,0.8935026,0.37158808,0.849262264
8727,ENSG00000168229,163.5889262,-0.086724063,0.270617821,-0.320466931,0.748614395,0.955957202,8727,ENSG00000168229,163.5889262,-0.086724063,0.270617821,-0.320466931,0.748614395,0.955957202
8728,ENSG00000125384,457.6869726,0.026713827,0.125300977,0.213197277,0.831173092,0.971916972,8728,ENSG00000125384,457.6869726,0.026713827,0.125300977,0.213197277,0.831173092,0.971916972
8729,ENSG00000087301,85.85252939,0.214635798,0.203888797,1.052710111,0.292473873,0.821509622,8729,ENSG00000087301,85.85252939,0.214635798,0.203888797,1.052710111,0.292473873,0.821509622
8730,ENSG00000197930,510.2564795,-0.128248025,0.094858333,-1.351995354,0.176376801,0.764862763,8730,ENSG00000197930,510.2564795,-0.128248025,0.094858333,-1.351995354,0.176376801,0.764862763
8731,ENSG00000100519,134.5590139,0.096810741,0.130169213,0.743729937,0.457039874,0.877994106,8731,ENSG00000100519,134.5590139,0.096810741,0.130169213,0.743729937,0.457039874,0.877994106
8732,ENSG00000198252,247.6430255,0.223890406,0.135004188,1.658396012,0.097237561,0.732505884,8732,ENSG00000198252,247.6430255,0.223890406,0.135004188,1.658396012,0.097237561,0.732505884
8733,ENSG00000100522,33.46438644,0.048806241,0.251444041,0.194103791,0.846094613,0.973434092,8733,ENSG00000100522,33.46438644,0.048806241,0.251444041,0.194103791,0.846094613,0.973434092
8734,ENSG00000100523,428.870495,0.066177398,0.11734041,0.563977902,0.572769171,0.911058645,8734,ENSG00000100523,428.870495,0.066177398,0.11734041,0.563977902,0.572769171,0.911058645
8735,ENSG00000100528,103.1341884,0.068246906,0.165926506,0.411308039,0.680846676,0.939492999,8735,ENSG00000100528,103.1341884,0.068246906,0.165926506,0.411308039,0.680846676,0.939492999
8736,ENSG00000197045,164.4155031,0.271372882,0.165024487,1.644440089,0.10008533,0.732585043,8736,ENSG00000197045,164.4155031,0.271372882,0.165024487,1.644440089,0.10008533,0.732585043
8737,ENSG00000100532,35.48145864,0.450352574,0.264875778,1.700240687,0.089085662,0.72710715,8737,ENSG00000100532,35.48145864,0.450352574,0.264875778,1.700240687,0.089085662,0.72710715
8738,ENSG00000020577,52.49291063,0.297588781,0.267259193,1.113483793,0.265500705,0.808975899,8738,ENSG00000020577,52.49291063,0.297588781,0.267259193,1.113483793,0.265500705,0.808975899
8739,ENSG00000131979,292.9470542,0.210829615,0.1337689,1.576073477,0.115008871,0.740188982,8739,ENSG00000131979,292.9470542,0.210829615,0.1337689,1.576073477,0.115008871,0.740188982
8740,ENSG00000198554,23.74323418,0.124534557,0.355490631,0.350317409,0.726100501,0.950625597,8740,ENSG00000198554,23.74323418,0.124534557,0.355490631,0.350317409,0.726100501,0.950625597
8741,ENSG00000180008,136.8320031,0.291825155,0.151401226,1.927495323,0.05391793,0.721938419,8741,ENSG00000180008,136.8320031,0.291825155,0.151401226,1.927495323,0.05391793,0.721938419
8742,ENSG00000168175,383.0215557,-0.059828917,0.084495783,-0.708069849,0.478901882,0.883349597,8742,ENSG00000168175,383.0215557,-0.059828917,0.084495783,-0.708069849,0.478901882,0.883349597
8743,ENSG00000131981,762.8329262,-0.158366411,0.386003791,-0.410271646,0.681606689,0.939809203,8743,ENSG00000131981,762.8329262,-0.158366411,0.386003791,-0.410271646,0.681606689,0.939809203
8744,ENSG00000126787,9.729452445,-0.526805189,0.598477885,-0.880241698,0.378728389,0.849665338,8744,ENSG00000126787,9.729452445,-0.526805189,0.598477885,-0.880241698,0.378728389,0.849665338
8745,ENSG00000178974,203.5030423,-0.103915137,0.113994946,-0.911576699,0.361991593,0.848187934,8745,ENSG00000178974,203.5030423,-0.103915137,0.113994946,-0.911576699,0.361991593,0.848187934
8746,ENSG00000126775,152.6183563,0.147953936,0.117704264,1.256997252,0.208754631,0.778959287,8746,ENSG00000126775,152.6183563,0.147953936,0.117704264,1.256997252,0.208754631,0.778959287
8747,ENSG00000126777,327.3308115,0.300524507,0.135245872,2.222060479,0.026279219,0.695834809,8747,ENSG00000126777,327.3308115,0.300524507,0.135245872,2.222060479,0.026279219,0.695834809
8748,ENSG00000139946,631.5891912,-0.154791204,0.137786687,-1.123411896,0.2612626,0.807437345,8748,ENSG00000139946,631.5891912,-0.154791204,0.137786687,-1.123411896,0.2612626,0.807437345
8749,ENSG00000070269,245.7953276,-0.059310416,0.11828351,-0.501425905,0.616071412,0.91666029,8749,ENSG00000070269,245.7953276,-0.059310416,0.11828351,-0.501425905,0.616071412,0.91666029
8750,ENSG00000070367,239.3175607,0.143335565,0.108305149,1.323441838,0.185688486,0.766365885,8750,ENSG00000070367,239.3175607,0.143335565,0.108305149,1.323441838,0.185688486,0.766365885
8751,ENSG00000053770,266.6535706,0.017528971,0.113675569,0.154201748,0.877450664,0.978265481,8751,ENSG00000053770,266.6535706,0.017528971,0.113675569,0.154201748,0.877450664,0.978265481
8752,ENSG00000139977,155.8061441,0.071890417,0.146890993,0.489413379,0.624549066,0.920594731,8752,ENSG00000139977,155.8061441,0.071890417,0.146890993,0.489413379,0.624549066,0.920594731
8753,ENSG00000131966,150.2974758,0.056817921,0.109632249,0.518259194,0.604277439,0.91355128,8753,ENSG00000131966,150.2974758,0.056817921,0.109632249,0.518259194,0.604277439,0.91355128
8754,ENSG00000100567,362.3792841,0.047911638,0.111067372,0.431374557,0.666196047,0.933434582,8754,ENSG00000100567,362.3792841,0.047911638,0.111067372,0.431374557,0.666196047,0.933434582
8755,ENSG00000032219,525.4253417,0.055529442,0.114270085,0.48594908,0.627003269,0.920594731,8755,ENSG00000032219,525.4253417,0.055529442,0.114270085,0.48594908,0.627003269,0.920594731
8756,ENSG00000100575,13.73177869,0.439594205,0.349973223,1.256079539,0.209087134,0.779065918,8756,ENSG00000100575,13.73177869,0.439594205,0.349973223,1.256079539,0.209087134,0.779065918
8757,ENSG00000100578,177.7823957,0.054346376,0.182956559,0.297045247,0.766431965,0.958766094,8757,ENSG00000100578,177.7823957,0.054346376,0.182956559,0.297045247,0.766431965,0.958766094
8758,ENSG00000165617,50.89666661,0.280632213,0.506723031,0.553817757,0.579703574,0.911058645,8758,ENSG00000165617,50.89666661,0.280632213,0.506723031,0.553817757,0.579703574,0.911058645
8759,ENSG00000100592,96.86276305,-0.007368632,0.155780741,-0.047301306,0.962273088,0.99345581,8759,ENSG00000100592,96.86276305,-0.007368632,0.155780741,-0.047301306,0.962273088,0.99345581
8760,ENSG00000181619,31.05809271,0.218419745,0.265174541,0.823682939,0.410119736,0.857622523,8760,ENSG00000181619,31.05809271,0.218419745,0.265174541,0.823682939,0.410119736,0.857622523
8761,ENSG00000126790,80.9791987,0.013601121,0.170144023,0.079938872,0.936285873,0.989592768,8761,ENSG00000126790,80.9791987,0.013601121,0.170144023,0.079938872,0.936285873,0.989592768
8762,ENSG00000050130,131.8024912,0.253071464,0.132499622,1.909978762,0.056135948,0.721938419,8762,ENSG00000050130,131.8024912,0.253071464,0.132499622,1.909978762,0.056135948,0.721938419
8763,ENSG00000139970,190.258107,-0.255789875,0.178966159,-1.42926392,0.152928392,0.756441727,8763,ENSG00000139970,190.258107,-0.255789875,0.178966159,-1.42926392,0.152928392,0.756441727
8764,ENSG00000126773,422.063557,0.046729457,0.090007692,0.519171814,0.603640933,0.91355128,8764,ENSG00000126773,422.063557,0.046729457,0.090007692,0.519171814,0.603640933,0.91355128
8765,ENSG00000100612,387.9004139,-0.125384568,0.136616416,-0.917785518,0.358731165,0.847187757,8765,ENSG00000100612,387.9004139,-0.125384568,0.136616416,-0.917785518,0.358731165,0.847187757
8766,ENSG00000100614,1710.859905,-0.232277515,0.216166233,-1.074531909,0.282584351,0.819203578,8766,ENSG00000100614,1710.859905,-0.232277515,0.216166233,-1.074531909,0.282584351,0.819203578
8767,ENSG00000020426,26.20095715,0.744714742,0.353214157,2.108394376,0.034996891,0.695834809,8767,ENSG00000020426,26.20095715,0.744714742,0.353214157,2.108394376,0.034996891,0.695834809
8768,ENSG00000126814,29.19326185,0.057451881,0.329918777,0.174139472,0.861755853,0.977252748,8768,ENSG00000126814,29.19326185,0.057451881,0.329918777,0.174139472,0.861755853,0.977252748
8769,ENSG00000139974,46.92287892,0.154156162,0.21667643,0.71145792,0.476800518,0.883349597,8769,ENSG00000139974,46.92287892,0.154156162,0.21667643,0.71145792,0.476800518,0.883349597
8770,ENSG00000027075,858.1327063,-0.057873423,0.127379707,-0.454337855,0.649585674,0.926875358,8770,ENSG00000027075,858.1327063,-0.057873423,0.127379707,-0.454337855,0.649585674,0.926875358
8771,ENSG00000182107,11.86388161,0.171759153,0.400781131,0.428560977,0.668242749,0.933452903,8771,ENSG00000182107,11.86388161,0.171759153,0.400781131,0.428560977,0.668242749,0.933452903
8772,ENSG00000100644,605.3808676,-0.206324595,0.117133157,-1.76145337,0.078161699,0.721938419,8772,ENSG00000100644,605.3808676,-0.206324595,0.117133157,-1.76145337,0.078161699,0.721938419
8773,ENSG00000023608,14.54905353,0.029728343,0.30955914,0.096034454,0.923493209,0.987498398,8773,ENSG00000023608,14.54905353,0.029728343,0.30955914,0.096034454,0.923493209,0.987498398
8774,ENSG00000154001,349.7879563,-0.068397645,0.072372201,-0.945081741,0.344617146,0.842271836,8774,ENSG00000154001,349.7879563,-0.068397645,0.072372201,-0.945081741,0.344617146,0.842271836
8775,ENSG00000140006,32.86735082,-0.097088008,0.22518446,-0.431148794,0.666360184,0.933434582,8775,ENSG00000140006,32.86735082,-0.097088008,0.22518446,-0.431148794,0.666360184,0.933434582
8776,ENSG00000126821,164.2852186,0.099006219,0.139976373,0.707306648,0.479375935,0.883349597,8776,ENSG00000126821,164.2852186,0.099006219,0.139976373,0.707306648,0.479375935,0.883349597
8777,ENSG00000054654,2958.82277,-0.169143256,0.118227521,-1.43065891,0.152527995,0.756441727,8777,ENSG00000054654,2958.82277,-0.169143256,0.118227521,-1.43065891,0.152527995,0.756441727
8778,ENSG00000140009,66.90867881,0.001523756,0.212540517,0.007169251,0.994279814,0.999022799,8778,ENSG00000140009,66.90867881,0.001523756,0.212540517,0.007169251,0.994279814,0.999022799
8779,ENSG00000100714,123.2419958,0.069008146,0.143180147,0.481967285,0.629829187,0.920917786,8779,ENSG00000100714,123.2419958,0.069008146,0.143180147,0.481967285,0.629829187,0.920917786
8780,ENSG00000089775,294.3446137,0.116736405,0.148419822,0.786528397,0.431557989,0.866953495,8780,ENSG00000089775,294.3446137,0.116736405,0.148419822,0.786528397,0.431557989,0.866953495
8781,ENSG00000179841,60.39546386,0.159984187,0.229183087,0.698062801,0.48513792,0.884462801,8781,ENSG00000179841,60.39546386,0.159984187,0.229183087,0.698062801,0.48513792,0.884462801
8782,ENSG00000126804,253.7921476,0.155589206,0.147428611,1.055352858,0.291263975,0.821509622,8782,ENSG00000126804,253.7921476,0.155589206,0.147428611,1.055352858,0.291263975,0.821509622
8783,ENSG00000126803,6.749138034,-0.079886324,0.548215291,-0.145720714,0.884141868,0.979585884,8783,ENSG00000126803,6.749138034,-0.079886324,0.548215291,-0.145720714,0.884141868,0.979585884
8784,ENSG00000126822,1846.93621,-0.15605716,0.156400442,-0.997805106,0.318373874,0.832909161,8784,ENSG00000126822,1846.93621,-0.15605716,0.156400442,-0.997805106,0.318373874,0.832909161
8785,ENSG00000070182,2067.641298,-0.492677942,0.412643173,-1.193956364,0.232495038,0.798278705,8785,ENSG00000070182,2067.641298,-0.492677942,0.412643173,-1.193956364,0.232495038,0.798278705
8786,ENSG00000258289,292.4319032,0.152345157,0.105419609,1.445131119,0.14842106,0.754781141,8786,ENSG00000258289,292.4319032,0.152345157,0.105419609,1.445131119,0.14842106,0.754781141
8787,ENSG00000176153,96.01528289,-0.119014039,0.164029493,-0.725564876,0.46810556,0.880178458,8787,ENSG00000176153,96.01528289,-0.119014039,0.164029493,-0.725564876,0.46810556,0.880178458
8788,ENSG00000139998,159.443692,-0.08566345,0.116734284,-0.733832826,0.463050631,0.879400655,8788,ENSG00000139998,159.443692,-0.08566345,0.116734284,-0.733832826,0.463050631,0.879400655
8789,ENSG00000257365,55.52233033,0.189895748,0.150299934,1.263445323,0.206429185,0.778959287,8789,ENSG00000257365,55.52233033,0.189895748,0.150299934,1.263445323,0.206429185,0.778959287
8790,ENSG00000125952,786.8011738,-0.096034018,0.09150848,-1.049454842,0.293968829,0.821509622,8790,ENSG00000125952,786.8011738,-0.096034018,0.09150848,-1.049454842,0.293968829,0.821509622
8791,ENSG00000033170,156.6432471,0.149803438,0.177730451,0.842868721,0.399301869,0.854506,8791,ENSG00000033170,156.6432471,0.149803438,0.177730451,0.842868721,0.399301869,0.854506
8792,ENSG00000196553,7.10451576,0.092422308,0.56734086,0.162904376,0.870593726,0.977796399,8792,ENSG00000196553,7.10451576,0.092422308,0.56734086,0.162904376,0.870593726,0.977796399
8793,ENSG00000171723,73.27117558,0.272140019,0.178771014,1.522282683,0.127938265,0.749120191,8793,ENSG00000171723,73.27117558,0.272140019,0.178771014,1.522282683,0.127938265,0.749120191
8794,ENSG00000172717,5.010999522,0.452175004,0.701459725,0.644620051,0.519173438,0.897776693,8794,ENSG00000172717,5.010999522,0.452175004,0.701459725,0.644620051,0.519173438,0.897776693
8795,ENSG00000072415,107.9903553,0.217642988,0.134781787,1.614780405,0.106358258,0.733041803,8795,ENSG00000072415,107.9903553,0.217642988,0.134781787,1.614780405,0.106358258,0.733041803
8796,ENSG00000100554,144.5318142,-0.216797832,0.142282715,-1.523711657,0.127580756,0.749120191,8796,ENSG00000100554,144.5318142,-0.216797832,0.142282715,-1.523711657,0.127580756,0.749120191
8797,ENSG00000134001,139.885433,-0.131746192,0.156317318,-0.842812515,0.399333308,0.854506,8797,ENSG00000134001,139.885433,-0.131746192,0.156317318,-0.842812515,0.399333308,0.854506
8798,ENSG00000100558,134.3676636,-0.307019313,0.402280093,-0.763197878,0.445345394,0.872376787,8798,ENSG00000100558,134.3676636,-0.307019313,0.402280093,-0.763197878,0.445345394,0.872376787
8799,ENSG00000198133,293.6052751,0.196024758,0.131930865,1.485814245,0.137328261,0.75130774,8799,ENSG00000198133,293.6052751,0.196024758,0.131930865,1.485814245,0.137328261,0.75130774
8800,ENSG00000054690,15.21646022,0.370086734,0.403809281,0.916488927,0.359410512,0.84781146,8800,ENSG00000054690,15.21646022,0.370086734,0.403809281,0.916488927,0.359410512,0.84781146
8801,ENSG00000100564,39.37801878,0.279550051,0.168542421,1.658633177,0.097189732,0.732505884,8801,ENSG00000100564,39.37801878,0.279550051,0.168542421,1.658633177,0.097189732,0.732505884
8802,ENSG00000081181,23.22279611,0.584157299,0.289922916,2.014871078,0.043918159,0.705283304,8802,ENSG00000081181,23.22279611,0.584157299,0.289922916,2.014871078,0.043918159,0.705283304
8803,ENSG00000100568,179.4709209,-0.097451941,0.189789623,-0.513473496,0.607620146,0.913795433,8803,ENSG00000100568,179.4709209,-0.097451941,0.189789623,-0.513473496,0.607620146,0.913795433
8804,ENSG00000072042,103.9473248,0.027586973,0.160987413,0.171361058,0.863939873,0.977459857,8804,ENSG00000072042,103.9473248,0.027586973,0.160987413,0.171361058,0.863939873,0.977459857
8805,ENSG00000072121,499.3260531,-0.043359376,0.103090884,-0.420593696,0.674051798,0.936411219,8805,ENSG00000072121,499.3260531,-0.043359376,0.103090884,-0.420593696,0.674051798,0.936411219
8806,ENSG00000182185,83.53566932,0.025546761,0.19053733,0.134077461,0.893341322,0.981919958,8806,ENSG00000182185,83.53566932,0.025546761,0.19053733,0.134077461,0.893341322,0.981919958
8807,ENSG00000185650,2769.237433,-0.179875415,0.143355495,-1.254750749,0.209569257,0.779352664,8807,ENSG00000185650,2769.237433,-0.179875415,0.143355495,-1.254750749,0.209569257,0.779352664
8808,ENSG00000072110,3336.777736,-0.285059396,0.149216302,-1.910377031,0.056084686,0.721938419,8808,ENSG00000072110,3336.777736,-0.285059396,0.149216302,-1.910377031,0.056084686,0.721938419
8809,ENSG00000139990,552.6710189,0.04979974,0.074918,0.664723296,0.506227491,0.892169655,8809,ENSG00000139990,552.6710189,0.04979974,0.074918,0.664723296,0.506227491,0.892169655
8810,ENSG00000081177,45.99480195,0.108292145,0.208520261,0.51933632,0.60352623,0.91355128,8810,ENSG00000081177,45.99480195,0.108292145,0.208520261,0.51933632,0.60352623,0.91355128
8811,ENSG00000100632,27.81658375,-0.071659709,0.29315173,-0.244445799,0.806885575,0.967715179,8811,ENSG00000100632,27.81658375,-0.071659709,0.29315173,-0.244445799,0.806885575,0.967715179
8812,ENSG00000029364,296.2355326,-0.012145432,0.093310491,-0.130161486,0.896438665,0.982305661,8812,ENSG00000029364,296.2355326,-0.012145432,0.093310491,-0.130161486,0.896438665,0.982305661
8813,ENSG00000175985,5.39026801,-1.117607143,0.603918831,-1.850591644,0.064228323,0.721938419,8813,ENSG00000175985,5.39026801,-1.117607143,0.603918831,-1.850591644,0.064228323,0.721938419
8814,ENSG00000100647,1816.408478,-0.19679694,0.125562188,-1.567326463,0.117038403,0.740188982,8814,ENSG00000100647,1816.408478,-0.19679694,0.125562188,-1.567326463,0.117038403,0.740188982
8815,ENSG00000100650,1183.886458,0.065362366,0.078014856,0.837819481,0.402132096,0.855625785,8815,ENSG00000100650,1183.886458,0.065362366,0.078014856,0.837819481,0.402132096,0.855625785
8816,ENSG00000100652,82.53878178,-0.097012746,0.15605456,-0.621659157,0.534166013,0.901138944,8816,ENSG00000100652,82.53878178,-0.097012746,0.15605456,-0.621659157,0.534166013,0.901138944
8817,ENSG00000100678,8.667020105,-0.207842079,0.584551651,-0.355558109,0.72217152,0.949760651,8817,ENSG00000100678,8.667020105,-0.207842079,0.584551651,-0.355558109,0.72217152,0.949760651
8818,ENSG00000133983,7.238073796,0.006665161,0.55354619,0.012040839,0.990393032,0.998709996,8818,ENSG00000133983,7.238073796,0.006665161,0.55354619,0.012040839,0.990393032,0.998709996
