AIHsteroid.vs.AIHnotx,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9793,ENSG00000102910,607.7650592,-0.019197866,0.115782689,-0.165809467,0.868306896,0.913021766
9794,ENSG00000196470,104.2696233,0.043425004,0.188439685,0.23044511,0.817745912,NA
9795,ENSG00000102921,1065.083193,0.287666856,0.154936748,1.856672867,0.06335771,0.164008302
9796,ENSG00000205423,207.1550218,0.632707043,0.186241998,3.397230748,0.000680715,NA
9797,ENSG00000155393,112.62752,-0.319577478,0.203053727,-1.573856741,0.115520573,NA
9798,ENSG00000121274,175.559754,0.061413544,0.136974025,0.44835905,0.65389409,NA
9799,ENSG00000121281,1638.283357,0.16266996,0.103984907,1.564361262,0.117732753,0.240245411
9800,ENSG00000166164,271.5233712,-0.119120861,0.131576598,-0.905334707,0.365288095,NA
9801,ENSG00000140807,30.42499974,0.021694101,0.361179524,0.060064592,0.95210419,NA
9802,ENSG00000167208,921.1796294,0.115782629,0.110614264,1.046724213,0.295226793,0.448190489
9803,ENSG00000167207,780.7704633,0.474754376,0.242941515,1.954192045,0.05067851,0.141509993
9804,ENSG00000083799,1332.763695,-0.211865439,0.089864498,-2.357610001,0.018393005,0.078651764
9805,ENSG00000224578,6.850558299,0.80070533,0.503375421,1.590672282,0.111683348,NA
9806,ENSG00000177200,464.3394716,-0.223509958,0.127989046,-1.746321001,0.080755189,0.190395737
9807,ENSG00000103479,1333.817687,-0.095692686,0.094275682,-1.015030428,0.310091323,0.461534557
9808,ENSG00000166971,262.7731104,-0.029892931,0.138342302,-0.216079468,0.828925804,NA
9809,ENSG00000103494,19.59626831,-0.120307066,0.472963341,-0.254368691,0.799210737,NA
9810,ENSG00000140718,180.0193144,-0.317164055,0.174914171,-1.813255335,0.069792449,NA
9811,ENSG00000087253,775.3463015,0.423122981,0.209169171,2.022874493,0.043086089,0.12760861
9812,ENSG00000256812,28.89987437,0.220021514,0.418097234,0.526244846,0.598718099,NA
9813,ENSG00000198848,86.6580639,1.130026586,0.540670102,2.090048223,0.036613468,NA
9814,ENSG00000087258,42.14450695,0.198389222,0.388869674,0.510168922,0.609933123,NA
9815,ENSG00000159461,757.8988222,0.310358344,0.232237367,1.336384182,0.181423734,0.32003852
9816,ENSG00000167005,261.5477252,-0.300951646,0.149329394,-2.015354365,0.043867532,NA
9817,ENSG00000087263,83.86148046,-0.175835886,0.203849355,-0.862577596,0.388369753,NA
9818,ENSG00000125124,166.1731044,-0.32507217,0.185328379,-1.754033412,0.079424782,NA
9819,ENSG00000125148,170.2917082,0.386439952,0.324647566,1.190336821,0.233914034,NA
9820,ENSG00000169715,5.556301431,-0.43635563,0.744129866,-0.586397147,0.557608661,NA
9821,ENSG00000198417,19.29953838,-0.243193379,0.425313036,-0.571798554,0.567458457,NA
9822,ENSG00000102900,236.7906129,-0.255309394,0.14159606,-1.803082612,0.071375241,NA
9823,ENSG00000070915,8.003218344,-0.088833922,0.775158398,-0.114600993,0.908761393,NA
9824,ENSG00000051108,568.6152305,0.123541703,0.112479761,1.098346061,0.272053406,0.425873731
9825,ENSG00000087237,103.8650102,0.694197265,0.292118133,2.376426471,0.017481245,NA
9826,ENSG00000140853,3005.818799,0.176374386,0.142951904,1.23380228,0.217276589,0.36293881
9827,ENSG00000140848,244.5445047,0.844778869,0.209146923,4.03916471,5.36E-05,NA
9828,ENSG00000172775,552.4956987,0.117296199,0.099563507,1.17810433,0.238755016,0.389033734
9829,ENSG00000159579,208.9710815,-0.066752442,0.142626553,-0.468022542,0.639768469,NA
9830,ENSG00000102931,9.963991381,-0.597571437,0.510152256,-1.171359002,0.241454504,NA
9831,ENSG00000102934,29.83480079,-0.211040789,0.340656657,-0.619511714,0.535579307,NA
9832,ENSG00000005194,104.6062606,-0.12465418,0.170411984,-0.731487174,0.464481636,NA
9833,ENSG00000088682,89.00036457,-0.404405215,0.172347873,-2.346447383,0.018953342,NA
9834,ENSG00000102978,178.6936541,0.046074398,0.149564215,0.308057636,0.758038476,NA
9835,ENSG00000125170,33.94097272,0.153022094,0.381806825,0.400784071,0.688579107,NA
9836,ENSG00000135736,67.02334389,0.206312211,0.30207973,0.682972708,0.494624088,NA
9837,ENSG00000159618,244.3484415,-0.26111885,0.233511296,-1.118227915,0.263469665,NA
9838,ENSG00000205336,478.9007741,0.517357593,0.353267388,1.464492933,0.143059313,0.273318581
9839,ENSG00000182885,1024.544033,0.799593647,0.314548483,2.542036252,0.011020874,0.060547701
9840,ENSG00000140854,212.7122343,0.252483223,0.13844556,1.823700405,0.068197378,NA
9841,ENSG00000140859,65.35102888,0.246415087,0.334849774,0.735897427,0.461793123,NA
9842,ENSG00000070729,11.70723569,1.76029382,0.896442832,1.963643143,0.04957149,NA
9843,ENSG00000159648,6.836598166,-1.283047514,0.64570984,-1.987034167,0.046918611,NA
9844,ENSG00000166188,389.2031163,0.5667058,0.151540033,3.739644169,0.000184281,0.012542621
9845,ENSG00000103005,536.1450021,0.550645277,0.176118861,3.126554843,0.001768675,0.028561805
9846,ENSG00000102996,7.364545513,1.666715735,0.822529026,2.0263306,0.042730917,NA
9847,ENSG00000070761,43.42537804,0.276893345,0.300064885,0.922778234,0.356122786,NA
9848,ENSG00000070770,292.016565,-0.071167142,0.113660281,-0.626139067,0.53122373,NA
9849,ENSG00000181938,7.783431332,-0.297743452,0.675177198,-0.440985645,0.659223389,NA
9850,ENSG00000103034,22.33852227,0.047888205,0.408752543,0.117156958,0.906735674,NA
9851,ENSG00000103037,81.01719284,-0.176241921,0.227983201,-0.773047842,0.439494067,NA
9852,ENSG00000125107,1525.365235,-0.029982963,0.092877014,-0.322824366,0.746828259,0.831307639
9853,ENSG00000103042,92.4918719,0.058376399,0.22965933,0.254186926,0.799351151,NA
9854,ENSG00000125166,91.4941885,-0.192094089,0.227786975,-0.843305853,0.39905741,NA
9855,ENSG00000166546,63.05229047,1.363830467,0.37324218,3.654009493,0.000258177,NA
9856,ENSG00000166548,184.2635988,0.623461821,0.217724713,2.863532631,0.004189457,NA
9857,ENSG00000217555,73.572814,0.747029752,0.292273721,2.55592514,0.01059059,NA
9858,ENSG00000089505,116.6998442,0.859737778,0.272678537,3.152935279,0.001616376,NA
9859,ENSG00000140932,138.2650588,0.76055585,0.296785241,2.562647138,0.010387756,NA
9860,ENSG00000140931,479.398539,0.236449656,0.11539552,2.049036703,0.040458526,0.122387041
9861,ENSG00000183723,81.88500457,0.186486184,0.211953442,0.879845039,0.378943262,NA
9862,ENSG00000135720,419.9193894,0.068423941,0.103767307,0.659397868,0.509640311,0.640382652
9863,ENSG00000159593,80.75363729,-0.585113264,0.268210064,-2.181548502,0.029142871,NA
9864,ENSG00000172840,60.15581351,-0.201976768,0.293043391,-0.689238436,0.490673233,NA
9865,ENSG00000166595,109.0356061,-0.375731504,0.161293202,-2.329493738,0.019832924,NA
9866,ENSG00000172831,228.3948992,-0.072968944,0.1165924,-0.625846487,0.531415637,NA
9867,ENSG00000172824,30.2430193,-0.746155435,0.360885965,-2.067565678,0.038680882,NA
9868,ENSG00000067955,410.1112615,-0.027320833,0.095007936,-0.287563699,0.773680735,0.849332985
9869,ENSG00000125149,148.3442889,-0.134869029,0.17148658,-0.786469875,0.431592261,NA
9870,ENSG00000237172,56.02139772,-0.265832129,0.271896727,-0.977695213,0.32822509,NA
9871,ENSG00000102871,421.4956833,-0.0992006,0.119095689,-0.832948706,0.404873659,0.552515557
9872,ENSG00000135722,32.88716231,-0.088047411,0.348932221,-0.25233385,0.800783026,NA
9873,ENSG00000102878,8.046856285,0.967421591,0.693741055,1.394499554,0.163166804,NA
9874,ENSG00000140939,17.85404787,0.073365888,0.501388654,0.146325385,0.883664527,NA
9875,ENSG00000196123,35.54707199,0.395326223,0.349773749,1.130234113,0.258377589,NA
9876,ENSG00000179044,22.91576951,0.801581881,0.548637566,1.461040821,0.144004239,NA
9877,ENSG00000205250,679.3328543,-0.086435664,0.183343835,-0.47144025,0.637326378,0.744980763
9878,ENSG00000102890,82.06359559,-0.121919086,0.234369624,-0.520200034,0.602924162,NA
9879,ENSG00000125122,72.3948422,0.125074207,0.211130616,0.592402039,0.553581401,NA
9880,ENSG00000168701,59.14840398,0.317591895,0.230844658,1.375781867,0.168889177,NA
9881,ENSG00000135723,299.1762815,0.02960366,0.140357619,0.210915946,0.832952861,NA
9882,ENSG00000135740,24.4887344,-0.342893831,0.406300499,-0.843941445,0.398702127,NA
9883,ENSG00000196155,78.49202185,-0.477652535,0.261500156,-1.826586043,0.067762033,NA
9884,ENSG00000159713,41.6019002,-0.418908958,0.398288411,-1.051772903,0.292903754,NA
9885,ENSG00000159714,16.88419401,0.49614389,0.535462506,0.926570739,0.354149453,NA
9886,ENSG00000176387,40.52662219,0.45081065,0.311445863,1.447476763,0.14776344,NA
9887,ENSG00000159720,1602.439176,0.479181671,0.160539,2.984830291,0.002837357,0.034079578
9888,ENSG00000159723,37.04052284,-0.04248374,0.326926277,-0.129948992,0.896606783,NA
9889,ENSG00000039523,474.6102408,-0.032093941,0.135874756,-0.236202385,0.813275629,0.875155297
9890,ENSG00000102974,472.887589,-0.032406979,0.114276405,-0.283584165,0.776729074,0.851249206
9891,ENSG00000159753,330.6860495,-0.426822355,0.195944758,-2.17827902,0.02938527,NA
9892,ENSG00000102977,108.8469669,-0.009533474,0.20148936,-0.047315027,0.962262152,NA
9893,ENSG00000102981,21.55679304,-0.098772727,0.428071901,-0.230738638,0.817517855,NA
9894,ENSG00000124074,32.22802583,-0.251473721,0.305395942,-0.823435044,0.410260641,NA
9895,ENSG00000159761,14.46172214,0.017596357,0.469036627,0.037515956,0.970073618,NA
9896,ENSG00000141098,294.5587029,0.495754105,0.223532207,2.217819577,0.026567137,NA
9897,ENSG00000141084,1397.285307,0.327686242,0.376623062,0.870064197,0.384265322,0.535806576
9898,ENSG00000102901,97.10536979,0.014366845,0.21976283,0.065374316,0.947875973,NA
9899,ENSG00000168286,150.2340543,0.146596901,0.161785644,0.906118108,0.364873342,NA
9900,ENSG00000102898,161.1435478,-0.070500719,0.152634457,-0.461892552,0.644158375,NA
9901,ENSG00000038358,365.8736189,-0.056360522,0.131156483,-0.429719681,0.667399565,NA
9902,ENSG00000159792,257.1129659,0.027634208,0.114820587,0.240672941,0.809808612,NA
9903,ENSG00000261884,76.33159069,-0.050857438,0.222769373,-0.228296363,0.819415852,NA
9904,ENSG00000205220,207.9779834,-0.144455698,0.147445371,-0.979723518,0.327222614,NA
9905,ENSG00000213398,131.392311,-0.150225108,0.166275719,-0.9034699,0.366276556,NA
9906,ENSG00000124067,343.0929595,0.035249509,0.132277743,0.266481029,0.789868768,NA
9907,ENSG00000141096,58.49896362,0.427908411,0.334104654,1.280761601,0.200277415,NA
9908,ENSG00000167261,1556.618316,0.274847433,0.181345966,1.515597173,0.129621242,0.2554117
9909,ENSG00000167264,218.0027567,0.052514503,0.147534768,0.355946631,0.721880533,NA
9910,ENSG00000263201,5.667933693,0.325311494,0.926802456,0.351004135,0.725585247,NA
9911,ENSG00000182810,70.48830322,-0.367649837,0.233874238,-1.571998014,0.115951012,NA
9912,ENSG00000072736,789.3208464,0.052102411,0.103266707,0.504542191,0.613880422,0.72743828
9913,ENSG00000103067,72.88117186,-0.352796358,0.227040171,-1.553893989,0.120209706,NA
9914,ENSG00000103066,56.37471102,0.346728595,0.278372936,1.245554257,0.212928085,NA
9915,ENSG00000103064,256.2828445,-0.143582352,0.194703342,-0.737441638,0.460853822,NA
9916,ENSG00000103061,112.6121069,-0.239272795,0.173109029,-1.382208636,0.166907649,NA
9917,ENSG00000132600,225.2747819,-0.184495046,0.171897793,-1.073283384,0.283143988,NA
9918,ENSG00000103056,236.0479381,-0.895512784,0.382571354,-2.340773226,0.019243852,NA
9919,ENSG00000184939,181.060094,-0.252313305,0.173004351,-1.458421734,0.144724334,NA
9920,ENSG00000039068,36.75716849,0.916875668,0.559667135,1.63825176,0.101369186,NA
9921,ENSG00000103047,199.0454663,-0.327274613,0.143412277,-2.282054368,0.022486131,NA
9922,ENSG00000103044,80.6087989,-0.251361819,0.18380087,-1.367576872,0.17144456,NA
9923,ENSG00000168802,244.4898979,-0.132989371,0.141672719,-0.938708395,0.347880482,NA
9924,ENSG00000141076,105.401768,-0.541912913,0.158661045,-3.415538531,0.00063656,NA
9925,ENSG00000168807,222.1764462,0.559570173,0.162385167,3.445943876,0.000569069,NA
9926,ENSG00000132612,175.8327287,-0.005173817,0.152890446,-0.033840031,0.973004714,NA
9927,ENSG00000213380,98.59703797,0.001231018,0.186367871,0.006605312,0.994729762,NA
9928,ENSG00000258429,33.50385455,-0.147986287,0.360970555,-0.409967751,0.681829604,NA
9929,ENSG00000132603,73.30621235,-0.320836122,0.214337077,-1.496876447,0.13442541,NA
9930,ENSG00000132604,205.3966925,-0.012454428,0.137930579,-0.090294901,0.928052872,NA
9931,ENSG00000103018,160.6621056,-0.386436715,0.165160196,-2.339769043,0.019295668,NA
9932,ENSG00000102908,1147.747164,0.181236385,0.116953219,1.54964853,0.121225898,0.24462323
9933,ENSG00000181019,18.21535664,0.605721686,0.497907438,1.21653472,0.223781293,NA
9934,ENSG00000141101,75.97620804,-0.19827541,0.203505492,-0.974300043,0.329907584,NA
9935,ENSG00000198373,1264.801096,0.235775736,0.135149879,1.7445501,0.081063213,0.19066488
9936,ENSG00000157322,24.58090103,-0.052094417,0.586310637,-0.088851223,0.929200149,NA
9937,ENSG00000090857,339.6075093,-0.395322638,0.166882617,-2.368866486,0.017842693,NA
9938,ENSG00000223496,206.8525311,-0.322940262,0.203491172,-1.586998882,0.112512898,NA
9939,ENSG00000090861,213.5254972,0.007722989,0.168529987,0.045825605,0.96344925,NA
9940,ENSG00000157349,51.31910989,-0.328853401,0.246936915,-1.331730415,0.182948791,NA
9941,ENSG00000168872,168.1352597,-0.173499424,0.149616222,-1.159629764,0.246199577,NA
9942,ENSG00000157350,1374.222115,0.287915647,0.145530728,1.978383889,0.047885416,0.135666438
9943,ENSG00000157353,157.8354946,-0.058720343,0.18711646,-0.31381709,0.753659963,NA
9944,ENSG00000103051,244.788316,0.220341987,0.12179839,1.809071431,0.070439907,NA
9945,ENSG00000189091,738.2096084,-0.18925132,0.109883615,-1.722288806,0.085017215,0.196847087
9946,ENSG00000132613,9.42229987,1.186517039,0.646179704,1.836202889,0.066327656,NA
9947,ENSG00000103043,425.9074505,-0.128111738,0.126917148,-1.009412361,0.312776913,0.464262687
9948,ENSG00000180917,151.7344658,-0.413351079,0.203992887,-2.026301435,0.042733904,NA
9949,ENSG00000167377,24.86601895,-0.238626874,0.352977309,-0.676040268,0.499015079,NA
9950,ENSG00000157429,14.51168896,-0.851731476,0.41000899,-2.077348295,0.037769425,NA
9951,ENSG00000040199,165.1717082,0.02067374,0.233934672,0.088373987,0.929579436,NA
9952,ENSG00000166747,812.2480354,0.155417473,0.094556234,1.643651265,0.100248258,0.218195243
9953,ENSG00000224470,417.23696,0.1548596,0.100310746,1.543798713,0.122637103,0.246557179
9954,ENSG00000182149,910.6226985,0.086622518,0.099971499,0.866472132,0.386231302,0.536612529
9955,ENSG00000102984,27.5140539,0.047312442,0.324468523,0.145815199,0.884067277,NA
9956,ENSG00000277481,35.62721292,0.410502138,0.374423768,1.096357049,0.272922553,NA
9957,ENSG00000102967,115.3123585,-0.160857584,0.19842292,-0.810680459,0.417549198,NA
9958,ENSG00000140830,72.83939045,0.03517593,0.213260259,0.164943669,0.86898832,NA
9959,ENSG00000257017,53.64137301,1.121598434,0.473247504,2.370003908,0.017787897,NA
9960,ENSG00000261701,18.35156478,-0.177627009,0.414516994,-0.428515625,0.66827576,NA
9961,ENSG00000140829,473.2427486,0.195210513,0.109537364,1.782136308,0.074727006,0.18151162
9962,ENSG00000118557,11.93472323,-1.078809393,0.700029885,-1.541090481,0.123294766,NA
9963,ENSG00000140836,221.6508802,0.183946648,0.20620855,0.892041811,0.372370522,NA
9964,ENSG00000103035,132.6410003,-0.212022028,0.149575514,-1.417491557,0.156339261,NA
9965,ENSG00000196436,7.413227563,0.043287798,0.995469508,0.043484806,0.965315076,NA
9966,ENSG00000140839,12.67615291,0.900770303,0.694151151,1.297657293,0.194405125,NA
9967,ENSG00000090863,1293.343282,-0.091022248,0.120596846,-0.754764747,0.45039015,0.593568167
9968,ENSG00000168411,214.3566534,-0.174296498,0.162068281,-1.075451019,0.28217285,NA
9969,ENSG00000168404,558.5314545,0.365193358,0.169258663,2.157605128,0.030958546,0.10557575
9970,ENSG00000103091,269.0718562,-0.29953383,0.125581902,-2.385167169,0.017071362,NA
9971,ENSG00000186187,47.80833707,0.078558055,0.249694274,0.314616966,0.753052496,NA
9972,ENSG00000166816,19.9205583,0.662194505,0.503565315,1.315012146,0.18850582,NA
9973,ENSG00000184517,33.07983091,-0.150097343,0.310654942,-0.483164188,0.628979161,NA
9974,ENSG00000153774,70.43305921,-0.010682525,0.231278282,-0.046189052,0.963159568,NA
9975,ENSG00000166822,186.2863007,-0.216162311,0.147994002,-1.460615352,0.144121031,NA
9976,ENSG00000205084,7.461399123,0.060764014,0.688411298,0.08826702,0.929664451,NA
9977,ENSG00000034713,773.1874526,0.283574169,0.269799722,1.051054341,0.293233633,0.446409263
9978,ENSG00000065457,281.3627877,0.031146271,0.145418389,0.214183853,0.830403687,NA
9979,ENSG00000065427,363.3852905,-0.013913854,0.12182522,-0.114211607,0.909070051,NA
9980,ENSG00000166848,466.4275257,0.040980537,0.145718618,0.281230622,0.778533519,0.85236897
9981,ENSG00000103111,571.2118455,0.106121339,0.109385302,0.970160862,0.331966316,0.484816251
9982,ENSG00000205078,11.56019686,2.844424889,0.753861391,3.773140423,0.000161205,NA
9983,ENSG00000140876,7.630189942,1.933417392,0.833541967,2.319520154,0.02036685,NA
9984,ENSG00000186153,66.0683572,-0.139122212,0.240167571,-0.579271429,0.56240604,NA
9985,ENSG00000178573,370.5463621,-0.340872639,0.182277623,-1.870073974,0.061473546,NA
9986,ENSG00000166446,123.021777,-0.233003797,0.183098933,-1.272556824,0.203175348,NA
9987,ENSG00000103121,67.40181492,0.035713274,0.228455573,0.156324811,0.875777,NA
9988,ENSG00000166451,14.01054655,-0.001112633,0.507315761,-0.002193177,0.998250099,NA
9989,ENSG00000166454,206.4424824,-0.285771566,0.148669787,-1.922189922,0.054581865,NA
9990,ENSG00000261609,124.9013147,-0.496906737,0.171254569,-2.901567771,0.003713005,NA
9991,ENSG00000153815,1691.415987,0.347592882,0.139696935,2.488192613,0.012839417,0.065438965
9992,ENSG00000197943,1935.376486,0.332660379,0.147961204,2.248294617,0.02455741,0.091481252
9993,ENSG00000184860,61.44516174,-0.87266816,0.293963053,-2.96863212,0.002991285,NA
9994,ENSG00000135698,53.945787,-0.385519314,0.279155284,-1.381021018,0.167272498,NA
9995,ENSG00000140945,18.00945312,0.105789037,0.476618578,0.221957435,0.824347019,NA
9996,ENSG00000230989,144.8972915,-0.292526586,0.1762395,-1.659824194,0.096949825,NA
9997,ENSG00000103150,419.4953185,-0.113302312,0.143677015,-0.78859038,0.430351456,0.576212379
9998,ENSG00000260300,29.0626555,-0.263421141,0.395581766,-0.665908197,0.505469781,NA
9999,ENSG00000140961,28.80792472,0.524562933,0.400481792,1.309829669,0.190253464,NA
10000,ENSG00000103154,36.83886354,1.066252437,0.494887004,2.154537153,0.031198072,NA
10001,ENSG00000140943,683.9654788,-0.274831951,0.110408775,-2.489221981,0.0128023,0.065351743
10002,ENSG00000103160,89.34068723,0.113697835,0.211726606,0.537003058,0.591265502,NA
10003,ENSG00000103168,241.2525438,-0.107443132,0.177164491,-0.606459745,0.544209506,NA
10004,ENSG00000064270,22.41463371,0.666829571,0.515305888,1.294046093,0.1956495,NA
10005,ENSG00000140950,84.19785821,-0.207232681,0.234296791,-0.884487919,0.376432881,NA
10006,ENSG00000103187,5838.789484,0.274672308,0.150761362,1.821901216,0.068469976,0.172335447
10007,ENSG00000135686,830.4634671,-0.236731845,0.10340828,-2.289292929,0.022062338,0.087155573
10008,ENSG00000103194,733.3105445,0.286979088,0.16411059,1.748693293,0.08034405,0.190068075
